eval_time_elapsed,eval_qs,eval_abs_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_ep_rewmean,eval_qs_difference,eval_eplenmean,act_time,eplenmean,train_time,ep_rewmean,qs_difference,discount_q,mean 100 episode reward,n_updates,current_lr,qs_abs_difference,fps,time_elapsed,env_time,episodes,update_time,qs_mean,qfs_loss,q_grad_norm
,,,3961,,,,,,0,5.61,0,5.61,-2.1558001902023953,2.554459319120091,5.6,0,0.0003,2.1558001902023953,90,43,5,696,33,-0.16910018,,
,,,3994,,,,,,0,5.73,0,5.73,-2.8838115070877075,2.9441561733321273,5.7,0,0.0003,2.8838115070877075,90,43,5,700,33,-0.40868676,,
,,,4008,,,,,,0,5.58,0,5.58,-2.968607056599617,3.563626223982618,5.6,0,0.0003,2.968607056599617,87,45,5,704,34,-0.4934823,,
,,,4033,,,,,,0,5.63,0,5.63,-5.542749889874797,8.223699524214172,5.6,0,0.0003,5.542749889874797,87,45,5,708,34,-0.20449562,,
,,,4057,,,,,,0,5.69,0,5.69,-2.4514412498792013,2.40497274140396,5.7,0,0.0003,2.4514412498792013,88,45,6,712,34,-0.46474123,,
,,,4091,,,,,,0,5.86,0,5.86,-4.2089937081262,5.178948707481139,5.9,0,0.0003,4.2089937081262,88,46,6,716,34,-0.2880017,,
,,,4113,,,,,,0,5.85,0,5.85,-2.953161295217037,3.2883171911041633,5.8,0,0.0003,2.953161295217037,86,47,6,720,36,-0.47803655,,
,,,4129,,,,,,0,5.67,0,5.67,-2.4262216951767606,2.6063251904092346,5.7,0,0.0003,2.4262216951767606,86,47,6,724,36,-0.4395217,,
,,,4182,,,,,,0,5.85,0,5.85,-2.1389841850916547,1.7969285200051968,5.8,0,0.0003,2.1389841850916547,87,47,6,728,36,-0.15228419,,
,,,4201,,,,,,0,5.91,0,5.91,-2.7019915317115784,3.388973080570178,5.9,0,0.0003,2.7019915317115784,84,49,6,732,38,-0.22686678,,
,,,4234,,,,,,0,6.0,0,6.0,-9.227945958984797,14.232782204301337,6.0,0,0.0003,9.227945958984797,85,49,6,736,38,-0.24537717,,
,,,4260,,,,,,0,6.03,0,6.03,-4.774491519369173,6.44706156449323,6.0,0,0.0003,4.774491519369173,85,49,6,740,38,-0.37793216,,
,,,4277,,,,,,0,5.87,0,5.87,-3.335741488676979,4.344167833220239,5.9,0,0.0003,3.335741488676979,85,49,6,744,38,-0.37544268,,
,,,4300,,,,,,0,5.95,0,5.95,-3.249263320904686,4.089947780643209,6.0,0,0.0003,3.249263320904686,83,51,6,748,40,-0.2889645,,
,,,4318,,,,,,0,5.92,0,5.92,-3.6610699073194604,5.187111026604166,5.9,0,0.0003,3.6610699073194604,83,51,6,752,40,-0.21882339,,
,,,4336,,,,,,0,5.92,0,5.92,-2.7430152107892036,3.423205131889069,5.9,0,0.0003,2.7430152107892036,83,51,6,756,40,-0.26789045,,
,,,4358,,,,,,0,5.99,0,5.99,-3.197265124362423,4.13126038448809,6.0,0,0.0003,3.197265124362423,84,51,6,760,40,-0.23696633,,
,,,4380,,,,,,0,5.96,0,5.96,-2.4136681374231976,2.453803429654076,6.0,0,0.0003,2.4136681374231976,84,51,6,764,40,-0.4269681,,
,,,4409,,,,,,0,6.07,0,6.07,-2.8570162278530598,3.0649265067550377,6.1,0,0.0003,2.8570162278530598,81,53,6,768,41,-0.3818915,,
,,,4432,,,,,,0,6.07,0,6.07,-2.5388164139111837,2.429265395357535,6.1,0,0.0003,2.5388164139111837,82,53,6,772,41,-0.5521164,,
,,,4449,,,,,,0,5.91,0,5.91,-2.8939664938417673,3.45778296150411,5.9,0,0.0003,2.8939664938417673,82,53,6,776,41,-0.41884178,,
,,,4471,,,,,,0,5.92,0,5.92,-3.3307095930394666,4.13126038448809,5.9,0,0.0003,3.3307095930394666,82,53,6,780,41,-0.37041077,,
,,,4486,,,,,,0,5.93,0,5.93,-2.3915918038606647,2.632651707484075,5.9,0,0.0003,2.3915918038606647,82,54,6,784,41,-0.40489182,,
,,,4512,,,,,,0,5.95,0,5.95,-3.2695139572438734,3.9684722416103253,6.0,0,0.0003,3.2695139572438734,80,55,6,788,43,-0.30921516,,
,,,4552,,,,,,0,6.09,0,6.09,-2.4296655770460767,2.0477327299397476,6.1,0,0.0003,2.4296655770460767,81,55,6,792,43,-0.4429656,,
,,,4568,,,,,,0,6.07,0,6.07,-3.1788497940120237,4.38804831638408,6.1,0,0.0003,3.1788497940120237,81,55,6,796,43,-0.218551,,
,,,4590,,,,,,0,5.96,0,5.96,-2.6798702475545406,3.2883171911041633,6.0,0,0.0003,2.6798702475545406,81,56,6,800,43,-0.2047455,,
,,,4604,,,,,,0,5.96,0,5.96,-2.638858372059226,3.563626223982618,6.0,0,0.0003,2.638858372059226,79,58,6,804,45,-0.16373363,,
,,,4623,,,,,,0,5.9,0,5.9,-3.701499305736933,5.135239916338124,5.9,0,0.0003,3.701499305736933,79,58,6,808,45,-0.25925282,,
,,,4646,,,,,,0,5.89,0,5.89,-2.652361720514059,3.255434019193122,5.9,0,0.0003,2.652361720514059,79,58,6,812,45,-0.17723697,,
,,,4669,,,,,,0,5.78,0,5.78,-4.6938722056150315,6.644407099763299,5.8,0,0.0003,4.6938722056150315,79,58,6,816,45,-0.29731286,,
,,,4695,,,,,,0,5.82,0,5.82,-5.058126211226969,7.290004757877157,5.8,0,0.0003,5.058126211226969,80,58,6,820,45,-0.18915398,,
,,,4714,,,,,,0,5.85,0,5.85,-4.22290550033637,6.021624788054253,5.8,0,0.0003,4.22290550033637,78,60,6,824,47,-0.30191347,,
,,,4741,,,,,,0,5.59,0,5.59,-6.890696195258873,10.640309842187454,5.6,0,0.0003,6.890696195258873,78,60,7,828,47,-0.16314791,,
,,,4764,,,,,,0,5.63,0,5.63,-2.792527917486191,3.255434019193122,5.6,0,0.0003,2.792527917486191,78,60,7,832,47,-0.31740317,,
,,,4797,,,,,,0,5.63,0,5.63,-9.73516261788617,15.101528017070319,5.6,0,0.0003,9.73516261788617,79,60,7,836,47,-0.31045863,,
,,,4830,,,,,,0,5.7,0,5.7,-4.189950225286139,5.231261320688018,5.7,0,0.0003,4.189950225286139,77,62,7,840,49,-0.26895818,,
,,,4855,,,,,,0,5.78,0,5.78,-3.7585596070407967,4.834726443643996,5.8,0,0.0003,3.7585596070407967,77,62,7,844,49,-0.31631312,,
,,,4878,,,,,,0,5.78,0,5.78,-3.6708096117495637,4.932890974027137,5.8,0,0.0003,3.6708096117495637,77,62,7,848,49,-0.22856312,,
,,,4914,,,,,,0,5.96,0,5.96,-9.638741209468193,14.652997533435313,6.0,0,0.0003,9.638741209468193,75,65,7,852,51,-0.21403722,,
,,,4951,,,,,,0,6.15,0,6.15,-6.141376948562082,8.059405993607728,6.2,0,0.0003,6.141376948562082,75,65,7,856,51,-0.3369481,,
,,,4967,,,,,,0,6.09,0,6.09,-2.693219564568758,3.4927100621253633,6.1,0,0.0003,2.693219564568758,76,65,7,860,51,-0.21809481,,
,,,4997,,,,,,0,6.17,0,6.17,-2.1840739415407184,2.2642340958823324,6.2,0,0.0003,2.1840739415407184,76,65,7,864,51,-0.19737394,,
,,,5020,,,,,,0,6.11,0,6.11,-2.1829018658717474,2.429265395357535,6.1,0,0.0003,2.1829018658717474,74,67,7,868,53,-0.19620186,,
,,,5036,,,,,,0,6.04,0,6.04,-2.456394544871648,2.6063251904092346,6.0,0,0.0003,2.456394544871648,74,67,7,872,53,-0.46969453,,
,,,5058,,,,,,0,6.09,0,6.09,-4.161453633113584,5.842776510224254,6.1,0,0.0003,4.161453633113584,75,67,7,876,53,-0.2404616,,
,,,5076,,,,,,0,6.05,0,6.05,-3.6567709993043684,5.187111026604166,6.0,0,0.0003,3.6567709993043684,75,67,7,880,53,-0.2145245,,
,,,5107,,,,,,0,6.21,0,6.21,-2.193547096482913,2.241591754923509,6.2,0,0.0003,2.193547096482913,73,69,7,884,55,-0.20684709,,
,,,5135,,,,,,0,6.23,0,6.23,-5.180790946775995,7.144933663195401,6.2,0,0.0003,5.180790946775995,73,69,7,888,55,-0.31181872,,
,,,5168,,,,,,0,6.16,0,6.16,-4.204506500168523,5.231261320688018,6.2,0,0.0003,4.204506500168523,74,69,7,892,55,-0.28351447,,
,,,5194,,,,,,1,6.26,0,6.26,-2.4793385780175528,2.357113783850021,6.3,0,0.0003,2.4793385780175528,74,69,7,896,55,-0.4926386,,
,,,5210,,,,,,1,6.2,0,6.2,-3.1399693891820446,4.38804831638408,6.2,0,0.0003,3.1399693891820446,72,72,7,900,58,-0.1796706,,
,,,5233,,,,,,1,6.29,0,6.29,-3.0023890078929663,3.255434019193122,6.3,0,0.0003,3.0023890078929663,72,72,7,904,58,-0.52726424,,
,,,5265,,,,,,1,6.42,0,6.42,-7.423200400663278,10.953342549223393,6.4,0,0.0003,7.423200400663278,72,72,7,908,58,-0.2386614,,
,,,5289,,,,,,1,6.43,0,6.43,-4.1870989700480825,5.726505257670792,6.4,0,0.0003,4.1870989700480825,73,72,7,912,58,-0.26610693,,
,,,5303,,,,,,1,6.34,0,6.34,-2.3439447746992115,2.6592441489738134,6.3,0,0.0003,2.3439447746992115,71,74,7,916,60,-0.35724476,,
,,,5318,,,,,,1,6.23,0,6.23,-2.181687833499909,2.632651707484075,6.2,0,0.0003,2.181687833499909,71,74,7,920,60,-0.19498783,,
,,,5337,,,,,,1,6.23,0,6.23,-3.6913070282061042,5.135239916338124,6.2,0,0.0003,3.6913070282061042,71,74,7,924,60,-0.24906051,,
,,,5361,,,,,,1,6.2,0,6.2,-4.116847585031982,5.726505257670792,6.2,0,0.0003,4.116847585031982,71,74,7,928,60,-0.19585554,,
,,,5383,,,,,,1,6.19,0,6.19,-3.3701353565272827,4.13126038448809,6.2,0,0.0003,3.3701353565272827,72,74,7,932,60,-0.4098366,,
,,,5408,,,,,,1,6.11,0,6.11,-2.439699437848727,2.38092301398992,6.1,0,0.0003,2.439699437848727,70,77,7,936,62,-0.45299944,,
,,,5430,,,,,,1,6.0,0,6.0,-2.1684238132158917,2.453803429654076,6.0,0,0.0003,2.1684238132158917,70,77,7,940,62,-0.18172382,,
,,,5460,,,,,,1,6.05,0,6.05,-4.065569287641725,5.391391025537509,6.0,0,0.0003,4.065569287641725,70,77,8,944,62,-0.14457725,,
,,,5489,,,,,,1,6.11,0,6.11,-2.1867280568997067,2.2871051473558914,6.1,0,0.0003,2.1867280568997067,70,77,8,948,62,-0.20002806,,
,,,5508,,,,,,1,5.94,0,5.94,-4.187751733508446,6.021624788054253,5.9,0,0.0003,4.187751733508446,69,79,8,952,64,-0.2667597,,
,,,5525,,,,,,1,5.74,0,5.74,-3.3254452452477947,4.344167833220239,5.7,0,0.0003,3.3254452452477947,69,79,8,956,64,-0.36514646,,
,,,5545,,,,,,1,5.78,0,5.78,-3.297868688445999,4.215141704405765,5.8,0,0.0003,3.297868688445999,69,79,8,960,64,-0.3375699,,
,,,5574,,,,,,1,5.77,0,5.77,-4.249333641036233,5.445849520744957,5.8,0,0.0003,4.249333641036233,69,79,8,964,64,-0.32834163,,
,,,5594,,,,,,1,5.74,0,5.74,-2.1832459883213047,2.503625578669601,5.7,0,0.0003,2.1832459883213047,70,79,8,968,64,-0.196546,,
,,,5613,,,,,,1,5.77,0,5.77,-2.699411760729313,3.388973080570178,5.8,0,0.0003,2.699411760729313,68,82,8,972,67,-0.22428702,,
,,,5636,,,,,,1,5.78,0,5.78,-2.3625289590477947,2.429265395357535,5.8,0,0.0003,2.3625289590477947,68,82,8,976,67,-0.37582895,,
,,,5657,,,,,,1,5.81,0,5.81,-5.028822173735488,7.665700349487071,5.8,0,0.0003,5.028822173735488,68,82,8,980,67,-0.15984994,,
,,,5679,,,,,,1,5.72,0,5.72,-2.66858609737134,3.2883171911041633,5.7,0,0.0003,2.66858609737134,68,82,8,984,67,-0.19346134,,
,,,5702,,,,,,1,5.67,0,5.67,-3.7101321618476653,4.932890974027137,5.7,0,0.0003,3.7101321618476653,67,84,8,988,69,-0.26788566,,
,,,5724,,,,,,1,5.56,0,5.56,-3.2986633018073577,4.13126038448809,5.6,0,0.0003,3.2986633018073577,67,84,8,992,69,-0.3383645,,
,,,5740,,,,,,1,5.46,0,5.46,-2.3978778388420743,2.6063251904092346,5.5,0,0.0003,2.3978778388420743,67,84,8,996,69,-0.41117784,,
,,,5767,,,,,,1,5.57,0,5.57,-5.1143586222274315,7.2171047102983845,5.6,0,0.0003,5.1143586222274315,67,84,8,1000,69,-0.24538639,,
,,,5784,,,,,,1,5.51,0,5.51,-3.703912215999677,5.239506087478956,5.5,0,0.0003,3.703912215999677,68,84,8,1004,69,-0.2616657,,
,,,5802,,,,,,1,5.37,0,5.37,-2.2044929331858953,2.554459319120091,5.4,0,0.0003,2.2044929331858953,66,87,8,1008,72,-0.21779293,,
,,,5826,,,,,,1,5.37,0,5.37,-2.4611006494681043,2.40497274140396,5.4,0,0.0003,2.4611006494681043,66,87,8,1012,72,-0.47440064,,
,,,5859,,,,,,1,5.56,0,5.56,-4.53205691155045,6.009082680087165,5.6,0,0.0003,4.53205691155045,66,87,8,1016,72,-0.13549757,,
,,,5882,,,,,,1,5.64,0,5.64,-3.306611658674194,4.089947780643209,5.6,0,0.0003,3.306611658674194,67,87,8,1020,72,-0.34631285,,
,,,5914,,,,,,1,5.77,0,5.77,-3.737935764165634,4.506280984730165,5.8,0,0.0003,3.737935764165634,65,90,8,1024,74,-0.29568925,,
,,,5946,,,,,,1,5.85,0,5.85,-6.4006768325792605,9.29266016393772,5.8,0,0.0003,6.4006768325792605,65,90,8,1028,74,-0.13315767,,
,,,5966,,,,,,1,5.83,0,5.83,-2.6127018702147007,3.3550833497644765,5.8,0,0.0003,2.6127018702147007,66,90,8,1032,74,-0.13757712,,
,,,5983,,,,,,1,5.75,0,5.75,-2.903005145203829,3.45778296150411,5.8,0,0.0003,2.903005145203829,66,90,8,1036,74,-0.4278804,,
,,,6011,,,,,,1,5.81,0,5.81,-2.1849765644788746,2.310207219551405,5.8,0,0.0003,2.1849765644788746,64,92,8,1040,77,-0.19827656,,
,,,6039,,,,,,1,5.79,0,5.79,-5.5716876603010705,7.979447424645488,5.8,0,0.0003,5.5716876603010705,64,92,8,1044,77,-0.2334334,,
,,,6061,,,,,,1,5.72,0,5.72,-2.4661344902038578,2.453803429654076,5.7,0,0.0003,2.4661344902038578,65,93,8,1048,77,-0.4794345,,
,,,6079,,,,,,1,5.71,0,5.71,-2.5784537342307567,3.423205131889069,5.7,0,0.0003,2.5784537342307567,65,93,8,1052,77,-0.10332899,,
,,,6096,,,,,,1,5.71,0,5.71,-2.448529155683518,2.580261938505142,5.7,0,0.0003,2.448529155683518,65,93,8,1056,77,-0.46182916,,
,,,6113,,,,,,1,5.68,0,5.68,-2.4762599087079367,2.580261938505142,5.7,0,0.0003,2.4762599087079367,63,95,8,1060,79,-0.48955992,,
,,,6135,,,,,,1,5.61,0,5.61,-2.448586150141557,2.453803429654076,5.6,0,0.0003,2.448586150141557,63,95,8,1064,79,-0.46188617,,
,,,6167,,,,,,1,5.73,0,5.73,-3.6811851884642386,4.506280984730165,5.7,0,0.0003,3.6811851884642386,64,95,8,1068,79,-0.23893869,,
,,,6193,,,,,,1,5.8,0,5.8,-3.4282811150369183,3.9684722416103253,5.8,0,0.0003,3.4282811150369183,64,95,8,1072,79,-0.46798235,,
,,,6223,,,,,,1,5.87,0,5.87,-4.264775778243537,5.391391025537509,5.9,0,0.0003,4.264775778243537,63,98,9,1076,82,-0.34378377,,
,,,6250,,,,,,1,5.93,0,5.93,-2.203227154048284,2.3335426460115203,5.9,0,0.0003,2.203227154048284,63,98,9,1080,82,-0.21652715,,
,,,6275,,,,,,1,5.96,0,5.96,-5.153050666114677,7.363641169572886,6.0,0,0.0003,5.153050666114677,63,98,9,1084,82,-0.28407845,,
,,,6305,,,,,,1,6.03,0,6.03,-4.04543866397755,5.391391025537509,6.0,0,0.0003,4.04543866397755,62,101,9,1088,85,-0.12444663,,
,,,6328,,,,,,1,6.04,0,6.04,-2.68373504997468,3.255434019193122,6.0,0,0.0003,2.68373504997468,62,101,9,1092,85,-0.2086103,,
,,,6351,,,,,,1,6.11,0,6.11,-2.5972986336867017,2.429265395357535,6.1,0,0.0003,2.5972986336867017,62,101,9,1096,85,-0.6105986,,
,,,6377,,,,,,1,6.1,0,6.1,-4.654965286776411,6.44706156449323,6.1,0,0.0003,4.654965286776411,62,101,9,1100,85,-0.25840592,,
,,,6404,,,,,,1,6.2,0,6.2,-3.360651172738983,3.9287875191942216,6.2,0,0.0003,3.360651172738983,61,104,9,1104,87,-0.4003524,,
,,,6425,,,,,,1,6.23,0,6.23,-2.5857298539400104,2.478589322882905,6.2,0,0.0003,2.5857298539400104,61,104,9,1108,87,-0.59902984,,
,,,6448,,,,,,1,6.22,0,6.22,-4.6417262951657055,6.644407099763299,6.2,0,0.0003,4.6417262951657055,61,104,9,1112,87,-0.24516696,,
,,,6476,,,,,,1,6.17,0,6.17,-5.557857131147723,7.979447424645488,6.2,0,0.0003,5.557857131147723,62,104,9,1116,87,-0.21960287,,
,,,6494,,,,,,1,6.12,0,6.12,-2.195671733848254,2.554459319120091,6.1,0,0.0003,2.195671733848254,62,104,9,1120,87,-0.20897174,,
,,,6513,,,,,,1,5.99,0,5.99,-4.675523530393827,6.91696304231297,6.0,0,0.0003,4.675523530393827,60,107,9,1124,90,-0.2789642,,
,,,6532,,,,,,1,5.86,0,5.86,-2.6695706264495853,2.5289147259288898,5.9,0,0.0003,2.6695706264495853,60,107,9,1128,90,-0.6828706,,
,,,6561,,,,,,1,5.95,0,5.95,-2.7293567617354393,3.0649265067550377,6.0,0,0.0003,2.7293567617354393,60,107,9,1132,90,-0.25423202,,
,,,6607,,,,,,1,6.24,0,6.24,-6.631598608923639,8.07295960690598,6.2,0,0.0003,6.631598608923639,59,110,9,1136,93,-0.36407945,,
,,,6628,,,,,,1,6.17,0,6.17,-5.183573666606667,7.665700349487071,6.2,0,0.0003,5.183573666606667,60,110,9,1140,93,-0.31460145,,
,,,6658,,,,,,1,6.19,0,6.19,-3.3228061631736296,3.812098601086634,6.2,0,0.0003,3.3228061631736296,60,110,9,1144,93,-0.36250734,,
,,,6678,,,,,,1,6.17,0,6.17,-2.6780594584462643,3.3550833497644765,6.2,0,0.0003,2.6780594584462643,60,110,9,1148,93,-0.20293471,,
,,,6703,,,,,,1,6.24,0,6.24,-4.063371182229854,5.669240205094083,6.2,0,0.0003,4.063371182229854,59,113,9,1152,95,-0.14237915,,
,,,6727,,,,,,1,6.31,0,6.31,-2.178215058279038,2.40497274140396,6.3,0,0.0003,2.178215058279038,59,113,9,1156,95,-0.19151504,,
,,,6750,,,,,,1,6.37,0,6.37,-2.477391013634205,2.429265395357535,6.4,0,0.0003,2.477391013634205,59,113,9,1160,95,-0.49069104,,
,,,6776,,,,,,1,6.41,0,6.41,-2.91460514598763,3.1587443733890668,6.4,0,0.0003,2.91460514598763,59,113,9,1164,95,-0.4394804,,
,,,6805,,,,,,1,6.38,0,6.38,-2.9041751806554794,3.0649265067550377,6.4,0,0.0003,2.9041751806554794,58,116,9,1168,98,-0.42905045,,
,,,6837,,,,,,1,6.44,0,6.44,-2.442638259760539,2.219175837374274,6.4,0,0.0003,2.442638259760539,58,116,9,1172,98,-0.45593825,,
,,,6858,,,,,,1,6.35,0,6.35,-2.491643728446961,2.478589322882905,6.3,0,0.0003,2.491643728446961,58,116,9,1176,98,-0.5049437,,
,,,6882,,,,,,1,6.32,0,6.32,-5.130834428033221,7.438021383406954,6.3,0,0.0003,5.130834428033221,59,116,9,1180,98,-0.2618622,,
,,,6909,,,,,,1,6.34,0,6.34,-2.694302010994911,3.127156929655176,6.3,0,0.0003,2.694302010994911,57,119,9,1184,101,-0.21917725,,
,,,6932,,,,,,1,6.27,0,6.27,-2.6988518905756473,3.255434019193122,6.3,0,0.0003,2.6988518905756473,57,119,9,1188,101,-0.22372714,,
,,,6963,,,,,,1,6.35,0,6.35,-5.189665016261395,6.9327219884648335,6.3,0,0.0003,5.189665016261395,58,119,9,1192,101,-0.32069275,,
,,,6985,,,,,,1,6.34,0,6.34,-2.164403027923902,2.453803429654076,6.3,0,0.0003,2.164403027923902,58,119,10,1196,101,-0.17770302,,
,,,7025,,,,,,1,6.48,0,6.48,-6.011618697577802,7.820033576191586,6.5,0,0.0003,6.011618697577802,57,122,10,1200,104,-0.20718986,,
,,,7051,,,,,,1,6.47,0,6.47,-3.3762668565330047,3.9684722416103253,6.5,0,0.0003,3.3762668565330047,57,122,10,1204,104,-0.41596803,,
,,,7067,,,,,,1,6.42,0,6.42,-2.202269759408633,2.6063251904092346,6.4,0,0.0003,2.202269759408633,57,122,10,1208,104,-0.21556975,,
,,,7081,,,,,,1,6.33,0,6.33,-2.4947955127875012,2.6592441489738134,6.3,0,0.0003,2.4947955127875012,57,122,10,1212,104,-0.50809556,,
,,,7101,,,,,,1,6.25,0,6.25,-3.2119995430526274,4.215141704405765,6.2,0,0.0003,3.2119995430526274,56,126,10,1216,107,-0.25170073,,
,,,7123,,,,,,1,6.29,0,6.29,-3.72487880793404,4.982718155582965,6.3,0,0.0003,3.72487880793404,56,126,10,1220,107,-0.28263226,,
,,,7144,,,,,,1,6.31,0,6.31,-6.463521065545763,10.378937926238233,6.3,0,0.0003,6.463521065545763,56,126,10,1224,107,-0.19600189,,
,,,7171,,,,,,1,6.39,0,6.39,-2.8501839597640037,3.127156929655176,6.4,0,0.0003,2.8501839597640037,56,126,10,1228,107,-0.37505922,,
,,,7193,,,,,,1,6.32,0,6.32,-4.089289375391343,5.842776510224254,6.3,0,0.0003,4.089289375391343,56,126,10,1232,107,-0.16829732,,
,,,7231,,,,,,1,6.24,0,6.24,-7.885362348448639,11.105968863326826,6.2,0,0.0003,7.885362348448639,55,129,10,1236,110,-0.2468483,,
,,,7246,,,,,,1,6.18,0,6.18,-2.4050485209941868,2.632651707484075,6.2,0,0.0003,2.4050485209941868,56,129,10,1240,110,-0.41834852,,
,,,7277,,,,,,1,6.19,0,6.19,-5.571608721399646,7.742449856686092,6.2,0,0.0003,5.571608721399646,56,129,10,1244,110,-0.23335445,,
,,,7302,,,,,,1,6.24,0,6.24,-3.4149162173685568,4.008557819808409,6.2,0,0.0003,3.4149162173685568,55,132,10,1248,113,-0.4546174,,
,,,7322,,,,,,1,6.19,0,6.19,-3.179228003364517,4.215141704405765,6.2,0,0.0003,3.179228003364517,55,132,10,1252,113,-0.2189292,,
,,,7335,,,,,,1,6.08,0,6.08,-2.8176489879307747,3.599622448467291,6.1,0,0.0003,2.8176489879307747,55,132,10,1256,113,-0.34252423,,
,,,7359,,,,,,1,6.09,0,6.09,-6.5356743041253935,10.070673090891031,6.1,0,0.0003,6.5356743041253935,55,132,10,1260,113,-0.26815513,,
,,,7373,,,,,,1,5.97,0,5.97,-2.6657489349064827,3.563626223982618,6.0,0,0.0003,2.6657489349064827,55,132,10,1264,113,-0.19062418,,
,,,7408,,,,,,1,6.03,0,6.03,-8.834297933844718,13.106606645051814,6.0,0,0.0003,8.834297933844718,54,135,10,1268,116,-0.2967912,,
,,,7423,,,,,,1,5.86,0,5.86,-2.9251443405566215,3.527989961742792,5.9,0,0.0003,2.9251443405566215,54,135,10,1272,116,-0.45001957,,
,,,7442,,,,,,1,5.84,0,5.84,-3.65457599865587,5.135239916338124,5.8,0,0.0003,3.65457599865587,54,135,10,1276,116,-0.21232946,,
,,,7462,,,,,,1,5.8,0,5.8,-3.0279848460969925,3.3550833497644765,5.8,0,0.0003,3.0279848460969925,54,136,10,1280,116,-0.5528601,,
,,,7489,,,,,,1,5.8,0,5.8,-5.102197766364603,7.2171047102983845,5.8,0,0.0003,5.102197766364603,55,136,10,1284,116,-0.23322552,,
,,,7505,,,,,,1,5.73,0,5.73,-2.4460407313028973,2.6063251904092346,5.7,0,0.0003,2.4460407313028973,53,139,10,1288,119,-0.45934072,,
,,,7517,,,,,,1,5.54,0,5.54,-2.168400870394707,2.713237576751162,5.5,0,0.0003,2.168400870394707,53,139,10,1292,119,-0.18170087,,
,,,7541,,,,,,1,5.56,0,5.56,-3.125612093549683,4.049048302836777,5.6,0,0.0003,3.125612093549683,54,139,10,1296,119,-0.16531329,,
,,,7559,,,,,,1,5.34,0,5.34,-4.1897035110177265,6.082449280862883,5.3,0,0.0003,4.1897035110177265,54,139,10,1300,119,-0.26871148,,
,,,7574,,,,,,1,5.23,0,5.23,-2.8317773488280773,3.527989961742792,5.2,0,0.0003,2.8317773488280773,54,139,10,1304,119,-0.3566526,,
,,,7591,,,,,,1,5.24,0,5.24,-2.186261173717181,2.580261938505142,5.2,0,0.0003,2.186261173717181,54,139,10,1308,119,-0.19956118,,
,,,7610,,,,,,1,5.29,0,5.29,-3.7407795949001255,5.135239916338124,5.3,0,0.0003,3.7407795949001255,53,142,10,1312,122,-0.2985331,,
,,,7630,,,,,,1,5.29,0,5.29,-2.1715951081434888,2.503625578669601,5.3,0,0.0003,2.1715951081434888,53,142,10,1316,122,-0.18489511,,
,,,7647,,,,,,1,5.24,0,5.24,-2.4470685985008878,2.580261938505142,5.2,0,0.0003,2.4470685985008878,53,142,10,1320,122,-0.4603686,,
,,,7673,,,,,,1,5.29,0,5.29,-3.4962951109227673,3.9684722416103253,5.3,0,0.0003,3.4962951109227673,53,142,11,1324,122,-0.5359963,,
,,,7706,,,,,,1,5.35,0,5.35,-7.018869733384351,10.017640499895574,5.3,0,0.0003,7.018869733384351,52,146,11,1328,126,-0.29132146,,
,,,7737,,,,,,1,5.44,0,5.44,-6.6226080249822985,9.386525418118909,5.4,0,0.0003,6.6226080249822985,52,146,11,1332,126,-0.35508886,,
,,,7762,,,,,,1,5.31,0,5.31,-6.156603048540874,9.092445336983152,5.3,0,0.0003,6.156603048540874,53,146,11,1336,126,-0.35217422,,
,,,7784,,,,,,1,5.38,0,5.38,-2.187926338744164,2.453803429654076,5.4,0,0.0003,2.187926338744164,53,146,11,1340,126,-0.20122634,,
,,,7808,,,,,,1,5.31,0,5.31,-4.202459943823469,5.726505257670792,5.3,0,0.0003,4.202459943823469,52,149,11,1344,129,-0.28146788,,
,,,7835,,,,,,1,5.33,0,5.33,-5.078692901526215,7.2171047102983845,5.3,0,0.0003,5.078692901526215,52,149,11,1348,129,-0.20972067,,
,,,7857,,,,,,1,5.35,0,5.35,-5.565812850678306,8.475428217708329,5.3,0,0.0003,5.565812850678306,52,149,11,1352,129,-0.22755858,,
,,,7876,,,,,,1,5.41,0,5.41,-4.277399275661532,6.021624788054253,5.4,0,0.0003,4.277399275661532,52,149,11,1356,129,-0.35640723,,
,,,7889,,,,,,1,5.3,0,5.3,-2.709050263923168,3.599622448467291,5.3,0,0.0003,2.709050263923168,52,150,11,1360,129,-0.23392552,,
,,,7909,,,,,,1,5.36,0,5.36,-2.8079409745452404,3.3550833497644765,5.4,0,0.0003,2.8079409745452404,51,153,11,1364,132,-0.3328162,,
,,,7934,,,,,,1,5.26,0,5.26,-5.53599841364656,8.223699524214172,5.3,0,0.0003,5.53599841364656,51,153,11,1368,132,-0.19774416,,
,,,7955,,,,,,1,5.32,0,5.32,-3.7223210422415676,5.033048642002996,5.3,0,0.0003,3.7223210422415676,51,153,11,1372,132,-0.28007454,,
,,,7979,,,,,,1,5.37,0,5.37,-3.787280341060871,4.883562064286864,5.4,0,0.0003,3.787280341060871,52,153,11,1376,132,-0.3450338,,
,,,8003,,,,,,1,5.41,0,5.41,-2.3688534961462024,2.40497274140396,5.4,0,0.0003,2.3688534961462024,51,156,11,1380,136,-0.3821535,,
,,,8022,,,,,,1,5.33,0,5.33,-2.1806350664615635,2.5289147259288898,5.3,0,0.0003,2.1806350664615635,51,156,11,1384,136,-0.19393508,,
