eval_qs,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,eval_eplenmean,eval_time_elapsed,eval_ep_rewmean,eval mean 100 episode reward,total timesteps,current_lr,update_time,fps,time_elapsed,env_time,mean 100 episode reward,qs_abs_difference,n_updates,qs_mean,eplenmean,episodes,train_time,qs_difference,act_time,ep_rewmean,discount_q,qfs_loss,q_grad_norm
-1.6756955,-21.74426412175509,31.743560886242733,21.744265,3.6363636363636362,0,32.16453463636364,32.7,1,,,,,,,,,,,,,,,,,,
,,,,,,,,13282,0.0003,353,33,390,22,55.6,35.519482863934115,0,-0.34986427,6.12,2200,0,-35.519482863934115,2,55.59610572000001,51.51004381684548,,
,,,,,,,,13305,0.0003,358,33,396,22,55.3,26.678322233657703,0,-0.39884955,6.09,2204,0,-26.678322233657703,2,55.32957186000001,36.695361358140396,,
,,,,,,,,13332,0.0003,358,33,396,22,55.1,31.22971095001918,0,-0.45269534,6.07,2208,0,-31.22971095001918,2,55.125641050000006,42.88327434729358,,
,,,,,,,,13359,0.0003,358,33,396,22,55.4,44.57238715180905,0,-0.059840195,6.1,2212,0,-44.57238715180905,2,55.40636794,66.44567616927084,,
,,,,,,,,13381,0.0003,358,33,396,22,55.3,31.12027072430207,0,-0.32722273,6.09,2216,0,-31.12027072430207,2,55.31024056999999,45.10692020582965,,
,,,,,,,,13402,0.0003,364,33,401,22,55.7,40.024644529086814,0,-0.16507415,6.13,2220,0,-40.024644529086814,2,55.68584803000001,62.10383088080734,,
,,,,,,,,13427,0.0003,364,33,401,22,54.8,26.954511669974806,0,-0.39891568,6.04,2224,0,-26.954511669974806,2,54.84413093000001,36.240204119984845,,
,,,,,,,,13457,0.0003,364,33,401,22,54.5,40.2426477623502,0,-0.18837431,6.0,2228,0,-40.2426477623502,2,54.465717850000004,56.88072805877625,,
,,,,,,,,13485,0.0003,364,33,401,22,55.1,49.23304768108476,0,-0.29758474,6.07,2232,0,-49.23304768108476,2,55.12645061,73.58139204366115,,
,,,,,,,,13511,0.0003,369,33,407,22,55.5,31.30338345304097,0,-0.44150937,6.11,2236,0,-31.30338345304097,2,55.49940996,43.40485669437156,,
,,,,,,,,13536,0.0003,369,33,407,22,55.7,31.181540574149782,0,-0.39693812,6.13,2240,0,-31.181540574149782,2,55.68289261999999,43.761542775397245,,
,,,,,,,,13565,0.0003,369,33,407,22,56.2,39.83863274840777,0,-0.3573501,6.19,2244,0,-39.83863274840777,2,56.247085829999996,56.977582532002586,,
,,,,,,,,13584,0.0003,369,33,407,22,55.3,22.582360404880642,0,-0.43390006,6.09,2248,0,-22.582360404880642,2,55.32299306000001,30.56107637775409,,
,,,,,,,,13607,0.0003,375,32,413,22,55.6,26.89975235581818,0,-0.49125475,6.12,2252,0,-26.89975235581818,2,55.59436956,36.98196842063578,,
,,,,,,,,13629,0.0003,375,32,413,22,56.1,31.52627965459784,0,-0.4279922,6.17,2256,0,-31.52627965459784,2,56.062904960000004,45.42940816022408,,
,,,,,,,,13650,0.0003,375,33,413,22,55.9,22.463849987350496,0,-0.42709154,6.15,2260,0,-22.463849987350496,2,55.89165966,29.799743565748013,,
,,,,,,,,13670,0.0003,375,33,413,22,55.4,26.823461064233527,0,-0.37486494,6.1,2264,0,-26.823461064233527,2,55.41882856,37.96809335867629,,
,,,,,,,,13692,0.0003,375,33,413,22,55.9,31.34475726012086,0,-0.41764334,6.15,2268,0,-31.34475726012086,2,55.871852409999995,45.24718715588456,,
,,,,,,,,13716,0.0003,380,32,418,22,56.1,31.2513326187747,0,-0.43050656,6.18,2272,0,-31.2513326187747,2,56.148403349999995,44.28547123091978,,
,,,,,,,,13734,0.0003,380,32,418,23,55.2,22.425932510062957,0,-0.24815813,6.08,2276,0,-22.425932510062957,2,55.216477370000014,30.993640183836334,,
,,,,,,,,13765,0.0003,380,32,418,23,55.1,35.521659545250536,0,-0.1706462,6.07,2280,0,-35.521659545250536,2,55.115591020000004,48.57948785140637,,
,,,,,,,,13786,0.0003,380,32,418,23,54.7,26.835055331764465,0,-0.4144284,6.03,2284,0,-26.835055331764465,2,54.745243769999995,37.615543466532664,,
,,,,,,,,13811,0.0003,385,32,424,23,54.8,35.559255072347,0,-0.21083593,6.04,2288,0,-35.559255072347,2,54.836770619999996,51.65265602789153,,
,,,,,,,,13837,0.0003,385,32,424,23,54.8,31.14290482330375,0,-0.38124397,6.03,2292,0,-31.14290482330375,2,54.75650339,43.26899081722981,,
,,,,,,,,13860,0.0003,385,32,424,23,54.8,35.83918957856083,0,-0.2470799,6.03,2296,0,-35.83918957856083,2,54.772102190000005,53.0337669297861,,
,,,,,,,,13883,0.0003,385,32,424,23,54.6,31.51638526892167,0,-0.29834935,6.01,2300,0,-31.51638526892167,2,54.583253410000005,45.055505849725144,,
,,,,,,,,13913,0.0003,391,32,430,23,55.2,48.54061998244989,0,-0.27386206,6.08,2304,0,-48.54061998244989,2,55.228689300000006,71.61419454216178,,
,,,,,,,,13936,0.0003,391,32,430,23,54.9,31.12525885118623,0,-0.301797,6.04,2308,0,-31.12525885118623,2,54.86653063,44.683764008677585,,
,,,,,,,,13954,0.0003,391,32,430,23,54.0,26.65159398491924,0,-0.4615892,5.95,2312,0,-26.65159398491924,2,54.022607390000005,38.63057030249158,,
,,,,,,,,13977,0.0003,391,32,430,23,54.1,31.17122287491425,0,-0.23211555,5.96,2316,0,-31.17122287491425,2,54.11622832999999,44.87598969944371,,
,,,,,,,,14000,0.0003,396,32,435,23,54.3,26.968204770304432,0,-0.4402121,5.98,2320,0,-26.968204770304432,2,54.314197949999986,36.93849380081637,,
,,,,,,,,14021,0.0003,396,32,436,23,54.0,40.577229485549935,0,-0.32738632,5.94,2324,0,-40.577229485549935,2,53.95314721000002,62.42026871164259,,
,,,,,,,,14044,0.0003,396,32,436,23,53.3,40.02236160510185,0,-0.21111922,5.87,2328,0,-40.02236160510185,2,53.30140797999999,60.7708561337353,,
,,,,,,,,14074,0.0003,396,32,436,23,53.5,22.562039859824516,0,-0.43178532,5.89,2332,0,-22.562039859824516,2,53.489592040000005,27.39126473482887,,
,,,,,,,,14103,0.0003,402,31,442,23,53.8,40.175109350491965,0,-0.2767674,5.92,2336,0,-40.175109350491965,2,53.77485132999999,57.31853823498251,,
,,,,,,,,14126,0.0003,402,31,442,23,53.6,26.41457265294424,0,-0.24900477,5.9,2340,0,-26.41457265294424,2,53.58313404,36.689214020486816,,
,,,,,,,,14146,0.0003,402,31,442,23,52.7,22.73522282635624,0,-0.46201554,5.81,2344,0,-22.73522282635624,2,52.74846941999999,30.343278376174972,,
,,,,,,,,14172,0.0003,402,32,442,23,53.4,26.969825842978157,0,-0.42285687,5.88,2348,0,-26.969825842978157,2,53.39316136,35.91868948869583,,
,,,,,,,,14195,0.0003,402,32,442,23,53.4,31.06895015305726,0,-0.30548173,5.88,2352,0,-31.06895015305726,2,53.39598388,44.527866284774426,,
,,,,,,,,14223,0.0003,408,31,448,23,53.9,48.61367428879798,0,-0.28139538,5.94,2356,0,-48.61367428879798,2,53.94830312000001,73.11017366762222,,
,,,,,,,,14244,0.0003,408,31,448,23,53.9,22.736662812282333,0,-0.4505545,5.94,2360,0,-22.736662812282333,2,53.94561071000001,30.101881569045588,,
,,,,,,,,14270,0.0003,408,31,448,23,54.5,27.015483734443357,0,-0.42161974,6.0,2364,0,-27.015483734443357,2,54.50707367000001,36.01482704528959,,
,,,,,,,,14295,0.0003,408,31,448,23,54.8,31.34205927795742,0,-0.2354229,6.03,2368,0,-31.34205927795742,2,54.79215394999999,44.12085386797331,,
,,,,,,,,14321,0.0003,414,31,454,24,55.0,35.53703082783407,0,-0.3776489,6.05,2372,0,-35.53703082783407,2,54.98501416999999,50.99318898570772,,
,,,,,,,,14344,0.0003,414,31,454,24,55.4,26.832594416876965,0,-0.38216612,6.1,2376,0,-26.832594416876965,2,55.44291695,36.8831297517431,,
,,,,,,,,14372,0.0003,414,31,454,24,55.2,39.902457246046836,0,-0.3448273,6.07,2380,0,-39.902457246046836,2,55.16541810999998,57.59360333433299,,
,,,,,,,,14402,0.0003,420,31,460,24,56.0,35.6362126321607,0,-0.18335392,6.16,2384,0,-35.6362126321607,2,55.99567958000001,49.241439347419345,,
,,,,,,,,14426,0.0003,420,31,460,24,55.9,26.95162231414447,0,-0.3692255,6.15,2388,0,-26.95162231414447,2,55.905874589999996,36.685167175027466,,
,,,,,,,,14454,0.0003,420,31,460,24,56.1,35.49206992700387,0,-0.31091928,6.17,2392,0,-35.49206992700387,2,56.0934555,50.01389404028697,,
,,,,,,,,14472,0.0003,420,31,460,24,55.6,26.638480860151155,0,-0.36570868,6.12,2396,0,-26.638480860151155,2,55.61985495000001,38.60220424019551,,
,,,,,,,,14496,0.0003,420,31,460,24,55.7,31.13872218831241,0,-0.3204315,6.13,2400,0,-31.13872218831241,2,55.71343307000001,44.26158706412157,,
,,,,,,,,14517,0.0003,425,31,466,24,54.9,35.45595277455899,0,-0.22452417,6.04,2404,0,-35.45595277455899,2,54.885599539999994,53.60552641795844,,
,,,,,,,,14544,0.0003,425,31,466,24,55.3,26.69780901136204,0,-0.4369994,6.08,2408,0,-26.69780901136204,2,55.25272969,35.260403949926896,,
,,,,,,,,14573,0.0003,425,31,466,24,56.3,22.290101176340773,0,-0.45813626,6.19,2412,0,-22.290101176340773,2,56.27727845,27.363159819279854,,
,,,,,,,,14594,0.0003,425,31,466,24,56.1,26.958497804368836,0,-0.42054877,6.17,2416,0,-26.958497804368836,2,56.09892706000001,37.754199704523316,,
,,,,,,,,14624,0.0003,431,30,472,24,56.7,22.6037524691037,0,-0.48034054,6.24,2420,0,-22.6037524691037,2,56.746159930000005,27.38382634446171,,
,,,,,,,,14648,0.0003,431,30,472,24,57.0,26.625368343675184,0,-0.14131154,6.27,2424,0,-26.625368343675184,2,57.01830099000001,36.69281182627377,,
,,,,,,,,14678,0.0003,431,31,472,24,57.7,18.240050632147177,0,-0.4598937,6.34,2428,0,-18.240050632147177,2,57.67814652000001,20.39001542889624,,
,,,,,,,,14703,0.0003,438,30,480,24,57.2,26.747063823699033,0,-0.44463196,6.29,2432,0,-26.747063823699033,2,57.196400710000006,36.08314598974352,,
,,,,,,,,14728,0.0003,438,30,480,24,56.8,26.804751531923774,0,-0.31358543,6.25,2436,0,-26.804751531923774,2,56.823564819999994,36.27921659302585,,
,,,,,,,,14754,0.0003,438,30,480,24,57.1,35.369683278875655,0,-0.2816312,6.28,2440,0,-35.369683278875655,2,57.10611217999999,50.97399033899819,,
,,,,,,,,14781,0.0003,438,30,480,24,57.7,31.08450189539657,0,-0.28476894,6.35,2444,0,-31.08450189539657,2,57.74569121,42.895469569833196,,
,,,,,,,,14805,0.0003,444,30,486,24,57.6,22.63158899851512,0,-0.4436109,6.33,2448,0,-22.63158899851512,2,57.57259937999999,29.117252567377502,,
,,,,,,,,14827,0.0003,444,30,486,24,57.5,27.003966970598576,0,-0.30328438,6.32,2452,0,-27.003966970598576,2,57.48904254,37.56851719889432,,
,,,,,,,,14851,0.0003,444,30,486,24,57.1,49.02379195407882,0,-0.13460931,6.28,2456,0,-49.02379195407882,2,57.12164114000001,76.61260078713771,,
,,,,,,,,14872,0.0003,444,30,486,24,57.1,35.28467108878085,0,-0.33701017,6.28,2460,0,-35.28467108878085,2,57.111098850000005,53.33470743851492,,
,,,,,,,,14901,0.0003,451,30,492,24,57.4,31.0370282828943,0,-0.44150615,6.31,2464,0,-31.0370282828943,2,57.38954521999999,41.92204659758451,,
,,,,,,,,14926,0.0003,451,30,492,24,57.4,44.76382830915541,0,-0.25575364,6.31,2468,0,-44.76382830915541,2,57.39113763999998,67.82326890582446,,
,,,,,,,,14958,0.0003,451,30,492,25,57.9,39.99132271997299,0,-0.35520637,6.37,2472,0,-39.99132271997299,2,57.93996346000001,55.425362909057114,,
,,,,,,,,14979,0.0003,451,30,492,25,57.8,35.966421719331734,0,-0.41637424,6.35,2476,0,-35.966421719331734,2,57.75930249,54.02125956793527,,
,,,,,,,,15002,0.0003,456,30,498,25,57.3,26.759593313484373,0,-0.33619803,6.3,2480,0,-26.759593313484373,2,57.294085210000006,36.902556315165526,,
,,,,,,,,15027,0.0003,456,30,498,25,56.8,22.343216904169793,0,-0.44686484,6.25,2484,0,-22.343216904169793,2,56.838448510000006,28.518626564957945,,
,,,,,,,,15047,0.0003,456,30,498,25,56.5,26.93533481160157,0,-0.3289351,6.21,2488,0,-26.93533481160157,2,56.465777379999984,38.195237064437116,,
,,,,,,,,15073,0.0003,456,30,498,25,56.3,26.74460754431518,0,-0.29427397,6.19,2492,0,-26.74460754431518,2,56.28114799,35.83461796972209,,
,,,,,,,,15101,0.0003,462,29,505,25,57.2,26.85018139108704,0,-0.46325797,6.29,2496,0,-26.85018139108704,2,57.215031090000004,35.035798268410076,,
,,,,,,,,15124,0.0003,462,29,505,25,57.1,31.11205373183552,0,-0.461697,6.28,2500,0,-31.11205373183552,2,57.11666402,44.52970150579273,,
,,,,,,,,15149,0.0003,462,29,505,25,57.5,48.404706014488326,0,-0.2504911,6.32,2504,0,-48.404706014488326,2,57.47907488,75.14991699482432,,
,,,,,,,,15172,0.0003,462,30,505,25,57.1,26.901013125953522,0,-0.37345666,6.28,2508,0,-26.901013125953522,2,57.09970493,36.9509194771895,,
,,,,,,,,15197,0.0003,462,30,505,25,56.7,26.763516753179363,0,-0.46425033,6.24,2512,0,-26.763516753179363,2,56.72379068,36.07952862192553,,
,,,,,,,,15217,0.0003,468,29,511,25,56.6,22.023628274511918,0,-0.3281724,6.23,2516,0,-22.023628274511918,2,56.619950630000005,29.748767885490437,,
,,,,,,,,15238,0.0003,468,29,511,25,55.8,31.212459656146624,0,-0.263286,6.14,2520,0,-31.212459656146624,2,55.782894889999994,45.750483553864434,,
,,,,,,,,15258,0.0003,468,29,511,25,55.4,31.187596879401895,0,-0.2828732,6.1,2524,0,-31.187596879401895,2,55.411448590000006,46.18301394354657,,
,,,,,,,,15278,0.0003,468,29,511,25,54.5,22.084847244539993,0,-0.32638213,6.0,2528,0,-22.084847244539993,2,54.473901389999995,29.835113604466535,,
,,,,,,,,15304,0.0003,474,29,517,25,54.6,31.55616570030107,0,-0.43492794,6.01,2532,0,-31.55616570030107,2,54.57776218,43.74674758397015,,
,,,,,,,,15330,0.0003,474,29,517,25,54.7,35.76294700250117,0,-0.21829417,6.02,2536,0,-35.76294700250117,2,54.668265670000004,51.30984843138835,,
,,,,,,,,15355,0.0003,474,29,517,25,54.6,31.372181159175167,0,-0.18815799,6.01,2540,0,-31.372181159175167,2,54.58356288000001,44.20777024502266,,
,,,,,,,,15383,0.0003,474,29,517,25,54.7,31.29023012774016,0,-0.2469101,6.02,2544,0,-31.29023012774016,2,54.68390856,42.726283194490165,,
,,,,,,,,15403,0.0003,480,29,523,25,54.3,22.581186462168244,0,-0.4097537,5.98,2548,0,-22.581186462168244,2,54.31459806,30.340656207138593,,
,,,,,,,,15423,0.0003,480,29,523,25,54.1,22.490174908864912,0,-0.31529164,5.96,2552,0,-22.490174908864912,2,54.12090346,30.300794733496097,,
,,,,,,,,15447,0.0003,480,29,523,25,54.1,26.898393987800336,0,-0.26030746,5.96,2556,0,-26.898393987800336,2,54.122311069999995,36.78876834171586,,
,,,,,,,,15472,0.0003,480,29,523,25,54.5,26.844795753361097,0,-0.35884267,6.0,2560,0,-26.844795753361097,2,54.49469953,36.14637610894989,,
,,,,,,,,15491,0.0003,480,29,524,25,53.6,18.05589114199773,0,-0.32402578,5.9,2564,0,-18.05589114199773,2,53.57257138,22.698198614896647,,
,,,,,,,,15511,0.0003,486,29,530,25,53.1,31.198352902278035,0,-0.42934808,5.85,2568,0,-31.198352902278035,2,53.097462750000005,45.97952572492651,,
,,,,,,,,15537,0.0003,486,29,530,25,52.5,22.476334686346664,0,-0.29256243,5.79,2572,0,-22.476334686346664,2,52.54926541999999,28.52838079642995,,
,,,,,,,,15563,0.0003,486,29,530,26,53.0,31.04697756486408,0,-0.33216813,5.84,2576,0,-31.04697756486408,2,53.01210886,43.234320223312494,,
,,,,,,,,15588,0.0003,486,29,530,26,53.2,22.748559184872725,0,-0.479318,5.86,2580,0,-22.748559184872725,2,53.210716160000004,28.950200735838713,,
,,,,,,,,15616,0.0003,493,29,536,26,53.5,31.2911550180133,0,-0.2953038,5.89,2584,0,-31.2911550180133,2,53.49003352,42.68657599667256,,
,,,,,,,,15636,0.0003,493,29,537,26,53.5,26.94180987599172,0,-0.40529662,5.89,2588,0,-26.94180987599172,2,53.49644566,38.1705058738627,,
,,,,,,,,15659,0.0003,493,29,537,26,53.2,31.132322717600214,0,-0.43458948,5.86,2592,0,-31.132322717600214,2,53.21479305,44.54045204353578,,
,,,,,,,,15687,0.0003,493,29,537,26,53.2,22.34282798504518,0,-0.428894,5.86,2596,0,-22.34282798504518,2,53.20803839,27.685022576711333,,
,,,,,,,,15714,0.0003,499,28,543,26,53.6,31.465569721893903,0,-0.3926809,5.9,2600,0,-31.465569721893903,2,53.59188673,43.24938432344785,,
,,,,,,,,15744,0.0003,499,28,543,26,54.1,26.721004650267467,0,-0.21979809,5.95,2604,0,-26.721004650267467,2,54.07376867999999,34.50545055220774,,
,,,,,,,,15770,0.0003,499,29,543,26,54.4,22.21240515126654,0,-0.32624176,5.98,2608,0,-22.21240515126654,2,54.357546670000005,28.193719083717212,,
,,,,,,,,15798,0.0003,499,29,543,26,54.6,22.481887600168868,0,-0.27106482,6.01,2612,0,-22.481887600168868,2,54.641333290000006,28.01074686060919,,
,,,,,,,,15823,0.0003,506,28,550,26,55.1,26.757642151484628,0,-0.4242007,6.06,2616,0,-26.757642151484628,2,55.110575479999994,36.11329690398451,,
,,,,,,,,15850,0.0003,506,28,550,26,55.7,35.42310082607508,0,-0.21934043,6.12,2620,0,-35.42310082607508,2,55.65484804999999,50.44685567804934,,
,,,,,,,,15881,0.0003,506,28,550,26,56.7,44.81016097337936,0,-0.21192786,6.23,2624,0,-44.81016097337936,2,56.68463446,63.966851886516835,,
,,,,,,,,15902,0.0003,512,28,556,26,56.8,26.953103517799452,0,-0.3999196,6.24,2628,0,-26.953103517799452,2,56.780136520000006,37.85009178539694,,
,,,,,,,,15931,0.0003,512,28,556,26,57.1,39.99435461133803,0,-0.34448776,6.27,2632,0,-39.99435461133803,2,57.06012641000001,57.13871096027755,,
,,,,,,,,15957,0.0003,512,28,556,26,57.1,39.934244872796846,0,-0.27169168,6.27,2636,0,-39.934244872796846,2,57.057091979999996,58.89217266105189,,
,,,,,,,,15978,0.0003,512,28,556,26,56.7,22.330671877834877,0,-0.37337402,6.23,2640,0,-22.330671877834877,2,56.68186177999999,29.71186157659812,,
,,,,,,,,16001,0.0003,519,28,563,26,56.2,26.75939910801503,0,-0.39836818,6.18,2644,0,-26.75939910801503,2,56.21316497000001,36.763166680452734,,
,,,,,,,,16020,0.0003,519,28,563,26,56.1,27.160810535313935,0,-0.44347173,6.17,2648,0,-27.160810535313935,2,56.111816,38.83942616107106,,
,,,,,,,,16046,0.0003,519,28,563,26,56.7,22.295165463326207,0,-0.26259226,6.23,2652,0,-22.295165463326207,2,56.67134316,28.419471403236784,,
,,,,,,,,16072,0.0003,519,28,563,26,56.9,22.584731943176106,0,-0.44981742,6.25,2656,0,-22.584731943176106,2,56.85969471000001,28.530076255553375,,
,,,,,,,,16091,0.0003,519,28,563,26,56.3,22.766677295698386,0,-0.4651109,6.19,2660,0,-22.766677295698386,2,56.30892893000002,30.74351174893858,,
,,,,,,,,16114,0.0003,525,28,570,26,56.7,39.9217323318628,0,-0.33131152,6.23,2664,0,-39.9217323318628,2,56.67597142,60.58567146122765,,
,,,,,,,,16135,0.0003,525,28,570,26,56.8,35.54597543226824,0,-0.28835267,6.24,2668,0,-35.54597543226824,2,56.77416760999999,53.71350959168196,,
,,,,,,,,16156,0.0003,525,28,570,26,56.3,22.093059030834755,0,-0.43293422,6.19,2672,0,-22.093059030834755,2,56.30262955,29.41973203359079,,
,,,,,,,,16178,0.0003,525,28,570,27,55.9,31.180527928464798,0,-0.26881456,6.15,2676,0,-31.180527928464798,2,55.931981889999996,45.15938489346388,,
,,,,,,,,16204,0.0003,531,28,577,27,56.0,35.534346263603666,0,-0.44351682,6.16,2680,0,-35.534346263603666,2,56.00898153,50.92910581390095,,
,,,,,,,,16236,0.0003,531,28,577,27,56.4,35.469817419606876,0,-0.34449157,6.2,2684,0,-35.469817419606876,2,56.37388293,47.90234872236649,,
,,,,,,,,16259,0.0003,531,28,577,27,56.6,31.1418922828716,0,-0.41932866,6.23,2688,0,-31.1418922828716,2,56.64290986,44.62368907806359,,
,,,,,,,,16285,0.0003,531,28,577,27,56.9,26.71340354511593,0,-0.32894686,6.26,2692,0,-26.71340354511593,2,56.92171345999999,35.741529132301565,,
,,,,,,,,16314,0.0003,538,27,584,27,57.0,39.8204530509948,0,-0.29491788,6.27,2696,0,-39.8204530509948,2,57.01197513,56.9413989626083,,
,,,,,,,,16335,0.0003,538,27,584,27,56.4,22.47059273855722,0,-0.4248762,6.21,2700,0,-22.47059273855722,3,56.445135750000006,29.858352013763366,,
,,,,,,,,16357,0.0003,538,27,584,27,55.7,26.576578345220163,0,-0.36485714,6.13,2704,0,-26.576578345220163,3,55.68382494,37.011054243963045,,
,,,,,,,,16377,0.0003,538,28,584,27,55.1,22.50827492661894,0,-0.46702236,6.07,2708,0,-22.50827492661894,3,55.130503610000005,30.134155131353847,,
,,,,,,,,16408,0.0003,545,27,591,27,55.4,26.861722198486042,0,-0.34133634,6.1,2712,0,-26.861722198486042,3,55.414059589999994,34.06945820311315,,
,,,,,,,,16435,0.0003,545,27,591,27,55.6,53.16620037734825,0,-0.31852487,6.12,2716,0,-53.16620037734825,3,55.60096570999999,81.88540150092122,,
,,,,,,,,16458,0.0003,545,27,591,27,55.2,26.395264712560213,0,-0.122566186,6.08,2720,0,-26.395264712560213,3,55.23305977,36.86347832791836,,
,,,,,,,,16485,0.0003,545,27,591,27,54.9,35.558089207726475,0,-0.19482079,6.04,2724,0,-35.558089207726475,3,54.85315148000001,50.699373680630025,,
,,,,,,,,16508,0.0003,551,27,598,27,55.0,22.54496992452054,0,-0.45301652,6.06,2728,0,-22.54496992452054,3,55.04187328999999,29.282354883269296,,
,,,,,,,,16529,0.0003,551,27,598,27,54.3,40.13602706084083,0,-0.3110149,5.98,2732,0,-40.13602706084083,3,54.306358470000006,62.04793540797655,,
,,,,,,,,16553,0.0003,551,27,598,27,54.1,35.21658437838947,0,-0.27206287,5.96,2736,0,-35.21658437838947,3,54.108178220000006,51.74707351501145,,
,,,,,,,,16572,0.0003,551,27,598,27,53.9,31.133443537762428,0,-0.29780254,5.94,2740,0,-31.133443537762428,3,53.92092122,46.51551725926328,,
,,,,,,,,16594,0.0003,551,27,598,27,53.8,26.872350735225382,0,-0.27120775,5.93,2744,0,-26.872350735225382,3,53.83113869000001,37.43217041542674,,
,,,,,,,,16616,0.0003,558,27,604,27,54.1,26.81760737420587,0,-0.34180433,5.96,2748,0,-26.81760737420587,3,54.11205299,37.25354404492877,,
,,,,,,,,16649,0.0003,558,27,604,27,54.8,53.38034729579727,0,-0.15487497,6.03,2752,0,-53.38034729579727,3,54.767151380000016,77.45744261427215,,
,,,,,,,,16677,0.0003,558,27,604,27,54.9,31.139454792188797,0,-0.29553434,6.05,2756,0,-31.139454792188797,3,54.944071220000005,42.529462663266045,,
,,,,,,,,16696,0.0003,558,27,605,27,54.9,27.012402799313662,0,-0.4332963,6.05,2760,0,-27.012402799313662,3,54.94449383999999,38.58301286179187,,
,,,,,,,,16714,0.0003,565,27,611,28,54.5,31.117482132428652,0,-0.37111,6.0,2764,0,-31.117482132428652,3,54.47481711,46.79701772778405,,
,,,,,,,,16734,0.0003,565,27,611,28,54.4,22.237772986367563,0,-0.47445297,5.99,2768,0,-22.237772986367563,3,54.383659470000005,29.81135915709911,,
,,,,,,,,16755,0.0003,565,27,611,28,54.4,27.098742293767543,0,-0.45758837,5.99,2772,0,-27.098742293767543,3,54.38442092000001,37.914466177560726,,
,,,,,,,,16785,0.0003,565,27,612,28,55.1,30.899437113206446,0,-0.18090719,6.07,2776,0,-30.899437113206446,3,55.122083710000005,41.59001559551389,,
,,,,,,,,16809,0.0003,572,27,619,28,54.9,39.94730257092817,0,-0.28344685,6.05,2780,0,-39.94730257092817,3,54.93885301,60.04485596684809,,
,,,,,,,,16828,0.0003,572,27,619,28,53.7,26.802260132814165,0,-0.3878607,5.92,2784,0,-26.802260132814165,3,53.73554112000001,38.34257418540002,,
,,,,,,,,16850,0.0003,572,27,619,28,53.6,26.76226561449359,0,-0.3404376,5.91,2788,0,-26.76226561449359,3,53.63687467999999,37.2757906092002,,
,,,,,,,,16873,0.0003,572,27,619,28,53.4,26.70938193599441,0,-0.34003037,5.88,2792,0,-26.70938193599441,3,53.35367439999999,36.81440329049839,,
,,,,,,,,16894,0.0003,572,27,619,28,52.6,22.647261289505337,0,-0.47300696,5.8,2796,0,-22.647261289505337,3,52.6171685,29.96534049922453,,
,,,,,,,,16913,0.0003,578,27,626,28,52.4,27.068591898201543,0,-0.45728287,5.78,2800,0,-27.068591898201543,3,52.44188406999999,38.640856578671126,,
,,,,,,,,16934,0.0003,578,27,626,28,52.4,35.4331671867778,0,-0.3868707,5.77,2804,0,-35.4331671867778,3,52.35512959,53.5191812580204,,
,,,,,,,,16952,0.0003,578,27,626,28,52.2,30.98595048578537,0,-0.30470687,5.75,2808,0,-30.98595048578537,3,52.16012884,46.77457948969041,,
,,,,,,,,16978,0.0003,578,27,626,28,51.7,31.443375566169237,0,-0.36962768,5.7,2812,0,-31.443375566169237,3,51.69161107,43.60526814008808,,
,,,,,,,,17006,0.0003,585,26,633,28,51.8,44.612838933261514,0,-0.15786166,5.71,2816,0,-44.612838933261514,3,51.7917971,65.67764150616023,,
,,,,,,,,17026,0.0003,585,26,633,28,51.5,31.191469826108044,0,-0.13751924,5.68,2820,0,-31.191469826108044,3,51.51654599,46.38588258437082,,
,,,,,,,,17052,0.0003,585,26,633,28,51.4,35.6931935900412,0,-0.12295561,5.67,2824,0,-35.6931935900412,3,51.42802709000001,51.42817492011037,,
,,,,,,,,17075,0.0003,585,26,633,28,51.4,35.68320743981138,0,-0.28923717,5.67,2828,0,-35.68320743981138,3,51.42669927,52.819526587783,,
,,,,,,,,17104,0.0003,593,26,640,28,52.2,35.52847672882254,0,-0.17621194,5.75,2832,0,-35.52847672882254,3,52.1555687,49.70466610384844,,
,,,,,,,,17125,0.0003,593,26,640,28,51.9,31.247339515195517,0,-0.41407132,5.72,2836,0,-31.247339515195517,3,51.89267783,45.65420414463366,,
,,,,,,,,17157,0.0003,593,26,640,28,53.1,48.89791163997997,0,-0.10863129,5.85,2840,0,-48.89791163997997,3,53.101832259999995,70.6252686878829,,
,,,,,,,,17184,0.0003,593,26,641,28,53.6,39.77638939031154,0,-0.30055615,5.9,2844,0,-39.77638939031154,3,53.56483429,58.05803372166924,,
,,,,,,,,17205,0.0003,600,26,648,28,53.5,22.479127005562862,0,-0.44839045,5.89,2848,0,-22.479127005562862,3,53.46389907,29.826177020030848,,
,,,,,,,,17227,0.0003,600,26,648,28,52.4,35.62243799029235,0,-0.4558309,5.78,2852,0,-35.62243799029235,3,52.43965181000001,53.15807994661878,,
,,,,,,,,17257,0.0003,600,26,648,28,52.6,39.962754195195984,0,-0.27681625,5.8,2856,0,-39.962754195195984,3,52.62854808,56.59911549561655,,
,,,,,,,,17283,0.0003,600,26,648,28,53.3,31.14480246154621,0,-0.2691541,5.87,2860,0,-31.14480246154621,3,53.264817050000005,43.34029046569472,,
,,,,,,,,17308,0.0003,607,26,655,28,53.9,27.03330242687004,0,-0.28183293,5.94,2864,0,-27.03330242687004,3,53.92465151999999,36.58275400147943,,
