eval_qs_difference,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_eplenmean,total timesteps,eval mean 100 episode reward,update_time,qs_difference,episodes,n_updates,train_time,time_elapsed,mean 100 episode reward,act_time,qs_abs_difference,ep_rewmean,fps,env_time,qs_mean,discount_q,current_lr,eplenmean,qfs_loss,q_grad_norm
-58.062897806501766,58.062893,104.00307336305546,109.8266261818182,0,-1.0483829,11.909090909090908,1,111.6,,,,,,,,,,,,,,,,,,
,,,,,,,24,,0,-35.85726494917311,4,0,0,0,54.5,0,35.85726494917311,54.527604,27,0,-0.20543051,52.50759214060099,0.0003,6.0,,
,,,,,,,47,,0,-25.896623112801233,8,0,0,0,53.4,0,25.896623112801233,53.402035624999996,50,0,0.54751086,36.862442978117976,0.0003,5.875,,
,,,,,,,72,,0,-26.226349840228693,12,0,0,0,54.7,0,26.226349840228693,54.65703158333334,71,0,0.54778826,36.47566558581409,0.0003,6.0,,
,,,,,,,105,,0,-26.235856484707238,16,0,0,1,59.9,0,26.235856484707238,59.851484,74,0,-0.0006103009,33.23747130732605,0.0003,6.5625,,
,,,,,,,139,,0,-69.38816907136214,20,0,0,1,63.4,0,69.38816907136214,63.421396599999994,95,0,0.33957195,106.52739032717963,0.0003,6.95,,
,,,,,,,163,,0,-26.07482959334302,24,0,0,1,61.9,0,26.07482959334302,61.92961929166666,108,0,0.52674836,36.790835528586,0.0003,6.791666666666667,,
,,,,,,,183,,0,-30.455776239354183,28,0,0,1,59.5,0,30.455776239354183,59.54788957142857,117,0,0.5116118,46.257513944362174,0.0003,6.535714285714286,,
,,,,,,,207,,0,-25.964260172262108,32,0,0,1,58.9,0,25.964260172262108,58.9364201875,121,0,0.5577451,36.63560354792176,0.0003,6.46875,,
,,,,,,,231,,0,-39.73887256079325,36,0,0,1,58.5,0,39.73887256079325,58.46199169444445,130,0,0.3248961,60.49926097999751,0.0003,6.416666666666667,,
,,,,,,,251,,0,-26.614164615443833,40,0,0,1,57.1,0,26.614164615443833,57.138387425,136,0,-0.026502158,38.2309625987333,0.0003,6.275,,
,,,,,,,275,,0,-21.666033766843906,44,0,0,1,56.9,0,21.666033766843906,56.89601179545455,144,0,0.51780146,29.077642931248935,0.0003,6.25,,
,,,,,,,295,,0,-26.744039580588048,48,0,0,1,55.9,0,26.744039580588048,55.9132250625,150,0,-0.37542275,37.92517446209032,0.0003,6.145833333333333,,
,,,,,,,321,,0,-35.56927902915954,52,0,0,2,56.2,0,35.56927902915954,56.161905519230764,148,0,-0.28748396,51.01123293163027,0.0003,6.173076923076923,,
,,,,,,,344,,0,-30.26452987814228,56,0,0,2,55.9,0,30.26452987814228,55.87217714285714,154,0,0.51877356,44.60788331569809,0.0003,6.142857142857143,,
,,,,,,,369,,0,-39.74697760803862,60,0,0,2,55.9,0,39.74697760803862,55.923540766666655,160,0,-0.2345989,59.3251212516833,0.0003,6.15,,
,,,,,,,392,,0,-30.54306586535211,64,0,0,2,55.7,0,30.54306586535211,55.689060765625,165,0,0.54888266,44.97515915578536,0.0003,6.125,,
,,,,,,,414,,0,-26.371276610393664,68,0,0,2,55.3,0,26.371276610393664,55.34746620588235,159,0,-0.045655206,37.24357277724294,0.0003,6.088235294117647,,
,,,,,,,434,,0,-21.609240183641592,72,0,0,2,54.8,0,21.609240183641592,54.78536651388889,163,0,0.5142869,30.164270166679707,0.0003,6.027777777777778,,
,,,,,,,463,,0,-22.244941381110515,76,0,0,2,55.4,0,22.244941381110515,55.384464078947374,169,0,-0.052083295,27.72435556801283,0.0003,6.092105263157895,,
,,,,,,,492,,0,-26.26176484217053,80,0,0,2,55.9,0,26.26176484217053,55.93070435,176,1,0.49002114,35.12379220459954,0.0003,6.15,,
,,,,,,,519,,0,-31.1777209361005,84,0,0,3,56.2,0,31.1777209361005,56.18985476190476,169,1,-0.29255077,42.97307033793698,0.0003,6.178571428571429,,
,,,,,,,545,,0,-35.30614853293433,88,0,0,3,56.3,0,35.30614853293433,56.32458475000001,174,1,-0.051137213,51.10821983228634,0.0003,6.193181818181818,,
,,,,,,,574,,0,-48.41943212354025,92,0,0,3,56.8,0,48.41943212354025,56.75314677173913,178,1,0.2529923,72.62156317028415,0.0003,6.239130434782608,,
,,,,,,,603,,1,-39.43064731045559,96,0,0,3,57.1,0,39.43064731045559,57.1370888125,169,1,-0.24006581,56.52670174734158,0.0003,6.28125,,
,,,,,,,621,,1,-22.17498618941292,100,0,0,3,56.5,0,22.17498618941292,56.47901564000001,170,1,-0.09304945,30.751701639596167,0.0003,6.21,,
,,,,,,,642,,1,-26.798955589026,104,0,0,3,56.2,0,26.798955589026,56.20113755000001,173,1,-0.21169892,37.76639020968159,0.0003,6.18,,
,,,,,,,665,,1,-26.671029604120644,108,0,0,3,56.2,0,26.671029604120644,56.189765959999995,176,1,-0.18324673,36.91377671515924,0.0003,6.18,,
,,,,,,,693,,1,-38.86749552408962,112,0,0,3,56.5,0,38.86749552408962,56.45237669,179,1,0.6258222,57.380774480426645,0.0003,6.21,,
,,,,,,,713,,1,-22.070948580989935,116,0,0,4,55.2,0,22.070948580989935,55.24166494999999,169,1,-0.0006382428,30.210873498593187,0.0003,6.08,,
,,,,,,,732,,1,-21.512912655082904,120,0,0,4,53.8,0,21.512912655082904,53.845983659999995,171,1,0.5236813,30.452262610207327,0.0003,5.93,,
,,,,,,,755,,1,-39.03351726720845,124,0,0,4,53.7,0,39.03351726720845,53.749236759999995,174,1,0.5690819,60.620850182822196,0.0003,5.92,,
,,,,,,,773,,1,-26.05805625963265,128,0,0,4,53.6,0,26.05805625963265,53.55911373,175,1,0.5276557,39.05865484622413,0.0003,5.9,,
,,,,,,,795,,1,-30.767166114101155,132,0,0,4,53.4,0,30.767166114101155,53.36960508,178,1,-0.10434789,45.01495299637246,0.0003,5.88,,
,,,,,,,820,,1,-39.04583206242141,136,0,0,4,53.4,0,39.04583206242141,53.44968027,167,1,0.57950306,59.326564836604234,0.0003,5.89,,
,,,,,,,840,,1,-30.11850129108373,140,0,0,4,53.4,0,30.11850129108373,53.44895856,169,1,0.52181137,45.85450436183209,0.0003,5.89,,
,,,,,,,866,,1,-26.461428630408637,144,0,0,5,53.6,0,26.461428630408637,53.636574360000004,171,1,-0.124924995,35.661792524701895,0.0003,5.91,,
,,,,,,,893,,1,-52.90770692233434,148,0,0,5,54.3,0,52.90770692233434,54.29696667,174,1,-0.017337652,81.95227394929293,0.0003,5.98,,
,,,,,,,914,,2,-22.059307685558142,152,0,0,5,53.8,0,22.059307685558142,53.82885701,163,1,-0.10419597,29.680833580406166,0.0003,5.93,,
,,,,,,,932,,2,-26.435732641061453,156,0,0,5,53.4,0,26.435732641061453,53.37027574,164,1,-0.10646665,38.627956286786564,0.0003,5.88,,
,,,,,,,956,,2,-35.026851196405865,160,0,0,5,53.3,0,35.026851196405865,53.28543276000001,166,1,0.46328682,52.39484191649291,0.0003,5.87,,
,,,,,,,981,,2,-26.61303619023198,164,0,0,5,53.5,0,26.61303619023198,53.47280819,169,1,-0.21496877,36.0875039729451,0.0003,5.89,,
,,,,,,,1013,,2,-30.740171515010562,168,0,0,6,54.4,0,30.740171515010562,54.39932989000001,160,1,0.35857567,41.17628694045952,0.0003,5.99,,
,,,,,,,1038,,2,-26.714529442362938,172,0,0,6,54.9,0,26.714529442362938,54.85839205,162,1,-0.08674041,36.416985196429195,0.0003,6.04,,
,,,,,,,1059,,2,-31.04076649317167,176,0,0,6,54.1,0,31.04076649317167,54.115350660000004,164,2,-0.24165805,45.568758005234315,0.0003,5.96,,
,,,,,,,1081,,2,-22.144181615161717,180,0,0,6,53.5,0,22.144181615161717,53.457625390000004,166,2,0.005300883,29.724453641194373,0.0003,5.89,,
,,,,,,,1103,,3,-30.60020816956785,184,0,0,6,53.0,0,30.60020816956785,52.99527846,158,2,0.5406999,45.48471241641164,0.0003,5.84,,
,,,,,,,1125,,3,-26.79351139324289,188,0,0,7,52.6,0,26.79351139324289,52.63357632,159,2,-0.17381045,37.53458285712967,0.0003,5.8,,
,,,,,,,1147,,3,-26.0119616836411,192,0,0,7,52.0,0,26.0119616836411,51.979586870000006,161,2,0.53216577,37.35711318878893,0.0003,5.73,,
,,,,,,,1171,,3,-30.865318815042016,196,0,0,7,51.5,0,30.865318815042016,51.51414326000001,163,2,0.14512564,44.46704363589364,0.0003,5.68,,
,,,,,,,1192,,3,-36.121470996474066,200,0,0,7,51.8,0,36.121470996474066,51.78819787,165,2,-0.39833456,54.141890245817336,0.0003,5.71,,
,,,,,,,1215,,3,-34.967167412702125,204,0,0,7,52.0,0,34.967167412702125,51.97234117,156,2,0.41432837,52.78322028660589,0.0003,5.73,,
,,,,,,,1240,,3,-35.02310749594958,208,0,0,7,52.2,0,35.02310749594958,52.167534769999996,158,2,0.5823967,51.90962262607487,0.0003,5.75,,
,,,,,,,1269,,3,-39.90242426882052,212,0,0,7,52.3,0,39.90242426882052,52.25736855,160,2,-0.3243481,57.05817255772568,0.0003,5.76,,
,,,,,,,1293,,3,-35.44879913039255,216,0,0,7,52.6,0,35.44879913039255,52.63322612000001,161,2,0.27720127,52.64409343714434,0.0003,5.8,,
,,,,,,,1317,,4,-35.46542302713616,220,0,0,8,53.1,0,35.46542302713616,53.09803973000001,153,2,-0.32434106,51.91182072051487,0.0003,5.85,,
,,,,,,,1344,,4,-35.187762732696044,224,0,0,8,53.5,0,35.187762732696044,53.467044210000005,155,2,-0.040270984,50.4841887199179,0.0003,5.89,,
,,,,,,,1366,,4,-21.203213481837636,228,0,0,8,53.8,0,21.203213481837636,53.833976469999996,157,2,0.56957775,29.269629512979787,0.0003,5.93,,
,,,,,,,1390,,4,-25.720025750434626,232,0,0,8,54.0,0,25.720025750434626,54.015114010000005,159,2,0.55223936,36.44020669590225,0.0003,5.95,,
,,,,,,,1412,,4,-35.55076225332586,236,0,0,9,53.7,0,35.55076225332586,53.73694771,150,2,-0.092030175,53.39253908999177,0.0003,5.92,,
,,,,,,,1436,,4,-35.69927395946883,240,0,0,9,54.1,0,35.69927395946883,54.106100919999996,151,2,0.0011007743,52.57485139118168,0.0003,5.96,,
,,,,,,,1462,,4,-21.7140411626944,244,0,0,9,54.1,0,21.7140411626944,54.10753713,153,2,0.54107827,28.5926486194402,0.0003,5.96,,
,,,,,,,1481,,4,-21.41474461615084,248,0,0,9,53.4,0,21.41474461615084,53.35209358,154,2,0.52889216,30.343152056470434,0.0003,5.88,,
,,,,,,,1505,,5,-26.133876997958474,252,0,0,10,53.6,0,26.133876997958474,53.628043899999994,145,2,0.53387785,36.70344673831865,0.0003,5.91,,
,,,,,,,1528,,5,-26.538025755653297,256,0,0,10,54.1,0,26.538025755653297,54.08944770000001,146,2,0.07214467,37.122665248043475,0.0003,5.96,,
,,,,,,,1551,,5,-26.40700254775694,260,0,0,10,54.0,0,26.40700254775694,53.98618610000001,147,2,-0.13459349,36.63377894710956,0.0003,5.95,,
,,,,,,,1575,,5,-35.73226399031953,264,0,0,10,53.9,0,35.73226399031953,53.895486770000005,149,2,-0.07005053,52.54987987780502,0.0003,5.94,,
,,,,,,,1595,,5,-21.41295130595134,268,0,0,10,52.8,0,21.41295130595134,52.78024996999999,150,2,0.54812,30.034070017293963,0.0003,5.82,,
,,,,,,,1616,,5,-21.70617975800945,272,0,0,11,52.4,0,21.70617975800945,52.402964430000004,141,2,0.52974933,30.06349520172347,0.0003,5.78,,
,,,,,,,1639,,5,-30.34826857949409,276,0,0,11,52.6,0,30.34826857949409,52.584589640000004,142,3,0.4036057,44.680215774905676,0.0003,5.8,,
,,,,,,,1655,,5,-21.308352724499983,280,0,0,11,52.0,0,21.308352724499983,52.02290979,143,3,0.5468787,31.119575287001854,0.0003,5.74,,
,,,,,,,1676,,5,-34.79957270852713,284,0,0,11,51.9,0,34.79957270852713,51.93540451999999,144,3,0.55906665,53.734922062882795,0.0003,5.73,,
,,,,,,,1700,,6,-43.78520101813922,288,0,0,12,52.1,0,43.78520101813922,52.11532657,137,3,0.37882397,68.23070789736902,0.0003,5.75,,
,,,,,,,1725,,6,-34.69714035081724,292,0,0,12,52.4,0,34.69714035081724,52.39659765,138,3,0.5684995,51.63219371086351,0.0003,5.78,,
,,,,,,,1755,,6,-35.21921125396844,296,0,0,12,53.0,0,35.21921125396844,52.967613740000004,140,3,0.34221646,49.36659577289802,0.0003,5.84,,
,,,,,,,1780,,6,-21.17649158443731,300,0,0,12,53.3,0,21.17649158443731,53.33245779,141,3,0.5619931,28.31547638548345,0.0003,5.88,,
,,,,,,,1808,,7,-30.123742947929017,304,0,0,13,53.8,0,30.123742947929017,53.800095569999996,135,3,0.55988127,42.353788158998306,0.0003,5.93,,
,,,,,,,1832,,7,-40.3270831088508,308,0,0,13,53.7,0,40.3270831088508,53.70811864000001,136,3,-0.17809585,60.53603375466622,0.0003,5.92,,
,,,,,,,1858,,7,-26.775485715827585,312,0,0,13,53.4,0,26.775485715827585,53.4364477,137,3,-0.17827693,35.94382898251731,0.0003,5.89,,
,,,,,,,1879,,7,-26.596352118354076,316,0,0,13,53.2,0,26.596352118354076,53.15629339,138,3,-0.114633486,37.67860256611206,0.0003,5.86,,
,,,,,,,1903,,8,-21.3870598383132,320,0,0,14,53.2,0,21.3870598383132,53.16617998000001,132,3,0.5257743,28.86638556814925,0.0003,5.86,,
,,,,,,,1926,,8,-21.748397426595144,324,0,0,14,52.8,0,21.748397426595144,52.81210975000001,133,3,0.49287426,29.492476133000018,0.0003,5.82,,
,,,,,,,1946,,8,-31.080447563146052,328,0,0,14,52.6,0,31.080447563146052,52.636354600000004,134,3,-0.31385404,45.98439727695621,0.0003,5.8,,
,,,,,,,1968,,8,-38.85746486421934,332,0,0,14,52.4,0,38.85746486421934,52.44117013,135,3,0.28402346,60.71740556536566,0.0003,5.78,,
,,,,,,,1992,,8,-30.73587001723006,336,0,0,14,52.6,0,30.73587001723006,52.64327882,136,3,0.44071802,44.63140539234964,0.0003,5.8,,
,,,,,,,2009,,8,-22.310584557759974,340,0,0,15,52.0,0,22.310584557759974,52.00039151,129,3,-0.085754395,31.226514767734933,0.0003,5.73,,
,,,,,,,2028,,8,-26.37213157443721,344,0,0,15,51.3,0,26.37213157443721,51.34621601,130,3,-0.11972376,38.2162577575953,0.0003,5.66,,
,,,,,,,2050,,8,-26.754999744242628,348,0,0,15,51.6,0,26.754999744242628,51.62735015000001,131,3,-0.2165548,37.33944016266692,0.0003,5.69,,
,,,,,,,2074,,8,-26.724308750785106,352,0,0,15,51.6,0,26.724308750785106,51.62871608,132,3,-0.29777336,36.45465844002594,0.0003,5.69,,
,,,,,,,2094,,8,-21.57219566223156,356,0,0,15,51.3,0,21.57219566223156,51.348775329999995,133,3,0.49876344,30.19235406863471,0.0003,5.66,,
,,,,,,,2117,,9,-26.10475567317595,360,0,0,16,51.4,0,26.10475567317595,51.35109007999999,126,3,0.5284494,37.068586022222426,0.0003,5.66,,
,,,,,,,2140,,9,-39.33459259608067,364,0,0,16,51.2,0,39.33459259608067,51.24769660999999,127,3,0.25944912,60.61487455005731,0.0003,5.65,,
,,,,,,,2160,,9,-30.228403769155907,368,0,0,16,51.2,0,30.228403769155907,51.24254627000001,128,3,0.5560716,46.014813162930665,0.0003,5.65,,
,,,,,,,2184,,9,-30.57261863883818,372,0,0,16,51.5,0,30.57261863883818,51.52748261000001,129,3,0.533622,44.57504102361939,0.0003,5.68,,
,,,,,,,2206,,10,-21.92074841880468,376,0,0,17,51.4,0,21.92074841880468,51.43258977000001,122,3,-0.027720165,29.349141306579302,0.0003,5.67,,
,,,,,,,2234,,10,-35.5931451918629,380,0,0,18,52.6,0,35.5931451918629,52.55083218999998,123,3,-0.3408148,50.00620589361332,0.0003,5.79,,
,,,,,,,2258,,10,-30.14110985594917,384,0,0,18,52.8,0,30.14110985594917,52.822631930000014,124,4,0.52789754,44.029208964721846,0.0003,5.82,,
,,,,,,,2283,,10,-26.58121458244932,388,0,0,18,52.9,0,26.58121458244932,52.91019257999999,125,4,-0.009446213,36.39633441605885,0.0003,5.83,,
,,,,,,,2313,,11,-47.7198210285388,392,0,0,19,53.4,0,47.7198210285388,53.37450754999999,120,4,0.45401102,71.49537784507497,0.0003,5.88,,
,,,,,,,2337,,11,-30.38642047487976,396,0,0,19,52.8,0,30.38642047487976,52.807965159999995,121,4,0.53346974,44.34713032466232,0.0003,5.82,,
,,,,,,,2361,,11,-21.983885411391356,400,0,0,19,52.7,0,21.983885411391356,52.719337460000006,121,4,-0.061948303,28.792801050499,0.0003,5.81,,
,,,,,,,2388,,11,-25.826668835211677,404,0,0,19,52.6,0,25.826668835211677,52.617052820000005,122,4,0.50279695,35.366112823431244,0.0003,5.8,,
,,,,,,,2416,,12,-39.03348812971228,408,0,0,20,53.0,0,39.03348812971228,52.98720940000001,117,4,0.57792836,57.63782088227004,0.0003,5.84,,
,,,,,,,2449,,12,-48.81428100553781,412,0,0,20,53.6,0,48.81428100553781,53.637557539999996,118,4,-0.052016824,69.94024471965767,0.0003,5.91,,
,,,,,,,2472,,12,-30.210841634740007,416,0,0,20,53.8,0,30.210841634740007,53.82159492000001,119,4,0.51773065,44.55238778591826,0.0003,5.93,,
,,,,,,,2494,,12,-26.410512752527637,420,0,0,20,53.6,0,26.410512752527637,53.628130549999995,120,4,-0.022289302,37.25137694281798,0.0003,5.91,,
,,,,,,,2515,,13,-34.81193407068993,424,0,0,21,53.4,0,34.81193407068993,53.432088760000006,115,4,0.55553496,53.78724511211021,0.0003,5.89,,
,,,,,,,2541,,13,-44.434260483487684,428,0,0,21,54.0,0,44.434260483487684,53.99278835,116,4,0.082205735,67.19993186049163,0.0003,5.95,,
,,,,,,,2573,,13,-48.119547308039,432,0,0,21,54.9,0,48.119547308039,54.92987205,117,4,0.39717984,70.3480260460431,0.0003,6.05,,
,,,,,,,2595,,13,-26.16045027547392,436,0,0,21,54.7,0,26.16045027547392,54.73243511,118,4,0.49191412,37.48057984149111,0.0003,6.03,,
,,,,,,,2618,,14,-35.92922934060167,440,0,0,23,55.3,0,35.92922934060167,55.28570123999999,113,4,-0.40846297,52.78881926320503,0.0003,6.09,,
,,,,,,,2647,,14,-31.44853883996711,444,0,0,23,56.2,0,31.44853883996711,56.2268009,114,4,-0.205503,42.47944603496664,0.0003,6.19,,
,,,,,,,2665,,14,-26.511186297726635,448,0,0,23,55.9,0,26.511186297726635,55.866965040000004,114,4,0.031788282,38.978598918869196,0.0003,6.15,,
,,,,,,,2694,,14,-40.050147648363605,452,0,0,23,56.3,0,40.050147648363605,56.34289148,115,4,-0.17163523,57.324279697993724,0.0003,6.2,,
,,,,,,,2716,,16,-35.6083780404492,456,0,0,24,56.5,0,35.6083780404492,56.53577885000001,110,4,-0.1603699,53.36745665803176,0.0003,6.22,,
,,,,,,,2738,,16,-26.28001664548138,460,0,0,24,56.4,0,26.28001664548138,56.44393555,110,4,-0.11189135,36.96903672259043,0.0003,6.21,,
,,,,,,,2761,,16,-30.62362003370524,464,0,0,24,56.5,0,30.62362003370524,56.45712576,111,4,0.06791854,44.602547304547635,0.0003,6.21,,
,,,,,,,2787,,16,-25.8423101970643,468,0,0,24,57.0,0,25.8423101970643,57.02004541,112,4,0.5108246,35.74349294106881,0.0003,6.27,,
,,,,,,,2814,,17,-39.644368102274214,472,0,0,25,57.3,0,39.644368102274214,57.29720092999999,108,4,0.10549337,58.384027540574806,0.0003,6.3,,
,,,,,,,2840,,17,-35.63897435399268,476,0,0,26,57.7,0,35.63897435399268,57.678434640000006,108,5,-0.12626989,51.378591693150874,0.0003,6.34,,
,,,,,,,2863,,17,-31.021366086541054,480,0,0,26,57.2,0,31.021366086541054,57.214185889999996,109,5,-0.19167042,44.666329480584864,0.0003,6.29,,
,,,,,,,2889,,17,-26.386323339288033,484,0,0,26,57.4,0,26.386323339288033,57.39977563,110,5,-0.14305773,35.58260272768772,0.0003,6.31,,
,,,,,,,2911,,18,-30.235868373605047,488,0,0,27,57.1,0,30.235868373605047,57.117657900000005,106,5,0.5295158,45.16082719806575,0.0003,6.28,,
,,,,,,,2941,,18,-36.03772864214307,492,0,0,27,57.1,0,36.03772864214307,57.1230678,107,5,-0.32882234,49.48623782152621,0.0003,6.28,,
,,,,,,,2963,,18,-30.274455376616825,496,0,0,27,56.9,0,30.274455376616825,56.93843992,107,5,0.55155164,45.152177641275095,0.0003,6.26,,
,,,,,,,2990,,18,-31.037683416102468,500,0,0,27,57.2,0,31.037683416102468,57.22324412000001,108,5,-0.15439747,42.98269728888494,0.0003,6.29,,
,,,,,,,3009,,19,-22.326454788463145,504,0,0,28,56.5,0,22.326454788463145,56.495761680000015,104,5,-0.09467762,30.650319553494533,0.0003,6.21,,
,,,,,,,3031,,19,-30.974010606799084,508,0,0,28,55.9,0,30.974010606799084,55.93987798,104,5,-0.23043263,45.026091751214075,0.0003,6.15,,
,,,,,,,3055,,19,-26.20609689642737,512,0,0,29,55.1,0,26.20609689642737,55.103269759999996,105,5,0.47541875,36.84012006407057,0.0003,6.06,,
,,,,,,,3075,,19,-30.453086622130087,516,0,0,29,54.8,0,30.453086622130087,54.82842324,105,5,0.49741137,46.23279270350554,0.0003,6.03,,
,,,,,,,3096,,19,-26.916089572458606,520,0,0,29,54.7,0,26.916089572458606,54.73705256000001,106,5,-0.21602853,37.945915615255615,0.0003,6.02,,
,,,,,,,3116,,20,-30.6469641062215,524,0,0,30,54.6,0,30.6469641062215,54.64931876000001,101,5,0.3908652,46.267551415722394,0.0003,6.01,,
,,,,,,,3141,,20,-30.4928966482971,528,0,0,30,54.6,0,30.4928966482971,54.55318316999999,102,5,0.4549764,44.01046410365691,0.0003,6.0,,
,,,,,,,3166,,20,-31.25786985452231,532,0,0,30,53.9,0,31.25786985452231,53.89755421000001,102,5,-0.32018828,43.90989052076223,0.0003,5.93,,
,,,,,,,3187,,20,-34.82732328697941,536,0,0,30,53.8,0,34.82732328697941,53.81541106,103,5,0.41774106,53.71783108966196,0.0003,5.92,,
,,,,,,,3205,,22,-26.502989975669458,540,0,0,32,53.4,0,26.502989975669458,53.351351570000006,99,5,-0.10171406,38.81751675070571,0.0003,5.87,,
,,,,,,,3224,,22,-17.11298657083933,544,0,0,32,52.4,0,17.11298657083933,52.411133129999996,99,5,0.5569082,22.6339099019915,0.0003,5.77,,
,,,,,,,3254,,22,-48.03767733899782,548,0,0,32,53.5,0,48.03767733899782,53.518553749999995,100,5,0.35399657,71.6296225704553,0.0003,5.89,,
,,,,,,,3278,,22,-31.202907813114468,552,0,0,32,53.0,0,31.202907813114468,53.04547161000001,101,5,-0.3860153,44.12800883349565,0.0003,5.84,,
,,,,,,,3300,,23,-25.785872727388885,556,0,0,33,53.0,0,25.785872727388885,53.026585649999994,97,5,0.52547157,37.17866592349449,0.0003,5.84,,
,,,,,,,3324,,23,-38.79376300953041,560,0,0,33,53.2,0,38.79376300953041,53.212544820000005,98,5,0.64394313,59.82293206168508,0.0003,5.86,,
,,,,,,,3350,,23,-30.528251984289657,564,0,0,33,53.5,0,30.528251984289657,53.491417330000004,98,5,0.45828435,43.58775718234063,0.0003,5.89,,
,,,,,,,3373,,23,-21.660495125147037,568,0,0,33,53.2,0,21.660495125147037,53.22371676000001,99,5,0.5383293,29.42406620581876,0.0003,5.86,,
,,,,,,,3395,,23,-26.382845833841884,572,0,0,33,52.8,0,26.382845833841884,52.76247805999999,99,5,-0.06369035,37.188926936715035,0.0003,5.81,,
,,,,,,,3426,,24,-30.511920575727967,576,0,0,35,53.2,0,30.511920575727967,53.220396570000005,96,6,0.12986799,41.13051796144648,0.0003,5.86,,
,,,,,,,3452,,24,-21.907984970335125,580,0,0,35,53.5,0,21.907984970335125,53.49694442,96,6,-0.050259486,28.14141083530782,0.0003,5.89,,
,,,,,,,3473,,24,-26.552167462174964,584,0,0,35,53.0,0,26.552167462174964,53.03988443,97,6,-0.056206323,37.74060389453041,0.0003,5.84,,
,,,,,,,3496,,24,-35.39513296140865,588,0,0,35,53.1,0,35.39513296140865,53.14174779,97,6,0.06234255,52.83313269511673,0.0003,5.85,,
,,,,,,,3518,,26,-34.5298292304238,592,0,0,37,52.4,0,34.5298292304238,52.383000009999996,94,6,0.5660359,52.87801658109632,0.0003,5.77,,
,,,,,,,3556,,26,-26.784642973562587,596,0,0,37,53.9,0,26.784642973562587,53.869370599999996,95,6,-0.22471778,31.8818442253851,0.0003,5.93,,
,,,,,,,3575,,26,-21.62771041457111,600,0,0,37,53.1,0,21.62771041457111,53.12194366000001,95,6,0.5063952,30.533910526006206,0.0003,5.85,,
,,,,,,,3597,,26,-26.40193303733559,604,0,0,37,53.4,0,26.40193303733559,53.38306184999998,95,6,-0.13610981,37.09167500760525,0.0003,5.88,,
,,,,,,,3617,,27,-31.047231157948556,608,0,0,39,53.2,0,31.047231157948556,53.19607462,92,6,-0.061832946,46.24804508089098,0.0003,5.86,,
,,,,,,,3649,,27,-52.83802649832617,612,0,0,39,53.9,0,52.83802649832617,53.945212510000005,93,6,0.26644108,78.12901832183354,0.0003,5.94,,
,,,,,,,3675,,27,-35.89698122078928,616,0,0,39,54.5,0,35.89698122078928,54.49030646000001,93,6,-0.38887978,51.30530657139759,0.0003,6.0,,
,,,,,,,3695,,27,-21.45431010190771,620,0,0,39,54.4,0,21.45431010190771,54.3906048,94,6,0.53955233,30.123840629536865,0.0003,5.99,,
,,,,,,,3719,,29,-25.67860388330795,624,0,0,40,54.8,0,25.67860388330795,54.750919180000004,91,6,0.51644826,36.3581933963351,0.0003,6.03,,
,,,,,,,3736,,29,-26.70931133614249,628,0,0,40,54.0,0,26.70931133614249,54.00709865000001,91,6,-0.072756685,39.479920505649474,0.0003,5.95,,
,,,,,,,3759,,29,-26.740457495236882,632,0,0,40,53.8,0,26.740457495236882,53.83829595999999,91,6,-0.055340577,37.21723280542938,0.0003,5.93,,
,,,,,,,3786,,29,-25.843771623121008,636,0,0,40,54.4,0,25.843771623121008,54.381613399999985,92,6,0.52987015,35.45438909805509,0.0003,5.99,,
,,,,,,,3806,,31,-35.29609408328891,640,0,0,42,54.6,0,35.29609408328891,54.56346295000001,89,6,-0.3303421,53.92611272883611,0.0003,6.01,,
,,,,,,,3832,,31,-26.449859365424413,644,0,0,42,55.2,0,26.449859365424413,55.22061363000001,89,6,0.06607467,35.931516567245666,0.0003,6.08,,
,,,,,,,3860,,31,-39.07570160019659,648,0,0,42,55.0,0,39.07570160019659,55.03408768,89,6,0.49639094,57.57358014371188,0.0003,6.06,,
,,,,,,,3888,,31,-34.629632847864606,652,0,0,42,55.4,0,34.629632847864606,55.408160509999995,90,6,0.5546614,50.01530949410607,0.0003,6.1,,
,,,,,,,3917,,32,-34.8861097818059,656,0,0,44,56.1,0,34.8861097818059,56.071968730000016,87,6,0.5037107,49.72028427013467,0.0003,6.17,,
,,,,,,,3941,,32,-30.339196121790337,660,0,0,44,56.1,0,30.339196121790337,56.07616782,88,6,0.42506948,44.312994143571295,0.0003,6.17,,
,,,,,,,3964,,32,-39.23609826615458,664,0,0,44,55.8,0,39.23609826615458,55.78896671,88,6,0.40476727,60.6572100430632,0.0003,6.14,,
,,,,,,,3990,,32,-17.70066507445547,668,0,0,44,56.1,0,17.70066507445547,56.057581760000005,88,7,-0.050459262,21.076189210031966,0.0003,6.17,,
,,,,,,,4024,,34,-21.917686008800242,672,0,0,46,57.2,0,21.917686008800242,57.17027408999999,86,7,-0.031130854,26.051858228513105,0.0003,6.29,,
,,,,,,,4048,,34,-25.5539241522408,676,0,0,46,56.5,0,25.5539241522408,56.512499270000006,86,7,0.5349191,36.08521035528824,0.0003,6.22,,
,,,,,,,4072,,34,-21.577170267489663,680,0,0,46,56.3,0,21.577170267489663,56.33235915,87,7,0.5068147,28.968326919950755,0.0003,6.2,,
