eval_qs_difference,eval_eplenmean,eval mean 100 episode reward,eval_qs,eval_time_elapsed,total timesteps,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,act_time,qs_abs_difference,env_time,qs_mean,episodes,update_time,mean 100 episode reward,discount_q,qs_difference,current_lr,n_updates,ep_rewmean,fps,time_elapsed,eplenmean,train_time,qfs_loss,q_grad_norm
-3.2946269191051827,3.8181818181818183,3.8,-0.90830666,0,1,3.2946272,3.763981,3.8181818181818183,,,,,,,,,,,,,,,,,,
,,,,,3890,,,,0,1.7667892684159279,5,0.7083355,700,32,5.5,3.45778296150411,-1.7667892684159279,0.0003,0,5.45,90,42,5.45,0,,
,,,,,3912,,,,0,1.6764753942308426,5,0.7986494,704,34,5.5,3.2883171911041633,-1.6764753942308426,0.0003,0,5.53,87,44,5.53,0,,
,,,,,3934,,,,0,1.175606192779541,5,0.8110938,708,34,5.6,2.453803429654076,-1.175606192779541,0.0003,0,5.57,87,44,5.57,0,,
,,,,,3952,,,,0,2.729319875510448,5,0.7129266,712,34,5.5,5.187111026604166,-2.729319875510448,0.0003,0,5.5,88,44,5.5,0,,
,,,,,3975,,,,0,4.108230375386762,5,0.28832898,716,34,5.5,6.644407099763299,-4.108230375386762,0.0003,0,5.47,88,44,5.47,0,,
,,,,,3988,,,,0,1.893148096036911,5,0.09355191,720,34,5.4,2.68610520098365,-1.893148096036911,0.0003,0,5.4,88,44,5.4,0,,
,,,,,4025,,,,0,1.8684724014321963,5,0.11822759,724,35,5.6,2.110414140321435,-1.8684724014321963,0.0003,0,5.62,86,46,5.62,0,,
,,,,,4044,,,,0,2.15388052616687,5,0.80641824,728,35,5.5,4.257718893339156,-2.15388052616687,0.0003,0,5.54,86,46,5.54,0,,
,,,,,4072,,,,0,2.8522449627933044,6,0.10805385,732,35,5.7,3.8894996440022798,-2.8522449627933044,0.0003,0,5.66,86,46,5.66,0,,
,,,,,4095,,,,0,1.6547191475448608,6,0.8204056,736,35,5.6,3.255434019193122,-1.6547191475448608,0.0003,0,5.59,87,46,5.59,0,,
,,,,,4118,,,,0,2.1514452234324954,6,0.8088535,740,37,5.5,4.089947780643209,-2.1514452234324954,0.0003,0,5.5,84,48,5.5,0,,
,,,,,4138,,,,0,1.8947679739514987,6,0.09193202,744,37,5.3,2.503625578669601,-1.8947679739514987,0.0003,0,5.33,84,48,5.33,0,,
,,,,,4159,,,,0,2.161213814925909,6,0.31391096,748,37,5.3,3.321532516266832,-2.161213814925909,0.0003,0,5.34,85,48,5.34,0,,
,,,,,4185,,,,0,3.0364625603674984,6,0.40578398,752,37,5.5,4.786379179207556,-3.0364625603674984,0.0003,0,5.46,85,48,5.46,0,,
,,,,,4208,,,,0,3.3831862995634707,6,0.53780574,756,39,5.5,5.784348745122012,-3.3831862995634707,0.0003,0,5.53,82,50,5.53,0,,
,,,,,4224,,,,0,2.3589875955996513,6,0.11613716,760,39,5.4,3.4927100621253633,-2.3589875955996513,0.0003,0,5.41,82,50,5.41,0,,
,,,,,4242,,,,0,2.065653904986143,6,0.40947086,764,39,5.4,3.423205131889069,-2.065653904986143,0.0003,0,5.43,83,50,5.43,0,,
,,,,,4263,,,,0,2.3248051420268556,6,0.63549364,768,39,5.5,4.172990287361707,-2.3248051420268556,0.0003,0,5.51,83,51,5.51,0,,
,,,,,4285,,,,0,4.950187911028009,6,0.38806635,772,39,5.5,8.475428217708329,-4.950187911028009,0.0003,0,5.51,83,51,5.51,0,,
,,,,,4304,,,,0,3.114649199020777,6,0.3275973,776,41,5.5,5.135239916338124,-3.114649199020777,0.0003,0,5.46,81,52,5.46,0,,
,,,,,4332,,,,0,2.746242468627208,6,0.6960041,780,41,5.5,4.691130233541325,-2.746242468627208,0.0003,0,5.49,81,52,5.49,0,,
,,,,,4352,,,,0,2.563172204833939,6,0.39712662,784,41,5.5,4.215141704405765,-2.563172204833939,0.0003,0,5.45,82,52,5.45,0,,
,,,,,4373,,,,0,2.7305593565520785,6,0.22973943,788,41,5.3,4.172990287361707,-2.7305593565520785,0.0003,0,5.35,82,53,5.35,0,,
,,,,,4396,,,,0,2.0901035800990604,6,0.8701952,792,41,5.4,4.089947780643209,-2.0901035800990604,0.0003,0,5.43,82,53,5.43,0,,
,,,,,4421,,,,0,1.1233890867551166,6,0.863311,796,43,5.5,2.38092301398992,-1.1233890867551166,0.0003,0,5.48,80,54,5.48,0,,
,,,,,4438,,,,0,1.9085377818663918,6,0.07816222,800,43,5.5,2.580261938505142,-1.9085377818663918,0.0003,0,5.48,80,55,5.48,0,,
,,,,,4460,,,,0,3.8352425989508503,6,0.5613167,804,43,5.5,6.711522322993232,-3.8352425989508503,0.0003,0,5.48,80,55,5.48,0,,
,,,,,4484,,,,0,2.2807666495856784,6,0.6795322,808,43,5.5,4.049048302836777,-2.2807666495856784,0.0003,0,5.5,81,55,5.5,0,,
,,,,,4512,,,,0,3.826770450065131,6,0.09422159,812,45,5.6,5.500858101762584,-3.826770450065131,0.0003,0,5.6,78,57,5.6,0,,
,,,,,4546,,,,0,3.7814659994840496,6,0.61509335,816,45,5.7,5.9489918532862935,-3.7814659994840496,0.0003,0,5.71,79,57,5.71,0,,
,,,,,4565,,,,0,3.321894913983259,6,0.12035159,820,45,5.8,5.135239916338124,-3.321894913983259,0.0003,0,5.77,79,57,5.77,0,,
,,,,,4583,,,,0,2.377678379130125,6,0.09744637,824,45,5.6,3.423205131889069,-2.377678379130125,0.0003,0,5.58,79,57,5.58,0,,
,,,,,4613,,,,0,2.218401946168854,6,0.74189687,828,47,5.7,3.812098601086634,-2.218401946168854,0.0003,0,5.69,77,59,5.69,0,,
,,,,,4632,,,,0,2.3707434420404434,6,0.10438131,832,47,5.6,3.388973080570178,-2.3707434420404434,0.0003,0,5.6,77,59,5.6,0,,
,,,,,4666,,,,0,1.1875257110913593,6,0.7991743,836,47,5.7,2.1750142382105255,-1.1875257110913593,0.0003,0,5.71,78,59,5.71,0,,
,,,,,4685,,,,0,1.1840232428232829,6,0.80267674,840,47,5.7,2.5289147259288898,-1.1840232428232829,0.0003,0,5.67,78,59,5.67,0,,
,,,,,4713,,,,0,2.0689844951895475,6,0.40614027,844,49,5.8,3.095885360358624,-2.0689844951895475,0.0003,0,5.75,76,61,5.75,0,,
,,,,,4729,,,,0,2.6493310581365366,6,0.7929154,848,49,5.7,5.292430391392885,-2.6493310581365366,0.0003,0,5.7,76,61,5.7,0,,
,,,,,4769,,,,0,8.95805883304895,7,0.46664524,852,49,5.8,14.0756109651578,-8.95805883304895,0.0003,0,5.84,77,61,5.84,0,,
,,,,,4788,,,,0,3.4562924756503057,7,0.46469957,856,49,5.8,6.021624788054253,-3.4562924756503057,0.0003,0,5.8,77,61,5.8,0,,
,,,,,4809,,,,0,2.308358307641506,7,0.16676645,860,51,5.8,3.321532516266832,-2.308358307641506,0.0003,0,5.85,75,64,5.85,0,,
,,,,,4832,,,,0,1.653281230193138,7,0.8218435,864,51,5.9,3.255434019193122,-1.653281230193138,0.0003,0,5.9,75,64,5.9,0,,
,,,,,4858,,,,0,1.1404009477615356,7,0.846299,868,51,6.0,2.357113783850021,-1.1404009477615356,0.0003,0,5.95,75,64,5.95,0,,
,,,,,4878,,,,0,1.6660328541812897,7,0.80909187,872,51,5.9,3.3550833497644765,-1.6660328541812897,0.0003,0,5.93,75,64,5.93,0,,
,,,,,4904,,,,0,2.3391893391427994,7,0.13593541,876,53,6.0,3.1587443733890668,-2.3391893391427994,0.0003,0,6.0,73,66,6.0,0,,
,,,,,4929,,,,0,4.035555716305959,7,0.36100364,880,53,6.0,6.512183398478011,-4.035555716305959,0.0003,0,5.97,74,66,5.97,0,,
,,,,,4958,,,,0,5.044360064040077,7,0.76006883,884,53,6.1,8.73416671184912,-5.044360064040077,0.0003,0,6.06,74,66,6.06,0,,
,,,,,4980,,,,0,1.9100996868133546,7,0.07660031,888,53,6.1,2.453803429654076,-1.9100996868133546,0.0003,0,6.07,74,66,6.07,0,,
,,,,,4998,,,,0,1.174969058863322,7,0.8117309,892,53,6.0,2.554459319120091,-1.174969058863322,0.0003,0,6.02,74,66,6.02,0,,
,,,,,5018,,,,0,2.1697200217214823,7,0.30540475,896,55,6.0,3.3550833497644765,-2.1697200217214823,0.0003,0,5.97,72,68,5.97,0,,
,,,,,5038,,,,0,3.0884118465800223,7,0.35383472,900,55,6.0,5.083887517174743,-3.0884118465800223,0.0003,0,6.0,73,68,6.0,0,,
,,,,,5074,,,,0,2.140304876905396,7,0.81999385,904,55,6.1,3.589015160482387,-2.140304876905396,0.0003,0,6.14,73,68,6.14,0,,
,,,,,5104,,,,0,1.9107815763672196,7,0.07591843,908,57,6.2,2.2642340958823324,-1.9107815763672196,0.0003,0,6.2,71,71,6.2,0,,
,,,,,5122,,,,0,3.1921237554900936,7,0.7288682,912,57,6.1,6.082449280862883,-3.1921237554900936,0.0003,0,6.1,71,71,6.1,0,,
,,,,,5144,,,,0,2.6501539767202873,7,0.3101448,916,57,6.0,4.13126038448809,-2.6501539767202873,0.0003,0,5.98,72,71,5.98,0,,
,,,,,5165,,,,0,1.6917621378717422,7,0.7833626,920,57,6.0,3.321532516266832,-1.6917621378717422,0.0003,0,6.0,72,71,6.0,0,,
,,,,,5188,,,,0,5.323130140997693,7,0.48129866,924,57,6.0,9.277058807247375,-5.323130140997693,0.0003,0,6.05,72,71,6.05,0,,
,,,,,5212,,,,0,1.8773415874759358,7,0.10935841,928,59,6.0,2.40497274140396,-1.8773415874759358,0.0003,0,5.99,70,73,5.99,0,,
,,,,,5260,,,,0,9.381926590355954,7,0.4820075,932,59,6.3,13.74291462613445,-9.381926590355954,0.0003,0,6.28,71,73,6.28,0,,
,,,,,5286,,,,1,6.530110589478702,7,0.6544285,936,59,6.2,11.634172591097396,-6.530110589478702,0.0003,0,6.2,71,73,6.2,0,,
,,,,,5312,,,,1,2.104135324102356,7,0.8561635,940,62,6.3,3.9684722416103253,-2.104135324102356,0.0003,0,6.27,69,76,6.27,0,,
,,,,,5331,,,,1,2.7972674727854274,7,0.16303132,944,62,6.2,4.257718893339156,-2.7972674727854274,0.0003,0,6.18,69,76,6.18,0,,
,,,,,5348,,,,1,2.7968171015796206,7,0.1634817,948,62,6.2,4.344167833220239,-2.7968171015796206,0.0003,0,6.19,70,76,6.19,0,,
,,,,,5367,,,,1,2.7950044473726687,7,0.64724207,952,62,6.0,5.135239916338124,-2.7950044473726687,0.0003,0,5.98,70,76,5.98,0,,
,,,,,5392,,,,1,1.1721144533475238,7,0.8145855,956,62,6.0,2.38092301398992,-1.1721144533475238,0.0003,0,6.04,70,76,6.04,0,,
,,,,,5411,,,,1,3.8086079644784205,7,0.5879514,960,64,6.0,6.91696304231297,-3.8086079644784205,0.0003,0,6.02,68,78,6.02,0,,
,,,,,5431,,,,1,1.6405395750818252,8,0.8345852,964,64,6.0,3.3550833497644765,-1.6405395750818252,0.0003,0,5.99,68,78,5.99,0,,
,,,,,5453,,,,1,4.622393654966694,8,0.7158606,968,64,6.0,8.475428217708329,-4.622393654966694,0.0003,0,5.95,69,78,5.95,0,,
,,,,,5470,,,,1,1.1986927406311034,8,0.78800726,972,64,5.9,2.580261938505142,-1.1986927406311034,0.0003,0,5.92,69,78,5.92,0,,
,,,,,5488,,,,1,2.6665331170377273,8,0.2937657,976,64,5.8,4.300726154888037,-2.6665331170377273,0.0003,0,5.84,69,78,5.84,0,,
,,,,,5509,,,,1,5.235948920319927,8,0.56847996,980,66,5.8,9.465420678754592,-5.235948920319927,0.0003,0,5.8,67,81,5.8,0,,
,,,,,5529,,,,1,1.8666716755747796,8,0.12002832,984,66,5.7,2.503625578669601,-1.8666716755747796,0.0003,0,5.71,67,81,5.71,0,,
,,,,,5548,,,,1,2.625735056441738,8,0.33456376,988,66,5.7,4.257718893339156,-2.625735056441738,0.0003,0,5.68,68,81,5.68,0,,
,,,,,5581,,,,1,2.2030467201886177,8,0.27207804,992,66,5.8,2.9441561733321273,-2.2030467201886177,0.0003,0,5.83,68,81,5.83,0,,
,,,,,5598,,,,1,1.1353477255821227,8,0.8513523,996,66,5.8,2.580261938505142,-1.1353477255821227,0.0003,0,5.8,68,81,5.8,0,,
,,,,,5613,,,,1,1.177168708674113,8,0.8095313,1000,69,5.8,2.632651707484075,-1.177168708674113,0.0003,0,5.75,66,83,5.75,0,,
,,,,,5647,,,,1,4.445325208267558,8,0.42364705,1004,69,5.7,6.72681321268544,-4.445325208267558,0.0003,0,5.73,67,84,5.73,0,,
,,,,,5670,,,,1,3.9449001007526987,8,0.45165926,1008,69,5.7,6.644407099763299,-3.9449001007526987,0.0003,0,5.66,67,84,5.66,0,,
,,,,,5686,,,,1,1.8104405586538315,8,0.6646842,1012,69,5.6,3.4927100621253633,-1.8104405586538315,0.0003,0,5.64,67,84,5.64,0,,
,,,,,5702,,,,1,1.6339366321382522,8,0.84118813,1016,71,5.6,3.4927100621253633,-1.6339366321382522,0.0003,0,5.58,65,86,5.58,0,,
,,,,,5726,,,,1,4.439516556820262,8,0.42945564,1020,71,5.6,7.438021383406954,-4.439516556820262,0.0003,0,5.61,65,86,5.61,0,,
,,,,,5744,,,,1,1.1483606911023456,8,0.8383393,1024,71,5.6,2.554459319120091,-1.1483606911023456,0.0003,0,5.56,66,86,5.56,0,,
,,,,,5772,,,,1,1.1619578218777973,8,0.82474214,1028,71,5.6,2.310207219551405,-1.1619578218777973,0.0003,0,5.6,66,86,5.6,0,,
,,,,,5789,,,,1,2.0725444451388855,8,0.8877543,1032,71,5.3,4.344167833220239,-2.0725444451388855,0.0003,0,5.29,66,86,5.29,0,,
,,,,,5824,,,,1,3.6418602063134187,8,0.7546991,1036,74,5.4,5.889501934753431,-3.6418602063134187,0.0003,0,5.38,65,89,5.38,0,,
,,,,,5842,,,,1,2.348322355833411,8,0.12680238,1040,74,5.3,3.423205131889069,-2.348322355833411,0.0003,0,5.3,65,89,5.3,0,,
,,,,,5856,,,,1,1.1927659726460773,8,0.79393405,1044,74,5.2,2.6592441489738134,-1.1927659726460773,0.0003,0,5.25,65,89,5.25,0,,
,,,,,5871,,,,1,2.5590869620856784,8,0.40121183,1048,74,5.2,4.432372036751596,-2.5590869620856784,0.0003,0,5.23,65,89,5.23,0,,
,,,,,5899,,,,1,5.410439292885587,8,0.39398953,1052,74,5.3,8.822390618029416,-5.410439292885587,0.0003,0,5.32,65,89,5.32,0,,
,,,,,5923,,,,1,2.802523809712841,8,0.15777498,1056,76,5.3,4.049048302836777,-2.802523809712841,0.0003,0,5.31,64,92,5.31,0,,
,,,,,5941,,,,1,2.3587773994025727,8,0.60152143,1060,76,5.3,4.300726154888037,-2.3587773994025727,0.0003,0,5.3,64,92,5.3,0,,
,,,,,5958,,,,1,2.1075254217204593,8,0.85277337,1064,76,5.3,4.344167833220239,-2.1075254217204593,0.0003,0,5.27,64,92,5.27,0,,
,,,,,5978,,,,1,2.634977842442109,8,0.8072687,1068,76,5.2,5.083887517174743,-2.634977842442109,0.0003,0,5.25,64,92,5.25,0,,
,,,,,5999,,,,1,1.1891641633033752,8,0.7975359,1072,76,5.3,2.478589322882905,-1.1891641633033752,0.0003,0,5.29,64,92,5.29,0,,
,,,,,6012,,,,1,1.6083870564517975,8,0.86673766,1076,79,5.2,3.599622448467291,-1.6083870564517975,0.0003,0,5.24,63,95,5.24,0,,
,,,,,6028,,,,1,2.6293029537517962,8,0.81294346,1080,79,5.2,5.292430391392885,-2.6293029537517962,0.0003,0,5.19,63,95,5.19,0,,
,,,,,6062,,,,1,4.401214795868585,8,0.46775743,1084,79,5.3,6.72681321268544,-4.401214795868585,0.0003,0,5.33,63,95,5.33,0,,
,,,,,6081,,,,1,3.5091551922229307,8,0.4118369,1088,79,5.3,6.021624788054253,-3.5091551922229307,0.0003,0,5.33,63,95,5.33,0,,
,,,,,6117,,,,1,6.686844985783105,9,0.49769402,1092,81,5.4,10.52173714894722,-6.686844985783105,0.0003,0,5.36,62,97,5.36,0,,
,,,,,6132,,,,1,2.710424398453945,9,0.7318221,1096,81,5.3,5.345889284235237,-2.710424398453945,0.0003,0,5.34,62,97,5.34,0,,
,,,,,6171,,,,1,3.5689519778925987,9,0.35204005,1100,81,5.6,4.925128689757028,-3.5689519778925987,0.0003,0,5.58,62,98,5.58,0,,
,,,,,6190,,,,1,1.6741177474079132,9,0.80100703,1104,81,5.4,3.388973080570178,-1.6741177474079132,0.0003,0,5.43,63,98,5.43,0,,
,,,,,6204,,,,1,2.313786079820752,9,0.16133867,1108,84,5.3,3.563626223982618,-2.313786079820752,0.0003,0,5.34,61,100,5.34,0,,
,,,,,6230,,,,1,5.775738050895616,9,0.49178112,1112,84,5.4,9.870266696382298,-5.775738050895616,0.0003,0,5.44,61,100,5.44,0,,
,,,,,6255,,,,1,3.9205300870165103,9,0.47602928,1116,84,5.5,6.512183398478011,-3.9205300870165103,0.0003,0,5.53,61,100,5.53,0,,
,,,,,6278,,,,1,2.6401959112007556,9,0.8020506,1120,84,5.5,4.932890974027137,-2.6401959112007556,0.0003,0,5.52,62,101,5.52,0,,
,,,,,6296,,,,1,1.6009209190425873,9,0.8742038,1124,84,5.5,3.423205131889069,-1.6009209190425873,0.0003,0,5.52,62,101,5.52,0,,
,,,,,6318,,,,1,1.6634901051340103,9,0.81163466,1128,87,5.5,3.2883171911041633,-1.6634901051340103,0.0003,0,5.46,60,103,5.46,0,,
,,,,,6337,,,,1,1.8848955548127495,9,0.10180444,1132,87,5.5,2.5289147259288898,-1.8848955548127495,0.0003,0,5.48,60,103,5.48,0,,
,,,,,6375,,,,1,10.16794832118196,9,0.565817,1136,87,5.5,16.89031760844884,-10.16794832118196,0.0003,0,5.51,61,103,5.51,0,,
,,,,,6406,,,,1,4.120657578171282,9,0.7483146,1140,89,5.6,6.9327219884648335,-4.120657578171282,0.0003,0,5.64,60,106,5.64,0,,
,,,,,6426,,,,1,2.122367944282055,9,0.3527568,1144,89,5.7,3.3550833497644765,-2.122367944282055,0.0003,0,5.7,60,106,5.7,0,,
,,,,,6445,,,,1,3.2359856257448825,9,0.6850063,1148,89,5.7,6.021624788054253,-3.2359856257448825,0.0003,0,5.74,60,106,5.74,0,,
,,,,,6475,,,,1,4.398160085142641,9,0.47081217,1152,89,5.8,7.002749483297812,-4.398160085142641,0.0003,0,5.76,60,106,5.76,0,,
,,,,,6495,,,,1,2.326222570326686,9,0.14890218,1156,89,5.7,3.3550833497644765,-2.326222570326686,0.0003,0,5.72,60,106,5.72,0,,
,,,,,6513,,,,1,1.9000232732613884,9,0.08667674,1160,92,5.7,2.554459319120091,-1.9000232732613884,0.0003,0,5.72,59,109,5.72,0,,
,,,,,6528,,,,1,2.230120423894882,9,0.24500433,1164,92,5.7,3.527989961742792,-2.230120423894882,0.0003,0,5.7,59,109,5.7,0,,
,,,,,6554,,,,1,4.120192850641894,9,0.2763665,1168,92,5.8,6.44706156449323,-4.120192850641894,0.0003,0,5.76,59,109,5.76,0,,
,,,,,6571,,,,1,1.5897277329978943,9,0.88539696,1172,92,5.7,3.45778296150411,-1.5897277329978943,0.0003,0,5.72,59,110,5.72,0,,
,,,,,6595,,,,1,3.5774290605261796,9,0.8191303,1176,92,5.8,6.577963028765667,-3.5774290605261796,0.0003,0,5.83,59,110,5.83,0,,
,,,,,6621,,,,1,3.021215200495634,9,0.42103127,1180,95,5.9,4.786379179207556,-3.021215200495634,0.0003,0,5.93,58,112,5.93,0,,
,,,,,6636,,,,1,2.754880048376038,9,0.20541875,1184,95,5.7,4.432372036751596,-2.754880048376038,0.0003,0,5.74,58,112,5.74,0,,
,,,,,6666,,,,1,8.149738814308122,9,0.38776794,1188,95,5.8,13.782064961068754,-8.149738814308122,0.0003,0,5.85,58,113,5.85,0,,
,,,,,6687,,,,1,2.132511211973145,9,0.8277876,1192,95,5.7,4.172990287361707,-2.132511211973145,0.0003,0,5.7,59,113,5.7,0,,
,,,,,6703,,,,1,2.5836150482711338,9,0.37668374,1196,98,5.7,4.38804831638408,-2.5836150482711338,0.0003,0,5.71,57,116,5.71,0,,
,,,,,6721,,,,1,2.26071104560466,9,0.69958776,1200,98,5.5,4.300726154888037,-2.26071104560466,0.0003,0,5.5,57,116,5.5,0,,
,,,,,6743,,,,1,5.612811093263512,9,0.654708,1204,98,5.5,10.275148546975851,-5.612811093263512,0.0003,0,5.53,58,116,5.53,0,,
,,,,,6779,,,,1,2.291937018972351,9,0.6683618,1208,98,5.8,3.589015160482387,-2.291937018972351,0.0003,0,5.75,58,116,5.75,0,,
,,,,,6802,,,,1,2.294913984548807,9,0.18021077,1212,101,5.7,3.255434019193122,-2.294913984548807,0.0003,0,5.72,57,119,5.72,0,,
,,,,,6831,,,,1,1.1219319916089374,10,0.864768,1216,101,5.8,2.2871051473558914,-1.1219319916089374,0.0003,0,5.76,57,119,5.76,0,,
,,,,,6849,,,,1,3.104743966283315,10,0.33750257,1220,101,5.7,5.187111026604166,-3.104743966283315,0.0003,0,5.71,57,119,5.71,0,,
,,,,,6868,,,,1,1.8238212060252827,10,0.1628788,1224,101,5.7,2.5289147259288898,-1.8238212060252827,0.0003,0,5.72,57,119,5.72,0,,
,,,,,6891,,,,1,2.78378123548817,10,0.6584653,1228,101,5.7,4.932890974027137,-2.78378123548817,0.0003,0,5.73,57,119,5.73,0,,
,,,,,6924,,,,1,2.6693504468020937,10,0.29094836,1232,104,5.9,3.6988754605357603,-2.6693504468020937,0.0003,0,5.87,56,122,5.87,0,,
,,,,,6939,,,,1,2.2426402107295536,10,0.71765864,1236,104,5.6,4.432372036751596,-2.2426402107295536,0.0003,0,5.64,56,122,5.64,0,,
,,,,,6958,,,,1,1.638804364663124,10,0.8363204,1240,104,5.5,3.388973080570178,-1.638804364663124,0.0003,0,5.52,56,122,5.52,0,,
,,,,,6996,,,,1,2.2931444455800056,10,0.18198031,1244,104,5.7,2.7998632261905128,-2.2931444455800056,0.0003,0,5.7,57,122,5.7,0,,
,,,,,7016,,,,1,1.9057016786257428,10,0.08099832,1248,107,5.7,2.503625578669601,-1.9057016786257428,0.0003,0,5.71,55,125,5.71,0,,
,,,,,7039,,,,1,3.5605320097047892,10,0.36046,1252,107,5.6,5.784348745122012,-3.5605320097047892,0.0003,0,5.64,55,125,5.64,0,,
,,,,,7054,,,,1,1.5687792484579086,10,0.9063455,1256,107,5.6,3.527989961742792,-1.5687792484579086,0.0003,0,5.59,56,125,5.59,0,,
,,,,,7079,,,,1,3.930648073256003,10,0.4659113,1260,107,5.7,6.512183398478011,-3.930648073256003,0.0003,0,5.66,56,125,5.66,0,,
,,,,,7111,,,,1,7.23933678417544,10,0.39917734,1264,110,5.8,11.796285742607322,-7.23933678417544,0.0003,0,5.83,55,128,5.83,0,,
,,,,,7127,,,,1,1.8309617803812028,10,0.15573822,1268,110,5.7,2.6063251904092346,-1.8309617803812028,0.0003,0,5.73,55,128,5.73,0,,
,,,,,7145,,,,1,1.1992327388445536,10,0.78746724,1272,110,5.7,2.554459319120091,-1.1992327388445536,0.0003,0,5.74,55,128,5.74,0,,
,,,,,7166,,,,1,3.733756364025163,10,0.662803,1276,110,5.7,6.7793154777709415,-3.733756364025163,0.0003,0,5.71,55,128,5.71,0,,
,,,,,7193,,,,1,4.346534504719234,10,0.52243775,1280,110,5.7,7.2171047102983845,-4.346534504719234,0.0003,0,5.72,55,129,5.72,0,,
,,,,,7212,,,,1,1.9283809249219894,10,0.5467438,1284,113,5.8,3.388973080570178,-1.9283809249219894,0.0003,0,5.76,54,132,5.76,0,,
,,,,,7232,,,,1,2.7033995375451587,10,0.25689927,1288,113,5.7,4.215141704405765,-2.7033995375451587,0.0003,0,5.66,54,132,5.66,0,,
,,,,,7254,,,,1,5.098429022257525,10,0.7059998,1292,113,5.7,9.370766471967046,-5.098429022257525,0.0003,0,5.67,54,132,5.67,0,,
,,,,,7274,,,,1,2.8395091832098505,10,0.120789625,1296,113,5.7,4.215141704405765,-2.8395091832098505,0.0003,0,5.71,54,132,5.71,0,,
,,,,,7318,,,,1,8.044011015071348,10,0.4934957,1300,116,6.0,11.973111226238533,-8.044011015071348,0.0003,0,5.97,53,135,5.97,0,,
,,,,,7336,,,,1,3.0049166233061886,10,0.43732986,1304,116,5.9,5.187111026604166,-3.0049166233061886,0.0003,0,5.93,54,135,5.93,0,,
,,,,,7354,,,,1,2.5606235519465943,10,0.39967528,1308,116,5.8,4.300726154888037,-2.5606235519465943,0.0003,0,5.75,54,135,5.75,0,,
,,,,,7371,,,,1,2.801772400778248,10,0.15852639,1312,116,5.7,4.344167833220239,-2.801772400778248,0.0003,0,5.69,54,135,5.69,0,,
,,,,,7394,,,,1,3.4298946109168824,10,0.49109745,1316,116,5.6,5.784348745122012,-3.4298946109168824,0.0003,0,5.63,54,135,5.63,0,,
,,,,,7412,,,,1,2.1545393363055725,10,0.80575943,1320,119,5.6,4.300726154888037,-2.1545393363055725,0.0003,0,5.63,53,139,5.63,0,,
,,,,,7430,,,,1,2.2244258359488986,10,0.7358729,1324,119,5.6,4.300726154888037,-2.2244258359488986,0.0003,0,5.62,53,139,5.62,0,,
,,,,,7460,,,,1,3.1665981217122026,10,0.754394,1328,119,5.7,5.391391025537509,-3.1665981217122026,0.0003,0,5.69,53,139,5.69,0,,
,,,,,7484,,,,1,1.8499119397322337,10,0.13678806,1332,119,5.6,2.40497274140396,-1.8499119397322337,0.0003,0,5.6,53,139,5.6,0,,
,,,,,7502,,,,1,1.1435285425504047,10,0.8431714,1336,122,5.6,2.554459319120091,-1.1435285425504047,0.0003,0,5.63,52,142,5.63,0,,
,,,,,7526,,,,1,1.899148137998581,10,0.08755186,1340,122,5.7,2.40497274140396,-1.899148137998581,0.0003,0,5.68,52,142,5.68,0,,
,,,,,7546,,,,1,5.481915131281269,11,0.3225137,1344,122,5.5,9.561030988641003,-5.481915131281269,0.0003,0,5.5,52,142,5.5,0,,
,,,,,7571,,,,1,3.669408098496484,11,0.7271513,1348,122,5.5,6.512183398478011,-3.669408098496484,0.0003,0,5.55,53,142,5.55,0,,
,,,,,7591,,,,1,1.6570515965042114,11,0.81807315,1352,122,5.5,3.3550833497644765,-1.6570515965042114,0.0003,0,5.52,53,142,5.52,0,,
,,,,,7611,,,,1,1.8872763729413349,11,0.099423625,1356,125,5.6,2.503625578669601,-1.8872763729413349,0.0003,0,5.57,52,146,5.57,0,,
,,,,,7639,,,,1,2.756598646513535,11,0.6856479,1360,125,5.6,4.691130233541325,-2.756598646513535,0.0003,0,5.6,52,146,5.6,0,,
,,,,,7660,,,,1,2.2861300722178957,11,0.6741687,1364,125,5.5,4.172990287361707,-2.2861300722178957,0.0003,0,5.49,52,146,5.49,0,,
,,,,,7683,,,,1,3.463304540618142,11,0.45768753,1368,125,5.6,5.784348745122012,-3.463304540618142,0.0003,0,5.56,52,146,5.56,0,,
,,,,,7701,,,,1,2.253966607194855,11,0.7063322,1372,129,5.6,4.300726154888037,-2.253966607194855,0.0003,0,5.56,51,149,5.56,0,,
,,,,,7729,,,,1,7.646411376331458,11,0.44308448,1376,129,5.6,13.166558451249657,-7.646411376331458,0.0003,0,5.63,51,149,5.63,0,,
,,,,,7754,,,,1,5.749494482808,11,0.5180247,1380,129,5.6,9.96996635998212,-5.749494482808,0.0003,0,5.61,51,149,5.61,0,,
,,,,,7781,,,,1,1.6357095126924515,11,0.83941525,1384,129,5.7,3.127156929655176,-1.6357095126924515,0.0003,0,5.69,51,149,5.69,0,,
,,,,,7801,,,,1,3.177771503798081,11,0.26447502,1388,132,5.7,5.083887517174743,-3.177771503798081,0.0003,0,5.69,50,153,5.69,0,,
,,,,,7826,,,,1,3.0391534642099476,11,0.403093,1392,132,5.7,4.834726443643996,-3.0391534642099476,0.0003,0,5.72,51,153,5.72,0,,
