eval_ep_rewmean,eval_discount_q,eval_eplenmean,total timesteps,eval mean 100 episode reward,eval_qs_difference,eval_abs_qs_difference,eval_time_elapsed,eval_qs,discount_q,mean 100 episode reward,n_updates,eplenmean,fps,env_time,act_time,train_time,update_time,qs_mean,episodes,qs_abs_difference,time_elapsed,current_lr,qs_difference,ep_rewmean,q_grad_norm,qfs_loss
3.8181818181818183,3.7329557116715524,3.8181818181818183,1,3.9,-3.820038931482911,3.8200388,0,-1.4441735,,,,,,,,,,,,,,,,,,
,,,7886,,,,,,6.577963028765667,5.8,0,5.78,51,11,1,0,132,-0.22307126,1380,4.619630618654179,153,0.0003,-4.619630618654179,5.78,,
,,,7900,,,,,,3.563626223982618,5.7,0,5.72,50,11,1,0,135,-0.6526512,1384,3.1277759072301388,156,0.0003,-3.1277759072301388,5.72,,
,,,7928,,,,,,4.691130233541325,5.7,0,5.66,50,11,1,0,135,-0.22305526,1388,3.665301787427975,156,0.0003,-3.665301787427975,5.66,,
,,,7942,,,,,,3.563626223982618,5.7,0,5.66,50,11,1,0,135,-0.06144411,1392,2.5365688574430942,156,0.0003,-2.5365688574430942,5.66,,
,,,7974,,,,,,2.973895124577907,5.8,0,5.78,50,11,1,0,135,-0.5480729,1396,3.0231976170954704,156,0.0003,-3.0231976170954704,5.78,,
,,,7992,,,,,,3.423205131889069,5.7,0,5.73,50,11,1,0,135,-0.5866285,1400,3.061753220569849,156,0.0003,-3.061753220569849,5.73,,
,,,8014,,,,,,2.453803429654076,5.7,0,5.73,49,11,1,0,138,-0.14118268,1404,2.1278826759576797,160,0.0003,-2.1278826759576797,5.73,,
,,,8036,,,,,,4.13126038448809,5.7,0,5.68,50,11,1,0,138,-0.30519038,1408,3.2654891685065763,160,0.0003,-3.2654891685065763,5.68,,
,,,8060,,,,,,2.40497274140396,5.8,0,5.75,50,12,1,0,138,-0.12558019,1412,2.1122801866451897,160,0.0003,-2.1122801866451897,5.75,,
,,,8089,,,,,,5.445849520744957,5.8,0,5.85,50,12,1,0,138,-0.23629892,1416,4.1572909713823405,160,0.0003,-4.1572909713823405,5.85,,
,,,8108,,,,,,2.5289147259288898,5.9,0,5.89,49,12,1,0,142,-0.6529595,1420,2.6396595653216046,164,0.0003,-2.6396595653216046,5.89,,
,,,8127,,,,,,5.135239916338124,5.9,0,5.89,49,12,1,0,142,-0.119309105,1424,3.561555616629038,164,0.0003,-3.561555616629038,5.89,,
,,,8146,,,,,,6.021624788054253,5.7,0,5.73,49,12,1,0,142,-0.5104633,1428,4.431455332995478,164,0.0003,-4.431455332995478,5.73,,
,,,8176,,,,,,3.0342772416874877,5.8,0,5.84,49,12,1,0,142,-0.16328168,1432,2.6384064291534424,164,0.0003,-2.6384064291534424,5.84,,
,,,8212,,,,,,4.3287155338706675,6.0,0,5.98,48,12,1,0,145,-0.24937008,1436,3.691616577478164,167,0.0003,-3.691616577478164,5.98,,
,,,8239,,,,,,3.127156929655176,6.1,0,6.06,49,12,1,0,145,-0.57572067,1440,3.050845440190792,167,0.0003,-3.050845440190792,6.06,,
,,,8257,,,,,,3.423205131889069,6.0,0,6.04,49,12,1,0,145,-0.21805051,1444,2.6931752485153675,168,0.0003,-2.6931752485153675,6.04,,
,,,8276,,,,,,3.388973080570178,5.9,0,5.9,49,12,1,0,145,-0.13955468,1448,2.6146794182178974,168,0.0003,-2.6146794182178974,5.9,,
,,,8292,,,,,,2.6063251904092346,5.7,0,5.69,49,12,1,0,145,-0.6452787,1452,2.6319786773443226,168,0.0003,-2.6319786773443226,5.69,,
,,,8310,,,,,,4.300726154888037,5.7,0,5.68,48,12,1,0,149,-0.61776084,1456,3.578059671860649,171,0.0003,-3.578059671860649,5.68,,
,,,8338,,,,,,3.095885360358624,5.7,0,5.69,48,12,1,0,149,-0.6575602,1460,3.1326849793014526,171,0.0003,-3.1326849793014526,5.69,,
,,,8351,,,,,,2.68610520098365,5.6,0,5.56,48,12,1,0,149,-0.48827943,1464,2.4749794022560123,171,0.0003,-2.4749794022560123,5.56,,
,,,8375,,,,,,3.2228796790011907,5.5,0,5.54,48,12,1,0,149,-0.121144235,1468,2.5962689925847053,171,0.0003,-2.5962689925847053,5.54,,
,,,8393,,,,,,7.900348603355328,5.5,0,5.5,48,12,1,0,149,-0.22327869,1472,5.0922509200649015,171,0.0003,-5.0922509200649015,5.5,,
,,,8413,,,,,,7.743131666148557,5.5,0,5.51,47,12,1,0,153,-0.5079162,1476,5.37688845236532,175,0.0003,-5.37688845236532,5.51,,
,,,8440,,,,,,10.640309842187454,5.5,0,5.54,47,12,1,0,153,-0.23411535,1480,6.96166364370434,175,0.0003,-6.96166364370434,5.54,,
,,,8457,,,,,,3.45778296150411,5.6,0,5.57,48,12,1,0,153,-0.6850008,1484,3.160125504892826,175,0.0003,-3.160125504892826,5.57,,
,,,8477,,,,,,3.3550833497644765,5.5,0,5.49,48,12,1,0,153,-0.08490464,1488,2.5600293871877193,175,0.0003,-2.5600293871877193,5.49,,
,,,8495,,,,,,3.423205131889069,5.5,0,5.53,48,12,1,0,153,-0.093960635,1492,2.5690853853640556,175,0.0003,-2.5690853853640556,5.53,,
,,,8525,,,,,,3.0342772416874877,5.5,0,5.51,47,12,1,0,156,-0.5987776,1496,3.0739023570833206,179,0.0003,-3.0739023570833206,5.51,,
,,,8567,,,,,,8.404115281413652,5.8,0,5.75,47,12,1,0,156,-0.357335,1500,6.624854154619261,179,0.0003,-6.624854154619261,5.75,,
,,,8588,,,,,,3.321532516266832,5.7,0,5.74,47,12,1,0,156,-0.12720188,1504,2.6023266275343895,179,0.0003,-2.6023266275343895,5.74,,
,,,8615,,,,,,8.911505674777189,5.8,0,5.79,46,12,1,0,160,-0.26623228,1508,6.070661126959954,183,0.0003,-6.070661126959954,5.79,,
,,,8633,,,,,,3.423205131889069,5.7,0,5.73,46,12,1,0,160,-0.15352812,1512,2.6286528740940094,183,0.0003,-2.6286528740940094,5.73,,
,,,8656,,,,,,2.429265395357535,5.7,0,5.67,47,12,1,0,160,-0.7163392,1516,2.7030391758998236,183,0.0003,-2.7030391758998236,5.67,,
,,,8676,,,,,,2.503625578669601,5.7,0,5.68,47,12,1,0,160,-0.5832042,1520,2.5699042396068577,183,0.0003,-2.5699042396068577,5.68,,
,,,8699,,,,,,2.429265395357535,5.7,0,5.72,47,12,1,0,160,-0.12665714,1524,2.1133571482022604,183,0.0003,-2.1133571482022604,5.72,,
,,,8719,,,,,,7.743131666148557,5.7,0,5.73,46,12,1,0,164,-0.2684864,1528,5.1374586738424055,187,0.0003,-5.1374586738424055,5.73,,
,,,8733,,,,,,3.563626223982618,5.6,0,5.57,46,12,1,0,164,-0.08863755,1532,2.563762303155422,187,0.0003,-2.563762303155422,5.57,,
,,,8746,,,,,,2.68610520098365,5.3,0,5.34,46,13,1,0,164,-0.15437569,1536,2.141075692208608,187,0.0003,-2.141075692208608,5.34,,
,,,8764,,,,,,3.423205131889069,5.2,0,5.25,46,13,1,0,164,-0.466641,1540,2.941765777480364,187,0.0003,-2.941765777480364,5.25,,
,,,8781,,,,,,3.45778296150411,5.2,0,5.24,46,13,1,0,164,-0.49226812,1544,2.967392857831478,187,0.0003,-2.967392857831478,5.24,,
,,,8811,,,,,,2.2642340958823324,5.3,0,5.35,45,13,1,0,168,-0.62997895,1548,2.616678954792023,191,0.0003,-2.616678954792023,5.35,,
,,,8842,,,,,,4.551798974474914,5.5,0,5.5,46,13,1,0,168,-0.24953882,1552,3.691785343062792,191,0.0003,-3.691785343062792,5.5,,
,,,8862,,,,,,2.503625578669601,5.5,0,5.52,46,13,1,0,168,-0.106456004,1556,2.093156006566683,192,0.0003,-2.093156006566683,5.52,,
,,,8882,,,,,,6.84779341188984,5.4,0,5.44,46,13,1,0,168,-0.50237423,1560,4.898933547250914,192,0.0003,-4.898933547250914,5.44,,
,,,8902,,,,,,3.3550833497644765,5.5,0,5.51,45,13,1,0,172,-0.07761659,1564,2.552741333555937,196,0.0003,-2.552741333555937,5.51,,
,,,8923,,,,,,6.7793154777709415,5.5,0,5.48,45,13,1,0,172,-0.38125223,1568,4.77781160239129,196,0.0003,-4.77781160239129,5.48,,
,,,8939,,,,,,5.292430391392885,5.5,0,5.46,45,13,1,0,172,-0.6115709,1572,4.053817438654019,196,0.0003,-4.053817438654019,5.46,,
,,,8953,,,,,,3.563626223982618,5.4,0,5.4,45,13,1,0,172,-0.18347338,1576,2.658598124694586,196,0.0003,-2.658598124694586,5.4,,
,,,8970,,,,,,4.344167833220239,5.3,0,5.3,45,13,1,0,172,-0.2176884,1580,3.1779871747312085,196,0.0003,-3.1779871747312085,5.3,,
,,,9004,,,,,,2.1750142382105255,5.5,0,5.47,44,13,1,0,176,-0.56663436,1584,2.553334386777878,200,0.0003,-2.553334386777878,5.47,,
,,,9030,,,,,,4.786379179207556,5.5,0,5.53,45,13,1,0,176,-0.16424963,1588,3.606496140432272,200,0.0003,-3.606496140432272,5.53,,
,,,9051,,,,,,2.478589322882905,5.6,0,5.56,45,13,1,0,176,-0.5836795,1592,2.5703795071760815,200,0.0003,-2.5703795071760815,5.56,,
,,,9079,,,,,,10.533906743765577,5.5,0,5.54,45,13,1,0,176,-0.3930618,1596,7.120610068427012,200,0.0003,-7.120610068427012,5.54,,
,,,9098,,,,,,2.5289147259288898,5.3,0,5.31,45,13,1,0,176,-0.116627395,1600,2.1033273852189383,200,0.0003,-2.1033273852189383,5.31,,
,,,9119,,,,,,5.033048642002996,5.3,0,5.31,44,13,1,0,180,-0.08274079,1604,3.5249873090008035,204,0.0003,-3.5249873090008035,5.31,,
,,,9140,,,,,,2.478589322882905,5.2,0,5.25,44,13,1,0,180,-0.5314172,1608,2.5181171711603803,204,0.0003,-2.5181171711603803,5.25,,
,,,9159,,,,,,2.5289147259288898,5.3,0,5.26,44,13,1,0,180,-0.11612409,1612,2.102824093532562,204,0.0003,-2.102824093532562,5.26,,
,,,9178,,,,,,6.021624788054253,5.2,0,5.22,44,13,1,0,180,-0.122052826,1616,4.04304486268009,204,0.0003,-4.04304486268009,5.22,,
,,,9200,,,,,,4.982718155582965,5.2,0,5.24,44,13,1,0,184,-0.23453355,1620,3.676780052554521,208,0.0003,-3.676780052554521,5.24,,
,,,9219,,,,,,3.388973080570178,5.2,0,5.2,44,13,1,0,184,-0.62421453,1624,3.099339294892311,208,0.0003,-3.099339294892311,5.2,,
,,,9247,,,,,,6.318765039359814,5.3,0,5.28,44,13,1,0,184,-0.39034858,1628,4.78690795291214,208,0.0003,-4.78690795291214,5.28,,
,,,9267,,,,,,2.503625578669601,5.3,0,5.34,44,13,1,0,184,-0.1272496,1632,2.113949593536059,208,0.0003,-2.113949593536059,5.34,,
,,,9307,,,,,,6.3331611084717085,5.6,0,5.61,43,13,1,0,188,-0.19682625,1636,5.065798481366027,212,0.0003,-5.065798481366027,5.61,,
,,,9325,,,,,,2.554459319120091,5.6,0,5.61,43,13,1,0,188,-0.6123124,1640,2.599012401334445,212,0.0003,-2.599012401334445,5.61,,
,,,9339,,,,,,2.6592441489738134,5.6,0,5.58,43,13,1,0,188,-0.12269667,1644,2.109396667909622,212,0.0003,-2.109396667909622,5.58,,
,,,9359,,,,,,5.083887517174743,5.5,0,5.48,43,13,1,0,188,-0.17294379,1648,3.6151903048872094,213,0.0003,-3.6151903048872094,5.48,,
,,,9379,,,,,,4.215141704405765,5.4,0,5.37,44,13,1,0,188,-0.076942876,1652,3.0372416809615634,213,0.0003,-3.0372416809615634,5.37,,
,,,9395,,,,,,3.4927100621253633,5.3,0,5.33,44,13,1,0,188,-0.53141546,1656,3.0065401901421547,213,0.0003,-3.0065401901421547,5.33,,
,,,9413,,,,,,7.900348603355328,5.3,0,5.31,43,13,1,0,192,-0.2879466,1660,5.156918845303512,217,0.0003,-5.156918845303512,5.31,,
,,,9434,,,,,,3.321532516266832,5.3,0,5.32,43,13,1,0,192,-0.56720954,1664,3.0423343141493797,217,0.0003,-3.0423343141493797,5.32,,
,,,9446,,,,,,2.713237576751162,5.2,0,5.23,43,13,1,0,192,-0.1418795,1668,2.1285794939915337,217,0.0003,-2.1285794939915337,5.23,,
,,,9471,,,,,,2.38092301398992,5.3,0,5.32,43,14,1,0,192,-0.13673586,1672,2.1234358565330504,217,0.0003,-2.1234358565330504,5.32,,
,,,9485,,,,,,2.6592441489738134,5.3,0,5.32,43,14,1,0,192,-0.12691557,1676,2.1136155740737914,217,0.0003,-2.1136155740737914,5.32,,
,,,9506,,,,,,2.478589322882905,5.4,0,5.36,42,14,1,0,196,-0.42750883,1680,2.414208811155955,221,0.0003,-2.414208811155955,5.36,,
,,,9538,,,,,,2.973895124577907,5.3,0,5.34,42,14,1,0,196,-0.19468996,1684,2.6698147130129337,221,0.0003,-2.6698147130129337,5.34,,
,,,9555,,,,,,3.45778296150411,5.2,0,5.25,43,14,1,0,196,-0.1011831,1688,2.5763078515348434,221,0.0003,-2.5763078515348434,5.25,,
,,,9584,,,,,,13.034892866737158,5.3,0,5.33,43,14,1,0,196,-0.5184617,1692,8.607957602736064,221,0.0003,-8.607957602736064,5.33,,
,,,9603,,,,,,6.021624788054253,5.2,0,5.24,42,14,1,0,200,-0.5219828,1696,4.442974816153045,226,0.0003,-4.442974816153045,5.24,,
,,,9624,,,,,,3.321532516266832,5.3,0,5.26,42,14,1,0,200,-0.53477025,1700,3.009895018946886,226,0.0003,-3.009895018946886,5.26,,
,,,9638,,,,,,3.563626223982618,5.2,0,5.19,42,14,1,0,200,-0.17522614,1704,2.6503508870420456,226,0.0003,-2.6503508870420456,5.19,,
,,,9650,,,,,,2.713237576751162,5.1,0,5.1,42,14,1,0,200,-0.60162526,1708,2.588325263690949,226,0.0003,-2.588325263690949,5.1,,
,,,9671,,,,,,4.172990287361707,5.1,0,5.12,42,14,1,0,200,-0.48065597,1712,3.440954713564827,226,0.0003,-3.440954713564827,5.12,,
,,,9689,,,,,,4.300726154888037,5.1,0,5.11,42,14,1,0,200,-0.13173957,1716,3.0920383766707915,226,0.0003,-3.0920383766707915,5.11,,
,,,9721,,,,,,8.47475322634049,5.2,0,5.21,42,14,1,0,204,-0.18688,1720,5.991308849713565,230,0.0003,-5.991308849713565,5.21,,
,,,9739,,,,,,3.423205131889069,5.2,0,5.2,42,14,1,0,204,-0.66284347,1724,3.137968208354473,230,0.0003,-3.137968208354473,5.2,,
,,,9759,,,,,,2.503625578669601,5.1,0,5.12,42,14,1,0,204,-0.13017209,1728,2.1168720986763634,230,0.0003,-2.1168720986763634,5.12,,
,,,9780,,,,,,2.478589322882905,5.1,0,5.13,42,14,1,0,204,-0.12234214,1732,2.109042139482498,230,0.0003,-2.109042139482498,5.13,,
,,,9807,,,,,,8.060047903682312,5.0,0,5.0,41,14,1,0,209,-0.27469432,1736,5.6129485934320495,235,0.0003,-5.6129485934320495,5.0,,
,,,9837,,,,,,3.812098601086634,5.1,0,5.12,41,14,1,0,209,-0.44999868,1740,3.4102974608954923,235,0.0003,-3.4102974608954923,5.12,,
,,,9863,,,,,,3.9684722416103253,5.2,0,5.24,41,14,1,0,209,-0.586676,1744,3.5469748095092313,235,0.0003,-3.5469748095092313,5.24,,
,,,9882,,,,,,2.5289147259288898,5.2,0,5.23,41,14,1,0,209,-0.4560937,1748,2.442793688805898,235,0.0003,-2.442793688805898,5.23,,
,,,9904,,,,,,4.13126038448809,5.2,0,5.25,41,14,1,0,213,-0.4440101,1752,3.4043089166697995,239,0.0003,-3.4043089166697995,5.25,,
,,,9928,,,,,,5.726505257670792,5.3,0,5.33,41,14,1,0,213,-0.18506375,1756,4.10605578943763,239,0.0003,-4.10605578943763,5.33,,
,,,9947,,,,,,4.257718893339156,5.3,0,5.34,41,14,1,0,213,-0.16219519,1760,3.1224939927873154,239,0.0003,-3.1224939927873154,5.34,,
,,,9967,,,,,,2.503625578669601,5.3,0,5.33,41,14,1,0,213,-0.13307904,1764,2.1197790321032204,239,0.0003,-2.1197790321032204,5.33,,
3.8181818181818183,3.7329557116715524,3.8181818181818183,10001,3.9,-3.8165398787416005,3.81654,0,-1.4406745,,,,,,,,,,,,,,,,,,
,,,10006,,,,,,19.301676370869494,5.6,0,5.6,40,14,1,0,217,-0.2757554,1768,12.293013721527682,244,0.0003,-12.293013721527682,5.6,,
,,,10018,,,,,,2.713237576751162,5.5,0,5.47,40,14,1,0,217,-0.13282323,1772,2.1195232238690056,244,0.0003,-2.1195232238690056,5.47,,
,,,10042,,,,,,4.883562064286864,5.6,0,5.57,41,14,1,0,217,-0.1939945,1776,3.636241008909458,244,0.0003,-3.636241008909458,5.57,,
,,,10073,,,,,,6.131091398925789,5.7,0,5.67,41,14,1,0,217,-0.4495262,1780,4.846085550896811,244,0.0003,-4.846085550896811,5.67,,
,,,10097,,,,,,2.40497274140396,5.6,0,5.59,41,14,1,0,217,-0.54504937,1784,2.5317493544340137,244,0.0003,-2.5317493544340137,5.59,,
,,,10128,,,,,,7.742449856686092,5.7,0,5.73,40,15,1,0,222,-0.45511228,1788,5.793366519296508,249,0.0003,-5.793366519296508,5.73,,
,,,10143,,,,,,2.632651707484075,5.6,0,5.59,40,15,1,0,222,-0.115355134,1792,2.102055129043261,249,0.0003,-2.102055129043261,5.59,,
,,,10166,,,,,,8.390673935531245,5.6,0,5.63,40,15,1,0,222,-0.4392376,1796,5.777491833949428,249,0.0003,-5.777491833949428,5.63,,
,,,10191,,,,,,8.223699524214172,5.7,0,5.67,40,15,1,0,222,-0.4147089,1800,5.752963135326247,249,0.0003,-5.752963135326247,5.67,,
,,,10205,,,,,,3.563626223982618,5.7,0,5.67,40,15,1,0,226,-0.45814675,1804,2.933271508377552,253,0.0003,-2.933271508377552,5.67,,
,,,10225,,,,,,3.3550833497644765,5.8,0,5.75,40,15,1,0,226,-0.71957976,1808,3.1947044988093376,253,0.0003,-3.1947044988093376,5.75,,
,,,10250,,,,,,8.223699524214172,5.8,0,5.79,40,15,1,0,226,-0.50366,1812,5.841914289379458,254,0.0003,-5.841914289379458,5.79,,
,,,10280,,,,,,6.193021615076553,5.9,0,5.91,40,15,1,0,226,-0.41893628,1816,4.8154956443980215,254,0.0003,-4.8154956443980215,5.91,,
,,,10303,,,,,,2.429265395357535,5.8,0,5.82,39,15,1,0,231,-0.15146852,1820,2.1381685054620108,258,0.0003,-2.1381685054620108,5.82,,
,,,10329,,,,,,3.1587443733890668,5.9,0,5.9,39,15,1,0,231,-0.80346125,1824,3.278586018544197,258,0.0003,-3.278586018544197,5.9,,
,,,10345,,,,,,5.292430391392885,5.9,0,5.86,39,15,1,0,231,-0.1553206,1828,3.5975671212592855,258,0.0003,-3.5975671212592855,5.86,,
,,,10360,,,,,,2.632651707484075,5.8,0,5.8,40,15,1,0,231,-0.6501835,1832,2.636883488925298,258,0.0003,-2.636883488925298,5.8,,
,,,10376,,,,,,3.4927100621253633,5.7,0,5.69,40,15,1,0,231,-0.65361226,1836,3.1287370284018516,258,0.0003,-3.1287370284018516,5.69,,
,,,10396,,,,,,5.961408540173711,5.6,0,5.59,40,15,1,0,231,-0.3104581,1840,4.231450118866302,258,0.0003,-4.231450118866302,5.59,,
,,,10415,,,,,,6.91696304231297,5.5,0,5.52,39,15,1,0,235,-0.5366459,1844,4.933205243833351,263,0.0003,-4.933205243833351,5.52,,
,,,10431,,,,,,3.4927100621253633,5.5,0,5.49,39,15,1,0,235,-0.107277036,1848,2.5824017819879055,263,0.0003,-2.5824017819879055,5.49,,
,,,10467,,,,,,3.589015160482387,5.6,0,5.63,39,15,2,0,235,-0.09487115,1852,3.0551699445065994,263,0.0003,-3.0551699445065994,5.63,,
,,,10487,,,,,,2.503625578669601,5.6,0,5.59,39,15,2,0,235,-0.50843066,1856,2.4951306796391806,263,0.0003,-2.4951306796391806,5.59,,
,,,10503,,,,,,2.6063251904092346,5.6,0,5.56,39,15,2,0,240,-0.12014737,1860,2.1068473623514175,268,0.0003,-2.1068473623514175,5.56,,
,,,10534,,,,,,2.241591754923509,5.7,0,5.67,39,15,2,0,240,-0.6361874,1864,2.6228873447895054,268,0.0003,-2.6228873447895054,5.67,,
,,,10553,,,,,,2.5289147259288898,5.5,0,5.47,39,15,2,0,240,-0.11205834,1868,2.098758341503143,268,0.0003,-2.098758341503143,5.47,,
,,,10572,,,,,,6.91696304231297,5.5,0,5.54,39,15,2,0,240,-0.60310566,1872,4.999665050469327,268,0.0003,-4.999665050469327,5.54,,
,,,10593,,,,,,3.321532516266832,5.5,0,5.51,39,15,2,0,240,-0.09850507,1876,2.573629814845085,268,0.0003,-2.573629814845085,5.51,,
,,,10622,,,,,,7.899652950399034,5.5,0,5.49,38,15,2,0,244,-0.19999005,1880,5.538244301760535,273,0.0003,-5.538244301760535,5.49,,
,,,10644,,,,,,8.475428217708329,5.5,0,5.47,38,15,2,0,244,-0.17558064,1884,5.513834892893176,273,0.0003,-5.513834892893176,5.47,,
,,,10668,,,,,,2.40497274140396,5.4,0,5.4,39,15,2,0,244,-0.5097453,1888,2.4964452700138096,273,0.0003,-2.4964452700138096,5.4,,
,,,10686,,,,,,5.187111026604166,5.4,0,5.43,39,15,2,0,244,-0.5183366,1892,3.960583105754766,273,0.0003,-3.960583105754766,5.43,,
,,,10714,,,,,,9.673848389124291,5.5,0,5.48,38,15,2,0,249,-0.4014229,1896,6.668942089858338,278,0.0003,-6.668942089858338,5.48,,
,,,10734,,,,,,2.503625578669601,5.4,0,5.43,38,15,2,0,249,-0.120339416,1900,2.107039418450991,278,0.0003,-2.107039418450991,5.43,,
,,,10767,,,,,,2.196984079000531,5.6,0,5.62,38,15,2,0,249,-0.12282917,1904,2.109529169034958,278,0.0003,-2.109529169034958,5.62,,
,,,10804,,,,,,8.059405993607728,5.8,0,5.79,38,15,2,0,254,-0.212887,1908,6.017315815188213,283,0.0003,-6.017315815188213,5.79,,
,,,10826,,,,,,7.5890433459921995,5.8,0,5.76,38,15,2,0,254,-0.53513074,1912,5.404102941414703,283,0.0003,-5.404102941414703,5.76,,
,,,10855,,,,,,2.2871051473558914,5.8,0,5.75,38,16,2,0,254,-0.5539158,1916,2.5406158284664158,283,0.0003,-2.5406158284664158,5.75,,
,,,10882,,,,,,3.127156929655176,5.8,0,5.79,38,16,2,0,254,-0.14816345,1920,2.6232881990191936,283,0.0003,-2.6232881990191936,5.79,,
,,,10916,,,,,,5.9489918532862935,5.9,0,5.87,37,16,2,0,258,-0.39860177,1924,4.795161137990641,288,0.0003,-4.795161137990641,5.87,,
,,,10941,,,,,,6.512183398478011,6.0,0,5.96,37,16,2,0,258,-0.13545729,1928,4.532016643024969,288,0.0003,-4.532016643024969,5.96,,
,,,10962,,,,,,3.321532516266832,6.0,0,6.02,38,16,2,0,258,-0.17495091,1932,2.6500756514189243,288,0.0003,-2.6500756514189243,6.02,,
,,,10985,,,,,,2.429265395357535,6.1,0,6.09,38,16,2,0,258,-0.5720164,1936,2.5587163782437643,288,0.0003,-2.5587163782437643,6.09,,
,,,11006,,,,,,2.478589322882905,6.1,0,6.1,37,16,2,0,263,-0.5473041,1940,2.534004098804792,293,0.0003,-2.534004098804792,6.1,,
,,,11036,,,,,,2.2642340958823324,6.2,0,6.21,37,16,2,0,263,-0.5470771,1944,2.53377707464695,293,0.0003,-2.53377707464695,6.21,,
,,,11054,,,,,,3.423205131889069,6.2,0,6.23,37,16,2,0,263,-0.648244,1948,3.1233687919495106,293,0.0003,-3.1233687919495106,6.23,,
,,,11073,,,,,,8.734862364805416,6.1,0,6.06,37,16,2,0,263,-0.32327217,1952,5.661526479506831,293,0.0003,-5.661526479506831,6.06,,
,,,11091,,,,,,3.423205131889069,6.0,0,6.04,37,16,2,0,263,-0.5880826,1956,3.0632073615608215,293,0.0003,-3.0632073615608215,6.04,,
,,,11130,,,,,,3.4824178212008996,6.3,0,6.27,37,16,2,0,268,-0.64617586,1960,3.6064746275958557,298,0.0003,-3.6064746275958557,6.27,,
,,,11153,,,,,,2.429265395357535,6.2,0,6.19,37,16,2,0,268,-0.68286705,1964,2.6695670700391134,298,0.0003,-2.6695670700391134,6.19,,
,,,11194,,,,,,12.339609982323521,6.4,0,6.41,37,16,2,0,268,-0.29098636,1968,8.82849309534161,298,0.0003,-8.82849309534161,6.41,,
,,,11216,,,,,,2.453803429654076,6.4,0,6.44,37,16,2,0,273,-0.46733406,1972,2.454034071795146,302,0.0003,-2.454034071795146,6.44,,
,,,11246,,,,,,3.812098601086634,6.5,0,6.53,37,16,2,0,273,-0.53729284,1976,3.497591684800102,302,0.0003,-3.497591684800102,6.53,,
,,,11275,,,,,,3.0649265067550377,6.5,0,6.53,37,16,2,0,273,-0.57968616,1980,3.054810926031828,303,0.0003,-3.054810926031828,6.53,,
,,,11292,,,,,,2.580261938505142,6.5,0,6.48,37,16,2,0,273,-0.11300373,1984,2.0997037307739257,303,0.0003,-2.0997037307739257,6.48,,
,,,11317,,,,,,2.38092301398992,6.5,0,6.49,36,16,2,0,277,-0.13177735,1988,2.1184773511012396,307,0.0003,-2.1184773511012396,6.49,,
,,,11338,,,,,,2.478589322882905,6.5,0,6.52,36,16,2,0,277,-0.10900507,1992,2.0957050786733626,307,0.0003,-2.0957050786733626,6.52,,
,,,11356,,,,,,6.082449280862883,6.4,0,6.42,36,16,2,0,277,-0.1742105,1996,4.095202520167142,307,0.0003,-4.095202520167142,6.42,,
,,,11375,,,,,,4.257718893339156,6.4,0,6.41,36,16,2,0,277,-0.60576725,2000,3.5660660520610348,307,0.0003,-3.5660660520610348,6.41,,
,,,11397,,,,,,4.13126038448809,6.3,0,6.3,36,16,2,0,277,-0.10484828,2004,3.0651470840391655,308,0.0003,-3.0651470840391655,6.3,,
,,,11411,,,,,,2.6592441489738134,6.1,0,6.07,36,16,2,0,282,-0.5450683,2008,2.5317683136781057,312,0.0003,-2.5317683136781057,6.07,,
,,,11432,,,,,,3.321532516266832,6.1,0,6.06,36,16,2,0,282,-0.17964454,2012,2.654769289952278,312,0.0003,-2.654769289952278,6.06,,
,,,11447,,,,,,3.527989961742792,5.9,0,5.92,36,16,2,0,282,-0.61924565,2016,3.0943703536806106,312,0.0003,-3.0943703536806106,5.92,,
,,,11464,,,,,,3.45778296150411,5.8,0,5.82,36,16,2,0,282,-0.6313467,2020,3.106471497279167,313,0.0003,-3.106471497279167,5.82,,
,,,11483,,,,,,5.135239916338124,5.7,0,5.67,36,16,2,0,282,-0.13129465,2024,3.5735411619861064,313,0.0003,-3.5735411619861064,5.67,,
,,,11519,,,,,,11.33146501716848,5.8,0,5.78,36,17,2,0,287,-0.28519785,2028,7.923711908351783,317,0.0003,-7.923711908351783,5.78,,
,,,11535,,,,,,3.4927100621253633,5.7,0,5.73,36,17,2,0,287,-0.68031585,2032,3.155440587264061,318,0.0003,-3.155440587264061,5.73,,
,,,11557,,,,,,2.453803429654076,5.7,0,5.72,36,17,2,0,287,-0.118942946,2036,2.1056429461956023,318,0.0003,-2.1056429461956023,5.72,,
,,,11574,,,,,,2.580261938505142,5.7,0,5.68,36,17,2,0,287,-0.6383235,2040,2.625023456048966,318,0.0003,-2.625023456048966,5.68,,
,,,11598,,,,,,5.726505257670792,5.6,0,5.62,36,17,2,0,287,-0.2944855,2044,4.215477572697567,318,0.0003,-4.215477572697567,5.62,,
,,,11615,,,,,,2.580261938505142,5.6,0,5.61,35,17,2,0,292,-0.118157536,2048,2.104857535791397,323,0.0003,-2.104857535791397,5.61,,
,,,11636,,,,,,5.901794454771974,5.6,0,5.63,36,17,2,0,292,-0.3769663,2052,4.2979583715721486,323,0.0003,-4.2979583715721486,5.63,,
,,,11657,,,,,,7.665700349487071,5.7,0,5.66,36,17,2,0,292,-0.40257087,2056,5.271543100536851,323,0.0003,-5.271543100536851,5.66,,
