#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
36.062562,4,86.055888
35.589906,4,86.06504
73.0202,8,86.085146
63.859944,7,86.105756
73.244931,8,86.129022
35.734558,4,86.143621
54.763635,6,86.156733
63.832925,7,86.175435
101.553354,11,86.202273
36.299108,4,86.215329
35.821694,4,86.22383
45.249802,5,86.238357
53.991167,6,86.25296
73.340995,8,86.271652
35.666242,4,86.28775
45.670396,5,86.298141
54.52428,6,86.311231
63.580155,7,88.791621
82.630208,9,88.814692
63.674089,7,88.833314
45.635444,5,88.849777
45.464003,5,88.865753
63.33445,7,88.885005
36.056885,4,88.902606
45.367419,5,88.918998
101.151223,11,88.944227
63.850476,7,88.961371
54.575098,6,88.975246
45.586477,5,88.991428
44.941581,5,89.006324
91.764223,10,89.030345
45.501665,5,89.041837
54.589051,6,91.277951
45.432905,5,91.29078
54.564066,6,91.301442
45.693618,5,91.315754
36.268235,4,91.325109
54.557018,6,91.34117
45.070299,5,91.357807
54.508147,6,91.372358
36.226233,4,91.38587
63.636148,7,91.407744
35.882759,4,91.418957
63.655021,7,91.426693
138.170931,15,91.444176
45.125355,5,91.464495
54.567657,6,91.482077
35.636057,4,91.495403
44.792271,5,91.510817
54.678879,6,93.741143
63.796853,7,93.75641
36.040923,4,93.767731
147.789705,16,93.796408
35.807282,4,93.805238
35.86463,4,93.813657
45.035557,5,93.82488
54.534455,6,93.839489
101.409524,11,93.859985
54.496214,6,93.873042
36.123849,4,93.880588
45.283134,5,93.892476
35.659207,4,93.901149
54.299403,6,93.916631
44.916411,5,93.930492
45.22894,5,93.942123
82.204195,9,96.44229
54.477518,6,96.463137
45.362672,5,96.477395
54.243829,6,96.500144
36.029871,4,96.512126
45.145881,5,96.528221
63.850331,7,96.547318
63.850845,7,96.569968
35.703368,4,96.583768
36.0009,4,96.595092
26.857128,3,96.605123
35.491439,4,96.616795
54.379323,6,96.629655
63.780487,7,96.645426
53.953552,6,96.660544
73.242798,8,96.68065
63.791116,7,96.697101
36.157916,4,96.709541
54.621719,6,99.370265
36.047372,4,99.38442
36.024486,4,99.393669
45.459383,5,99.404144
45.202399,5,99.418964
35.746605,4,99.433788
45.205374,5,99.444877
35.766488,4,99.456628
54.654345,6,99.475193
36.081813,4,99.482655
63.593342,7,99.49136
44.932773,5,99.509362
73.120183,8,99.525504
45.44532,5,99.534897
45.506018,5,99.547368
35.901884,4,99.562514
91.313259,10,99.584414
54.581627,6,99.607736
