eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_discount_q,eval_time_elapsed,eval_qs_difference,eval_qs,eval mean 100 episode reward,total timesteps,discount_q,update_time,act_time,n_updates,current_lr,eplenmean,train_time,ep_rewmean,qs_abs_difference,time_elapsed,qs_difference,mean 100 episode reward,episodes,fps,env_time,qs_mean,qfs_loss,q_grad_norm
5.181818181818182,3.4654665,5.181818181818182,5.06612976104872,0,-3.4654668410409997,-0.42015904,5.2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,7978,10.747787719381266,136,1,0,0.0003,6.45,0,6.45,5.959126478007535,157,-5.935275523511592,6.5,1396,50,11,0.7922727,,
,,,,,,,,8004,4.786379179207556,139,1,0,0.0003,6.42,0,6.42,2.678766210945362,161,-2.628025809995248,6.4,1400,49,11,0.81422067,,
,,,,,,,,8031,3.127156929655176,139,1,0,0.0003,6.47,0,6.47,1.7338324223575592,161,-1.7338324223575592,6.5,1404,49,11,0.74129236,,
,,,,,,,,8054,7.513152912532277,139,1,0,0.0003,6.45,0,6.45,4.219548175792882,161,-4.219548175792882,6.5,1408,49,11,0.6494241,,
,,,,,,,,8070,2.6063251904092346,139,1,0,0.0003,6.39,0,6.39,1.185701759290695,161,-1.0923849658489226,6.4,1412,50,11,0.89431506,,
,,,,,,,,8089,2.5289147259288898,139,1,0,0.0003,6.3,0,6.3,1.3873407856941222,161,-1.3873407856941222,6.3,1416,50,11,0.5993592,,
,,,,,,,,8109,3.3550833497644765,143,1,0,0.0003,6.25,0,6.25,1.7578821365652084,164,-1.6931108419713974,6.2,1420,49,11,0.7820139,,
,,,,,,,,8130,6.7793154777709415,143,1,0,0.0003,6.27,0,6.27,3.596627604849624,164,-3.5650423287227624,6.3,1424,49,12,0.831517,,
,,,,,,,,8150,6.84779341188984,143,1,0,0.0003,6.14,0,6.14,3.6284656568243974,164,-3.6284656568243974,6.1,1428,49,12,0.7680937,,
,,,,,,,,8170,9.561030988641003,143,1,0,0.0003,6.1,0,6.1,5.113414076988894,164,-5.113414076988894,6.1,1432,49,12,0.69101477,,
,,,,,,,,8192,8.475428217708329,143,1,0,0.0003,6.01,0,6.01,4.7014192304853015,164,-4.7014192304853015,6.0,1436,49,12,0.63683504,,
,,,,,,,,8211,3.388973080570178,146,1,0,0.0003,5.88,0,5.88,1.9993479882297516,168,-1.9993479882297516,5.9,1440,48,12,0.47577676,,
,,,,,,,,8229,3.423205131889069,146,1,0,0.0003,5.76,0,5.76,1.9106901694951057,168,-1.9106901694951057,5.8,1444,48,12,0.5644346,,
,,,,,,,,8244,2.632651707484075,146,1,0,0.0003,5.7,0,5.7,1.4492440935293833,168,-1.4492440935293833,5.7,1448,48,12,0.5374559,,
,,,,,,,,8273,5.445849520744957,146,1,0,0.0003,5.78,0,5.78,3.3558071146021518,168,-3.3558071146021518,5.8,1452,48,12,0.5651849,,
,,,,,,,,8293,2.503625578669601,146,1,0,0.0003,5.7,0,5.7,1.2102585848490397,168,-1.113337856165568,5.7,1456,49,12,0.8733621,,
,,,,,,,,8308,3.527989961742792,150,1,0,0.0003,5.64,0,5.64,1.7798605148611069,172,-1.7042703811941147,5.6,1460,48,12,0.77085435,,
,,,,,,,,8324,3.4927100621253633,150,1,0,0.0003,5.51,0,5.51,1.7479999546823501,172,-1.6728846316156387,5.5,1464,48,12,0.8022401,,
,,,,,,,,8363,4.200148353799174,150,1,0,0.0003,5.65,0,5.65,2.928223704369777,172,-2.928223704369777,5.7,1468,48,12,0.5140228,,
,,,,,,,,8387,6.577963028765667,150,1,0,0.0003,5.56,0,5.56,3.8011948249116414,172,-3.8011948249116414,5.6,1472,48,12,0.5953646,,
,,,,,,,,8404,3.45778296150411,154,1,0,0.0003,5.5,0,5.5,1.703576806646347,176,-1.6341215406475067,5.5,1476,47,12,0.84100324,,
,,,,,,,,8423,4.257718893339156,154,1,0,0.0003,5.38,0,5.38,2.0866453543719787,176,-2.0866453543719787,5.4,1480,47,12,0.8736534,,
,,,,,,,,8444,2.478589322882905,154,1,0,0.0003,5.37,0,5.37,1.4630279755910236,176,-1.4630279755910236,5.4,1484,47,12,0.52367204,,
,,,,,,,,8459,2.632651707484075,154,1,0,0.0003,5.35,0,5.35,1.4824509040832519,176,-1.4824509040832519,5.3,1488,47,12,0.5042491,,
,,,,,,,,8475,2.6063251904092346,154,1,0,0.0003,5.23,0,5.23,1.2821792976379394,176,-1.2575455721537272,5.2,1492,47,12,0.7291544,,
,,,,,,,,8495,3.3550833497644765,154,1,0,0.0003,5.17,0,5.17,1.715473171037197,176,-1.6545133550581932,5.2,1496,48,12,0.82061136,,
,,,,,,,,8520,4.008557819808409,157,1,0,0.0003,5.16,0,5.16,2.225436331373169,180,-2.177111555677368,5.2,1500,47,12,0.7831872,,
,,,,,,,,8536,6.205947638876525,157,1,0,0.0003,5.05,0,5.05,3.2147420492523007,180,-3.2147420492523007,5.0,1504,47,12,0.70625,,
,,,,,,,,8557,2.478589322882905,157,1,0,0.0003,5.03,0,5.03,1.4093654767990111,180,-1.4093654767990111,5.0,1508,47,12,0.5773345,,
,,,,,,,,8575,6.082449280862883,157,1,0,0.0003,5.05,0,5.05,3.1259642516895654,180,-3.1259642516895654,5.0,1512,47,12,0.7950278,,
,,,,,,,,8596,5.033048642002996,157,1,0,0.0003,5.07,0,5.07,2.6779059073049964,180,-2.6779059073049964,5.1,1516,47,12,0.7643406,,
,,,,,,,,8617,2.478589322882905,161,1,0,0.0003,5.08,0,5.08,1.4667755083560943,184,-1.4667755083560943,5.1,1520,46,12,0.51992446,,
,,,,,,,,8630,2.68610520098365,161,1,0,0.0003,5.0,0,5.0,1.4449772850990295,184,-1.4449772850990295,5.0,1524,46,12,0.5417227,,
,,,,,,,,8665,9.016658864408607,161,1,0,0.0003,5.15,0,5.15,5.5590587454365545,184,-5.5590587454365545,5.2,1528,46,12,0.70846033,,
,,,,,,,,8681,4.38804831638408,161,1,0,0.0003,5.11,0,5.11,2.2552065983829044,184,-2.2109295502719424,5.1,1532,47,12,0.74936926,,
,,,,,,,,8696,2.632651707484075,161,1,0,0.0003,5.04,0,5.04,1.1628372983455657,184,-1.1527537819067637,5.0,1536,47,12,0.8339462,,
,,,,,,,,8721,2.38092301398992,165,1,0,0.0003,5.1,0,5.1,1.226083925994237,188,-1.1496092593987781,5.1,1540,46,12,0.83709073,,
,,,,,,,,8737,2.6063251904092346,165,1,0,0.0003,5.08,0,5.08,1.4074413991292316,188,-1.4074413991292316,5.1,1544,46,12,0.5792586,,
,,,,,,,,8764,2.3335426460115203,165,1,0,0.0003,5.2,0,5.2,1.1864994581858317,188,-1.0977103130340575,5.2,1548,46,12,0.8889897,,
,,,,,,,,8781,4.344167833220239,165,1,0,0.0003,5.08,0,5.08,2.4156456366595767,188,-2.4156456366595767,5.1,1552,46,12,0.5446532,,
,,,,,,,,8799,2.554459319120091,165,1,0,0.0003,5.06,0,5.06,1.4577189600785572,188,-1.4577189600785572,5.1,1556,46,13,0.52898103,,
,,,,,,,,8820,2.478589322882905,168,1,0,0.0003,5.12,0,5.12,1.3799696779568988,192,-1.3799696779568988,5.1,1560,45,13,0.6067303,,
,,,,,,,,8836,2.6063251904092346,168,1,0,0.0003,5.12,0,5.12,1.2292146102905273,192,-1.1287296827952067,5.1,1564,45,13,0.8579703,,
,,,,,,,,8852,4.38804831638408,168,1,0,0.0003,4.89,0,4.89,2.2099470511493227,192,-2.1503539935168763,4.9,1568,45,13,0.8099448,,
,,,,,,,,8877,3.1906508822111785,168,1,0,0.0003,4.9,0,4.9,1.9116913040099144,192,-1.9116913040099144,4.9,1572,46,13,0.56343347,,
,,,,,,,,8910,10.017640499895574,172,1,0,0.0003,5.06,0,5.06,5.988652661245932,196,-5.988652661245932,5.1,1576,45,13,0.73889554,,
,,,,,,,,8932,2.453803429654076,172,1,0,0.0003,5.09,0,5.09,1.461269986263911,196,-1.461269986263911,5.1,1580,45,13,0.52543,,
,,,,,,,,8947,3.527989961742792,172,1,0,0.0003,5.03,0,5.03,1.7734795619664192,196,-1.698008577984333,5.0,1584,45,13,0.7771162,,
,,,,,,,,8974,2.3335426460115203,172,1,0,0.0003,5.15,0,5.15,1.455218316745758,196,-1.455218316745758,5.2,1588,45,13,0.5314817,,
,,,,,,,,8997,2.429265395357535,172,1,0,0.0003,5.22,0,5.22,1.1980710443178813,196,-1.1649397627830504,5.2,1592,45,13,0.82176024,,
,,,,,,,,9017,2.503625578669601,176,1,0,0.0003,5.22,0,5.22,1.2255951182365417,200,-1.1314018186251322,5.2,1596,44,13,0.8552982,,
,,,,,,,,9054,11.218150366996793,176,1,0,0.0003,5.34,0,5.34,6.88922236709933,200,-6.868913872531459,5.3,1600,45,13,0.76960015,,
,,,,,,,,9083,4.644218931205913,176,1,0,0.0003,5.47,0,5.47,2.6749813607056083,200,-2.6749813607056083,5.5,1604,45,13,0.76726514,,
,,,,,,,,9104,4.172990287361707,180,1,0,0.0003,5.47,0,5.47,2.3774577275332947,204,-2.3774577275332947,5.5,1608,44,13,0.58284104,,
,,,,,,,,9122,2.554459319120091,180,1,0,0.0003,5.47,0,5.47,1.3873046652793883,204,-1.3873046652793883,5.5,1612,44,13,0.59939533,,
,,,,,,,,9137,3.527989961742792,180,1,0,0.0003,5.41,0,5.41,1.6226513941702843,204,-1.569939668935299,5.4,1616,44,13,0.9051851,,
,,,,,,,,9159,5.842776510224254,180,1,0,0.0003,5.42,0,5.42,3.073510231393741,205,-3.071474886043748,5.4,1620,44,13,0.84951717,,
,,,,,,,,9174,2.632651707484075,180,1,0,0.0003,5.44,0,5.44,1.4084223326365153,205,-1.4084223326365153,5.4,1624,44,13,0.57827765,,
,,,,,,,,9189,3.527989961742792,180,1,0,0.0003,5.24,0,5.24,1.691073361497879,205,-1.6364634071407318,5.2,1628,44,13,0.8386613,,
,,,,,,,,9210,6.7793154777709415,184,1,0,0.0003,5.29,0,5.29,3.696101330853986,209,-3.6595626703277104,5.3,1632,44,13,0.73699665,,
,,,,,,,,9228,5.187111026604166,184,1,0,0.0003,5.32,0,5.32,2.711479435435845,209,-2.663785229198052,5.3,1636,44,13,0.7784613,,
,,,,,,,,9243,2.632651707484075,184,1,0,0.0003,5.22,0,5.22,1.420506796868642,209,-1.420506796868642,5.2,1640,44,13,0.5661932,,
,,,,,,,,9262,2.5289147259288898,184,1,0,0.0003,5.25,0,5.25,1.4646512882232665,209,-1.4646512882232665,5.2,1644,44,13,0.5220487,,
,,,,,,,,9290,9.673848389124291,184,1,0,0.0003,5.26,0,5.26,5.516124908857232,209,-5.516124908857232,5.3,1648,44,13,0.7513943,,
,,,,,,,,9316,9.001520883613319,188,1,0,0.0003,5.35,0,5.35,5.086078606615914,213,-5.086078606615914,5.3,1652,43,13,0.71835023,,
,,,,,,,,9341,4.008557819808409,188,1,0,0.0003,5.42,0,5.42,2.4151828185138244,213,-2.4151828185138244,5.4,1656,43,13,0.54511595,,
,,,,,,,,9361,5.083887517174743,188,1,0,0.0003,5.41,0,5.41,2.8459492127815023,213,-2.8459492127815023,5.4,1660,43,13,0.59629726,,
,,,,,,,,9384,2.429265395357535,188,1,0,0.0003,5.48,0,5.48,1.4318608856519062,213,-1.4318608856519062,5.5,1664,43,13,0.5548391,,
,,,,,,,,9408,3.2228796790011907,192,1,0,0.0003,5.56,0,5.56,1.9240788926301002,217,-1.9240788926301002,5.6,1668,43,13,0.5510459,,
,,,,,,,,9423,3.527989961742792,192,1,0,0.0003,5.46,0,5.46,1.672091852587223,217,-1.633566986483097,5.5,1672,43,13,0.84155774,,
,,,,,,,,9441,5.187111026604166,192,1,0,0.0003,5.31,0,5.31,2.6716012309709334,217,-2.630094702116563,5.3,1676,43,13,0.81215185,,
,,,,,,,,9467,3.1587443733890668,192,1,0,0.0003,5.35,0,5.35,1.7001037259516716,217,-1.6830192466197014,5.3,1680,43,13,0.7921055,,
,,,,,,,,9505,6.461749932120915,196,1,0,0.0003,5.58,0,5.58,4.059795899584216,222,-4.022173739202476,5.6,1684,42,14,0.8467985,,
,,,,,,,,9539,6.72681321268544,196,1,0,0.0003,5.65,0,5.65,4.033014280989093,222,-4.033014280989093,5.7,1688,42,14,0.83595794,,
,,,,,,,,9566,2.3335426460115203,196,1,0,0.0003,5.69,0,5.69,1.2441305931727091,222,-1.1486609594345092,5.7,1692,43,14,0.8380391,,
,,,,,,,,9580,2.6592441489738134,196,1,0,0.0003,5.63,0,5.63,1.253899118932088,222,-1.19238052927653,5.6,1696,43,14,0.79431945,,
,,,,,,,,9603,7.513152912532277,200,1,0,0.0003,5.49,0,5.49,4.091795997547761,226,-4.070590360357684,5.5,1700,42,14,0.7983819,,
,,,,,,,,9627,11.870393420158553,200,1,0,0.0003,5.44,0,5.44,6.339613902632684,226,-6.339613902632684,5.4,1704,42,14,0.8449251,,
,,,,,,,,9646,6.021624788054253,200,1,0,0.0003,5.42,0,5.42,3.304140356711996,226,-3.304140356711996,5.4,1708,42,14,0.6168517,,
,,,,,,,,9668,3.2883171911041633,200,1,0,0.0003,5.46,0,5.46,1.5687870566663742,226,-1.5634095256147384,5.5,1712,42,14,0.9117152,,
,,,,,,,,9690,4.13126038448809,200,1,0,0.0003,5.53,0,5.53,2.465011908155396,226,-2.465011908155396,5.5,1716,42,14,0.49528688,,
,,,,,,,,9704,3.563626223982618,204,1,0,0.0003,5.45,0,5.45,1.8874036033568382,230,-1.8874036033568382,5.5,1720,42,14,0.5877211,,
,,,,,,,,9728,3.2228796790011907,204,1,0,0.0003,5.54,0,5.54,1.7047408630070686,230,-1.7047408630070686,5.5,1724,42,14,0.77038395,,
,,,,,,,,9750,3.2883171911041633,204,1,0,0.0003,5.61,0,5.61,1.6851874028263092,230,-1.6725954447803497,5.6,1728,42,14,0.8025293,,
,,,,,,,,9767,5.239506087478956,204,1,0,0.0003,5.57,0,5.57,2.6186987510044513,230,-2.609869634183162,5.6,1732,42,14,0.8323769,,
,,,,,,,,9784,2.580261938505142,204,1,0,0.0003,5.56,0,5.56,1.4180156604766845,230,-1.4180156604766845,5.6,1736,42,14,0.56868434,,
,,,,,,,,9798,3.563626223982618,204,1,0,0.0003,5.55,0,5.55,1.7625812922534942,230,-1.721362176996231,5.5,1740,42,14,0.7537626,,
,,,,,,,,9821,6.644407099763299,209,1,0,0.0003,5.59,0,5.59,3.681837578006076,235,-3.681837578006076,5.6,1744,41,14,0.7147218,,
,,,,,,,,9841,7.743131666148557,209,1,0,0.0003,5.51,0,5.51,4.13527147312395,235,-4.100355813961217,5.5,1748,41,14,0.7686164,,
,,,,,,,,9868,3.9287875191942216,209,1,0,0.0003,5.52,0,5.52,2.2376929298457644,235,-2.1779107109126588,5.5,1752,41,14,0.7823881,,
,,,,,,,,9885,4.344167833220239,209,1,0,0.0003,5.44,0,5.44,2.208218540292694,235,-2.1475266114291687,5.4,1756,41,14,0.81277215,,
,,,,,,,,9913,6.318765039359814,213,1,0,0.0003,5.52,0,5.52,3.729731165505933,239,-3.729731165505933,5.5,1760,41,14,0.66682816,,
,,,,,,,,9931,2.554459319120091,213,1,0,0.0003,5.47,0,5.47,1.323641103140513,240,-1.2200244681358337,5.5,1764,41,14,0.7666755,,
,,,,,,,,9954,3.255434019193122,213,1,0,0.0003,5.46,0,5.46,1.6977460493264198,240,-1.637057434481144,5.5,1768,41,14,0.83806735,,
,,,,,,,,9967,2.68610520098365,213,1,0,0.0003,5.44,0,5.44,1.2146069821039835,240,-1.188786567878723,5.4,1772,41,14,0.7979134,,
,,,,,,,,10000,15.979049040069285,217,1,0,0.0003,5.59,0,5.59,9.197622573899945,244,-9.197622573899945,5.6,1776,40,14,0.6663115,,
5.090909090909091,3.297303,5.090909090909091,4.972689790930719,0,-3.2973026774894905,-0.29815477,5.2,10001,,,,,,,,,,,,,,,,,,
,,,,,,,,10021,8.561038603745788,217,1,0,0.0003,5.54,0,5.54,4.571538359606605,244,-4.564533693278175,5.5,1780,40,14,0.77372056,,
,,,,,,,,10045,3.2228796790011907,217,1,0,0.0003,5.4,0,5.4,1.9247275029239654,244,-1.9247275029239654,5.4,1784,41,14,0.5503973,,
,,,,,,,,10063,4.300726154888037,217,1,0,0.0003,5.24,0,5.24,2.1436931506213686,244,-2.1262606993731996,5.2,1788,41,14,0.8340381,,
,,,,,,,,10081,4.300726154888037,217,1,0,0.0003,5.15,0,5.15,2.4055845335540313,244,-2.4055845335540313,5.2,1792,41,14,0.55471426,,
,,,,,,,,10104,4.932890974027137,222,1,0,0.0003,5.24,0,5.24,2.9114483396926656,249,-2.9114483396926656,5.2,1796,40,14,0.53079814,,
,,,,,,,,10124,3.3550833497644765,222,1,0,0.0003,5.21,0,5.21,1.8505830352125168,249,-1.8505830352125168,5.2,1800,40,14,0.6245417,,
,,,,,,,,10152,3.8894996440022798,222,1,0,0.0003,5.25,0,5.25,2.156236769300415,249,-2.156236769300415,5.2,1804,40,14,0.80406207,,
,,,,,,,,10177,4.008557819808409,222,1,0,0.0003,5.31,0,5.31,2.469890965562775,249,-2.469890965562775,5.3,1808,40,15,0.49040785,,
,,,,,,,,10198,3.321532516266832,222,1,0,0.0003,5.3,0,5.3,1.7605881427345276,249,-1.7504324053344726,5.3,1812,40,15,0.72469234,,
,,,,,,,,10219,2.478589322882905,226,1,0,0.0003,5.29,0,5.29,1.4575455602327982,253,-1.4575455602327982,5.3,1816,40,15,0.5291544,,
,,,,,,,,10240,4.172990287361707,226,1,0,0.0003,5.36,0,5.36,2.0632559493598484,254,-2.0632559493598484,5.4,1820,40,15,0.8970429,,
,,,,,,,,10255,2.632651707484075,226,1,0,0.0003,5.27,0,5.27,1.1985091185887653,254,-1.1191871778488158,5.3,1824,40,15,0.8675129,,
,,,,,,,,10281,10.747787719381266,226,1,0,0.0003,5.31,0,5.31,6.030959274709554,254,-6.006441921945131,5.3,1828,40,15,0.7211064,,
,,,,,,,,10295,2.6592441489738134,226,1,0,0.0003,5.28,0,5.28,1.2175583954970042,254,-1.16000597837766,5.3,1832,40,15,0.826694,,
,,,,,,,,10315,3.3550833497644765,231,1,0,0.0003,5.31,0,5.31,1.9758339111623764,258,-1.9758339111623764,5.3,1836,39,15,0.49929082,,
,,,,,,,,10340,3.1906508822111785,231,1,0,0.0003,5.42,0,5.42,1.6551421244559288,258,-1.6535401304183006,5.4,1840,39,15,0.8215846,,
,,,,,,,,10356,4.38804831638408,231,1,0,0.0003,5.35,0,5.35,2.389423675876572,258,-2.389423675876572,5.3,1844,40,15,0.5708751,,
,,,,,,,,10374,3.423205131889069,231,1,0,0.0003,5.33,0,5.33,1.9590013657627106,258,-1.9590013657627106,5.3,1848,40,15,0.5161234,,
,,,,,,,,10391,7.057405409971401,231,1,0,0.0003,5.23,0,5.23,3.7779887213185304,258,-3.7779887213185304,5.2,1852,40,15,0.6185706,,
,,,,,,,,10414,2.429265395357535,235,1,0,0.0003,5.29,0,5.29,1.4064154144446055,263,-1.4064154144446055,5.3,1856,39,15,0.5802846,,
,,,,,,,,10430,3.4927100621253633,235,1,0,0.0003,5.17,0,5.17,1.6508433257160187,263,-1.6508433257160187,5.2,1860,39,15,0.82428145,,
,,,,,,,,10448,2.554459319120091,235,1,0,0.0003,5.17,0,5.17,1.1750455117543537,263,-1.0937724328358966,5.2,1864,39,15,0.8929276,,
,,,,,,,,10467,5.135239916338124,235,1,0,0.0003,5.13,0,5.13,2.9270051619131503,263,-2.9270051619131503,5.1,1868,39,15,0.5152414,,
,,,,,,,,10491,7.438021383406954,235,1,0,0.0003,5.24,0,5.24,4.2151635521593915,263,-4.2151635521593915,5.2,1872,39,15,0.6538087,,
,,,,,,,,10523,11.796285742607322,240,1,0,0.0003,5.23,0,5.23,6.939264996341273,268,-6.939264996341273,5.2,1876,39,15,0.69924915,,
,,,,,,,,10546,4.932890974027137,240,1,0,0.0003,5.25,0,5.25,2.7076707036017513,268,-2.657756542237514,5.2,1880,39,15,0.7844899,,
,,,,,,,,10574,8.822390618029416,240,2,0,0.0003,5.29,0,5.29,4.996027175068402,268,-4.984489189700193,5.3,1884,39,15,0.8199397,,
,,,,,,,,10588,2.6592441489738134,240,2,0,0.0003,5.25,0,5.25,1.1795175687789916,268,-1.0914476530075072,5.2,1888,39,15,0.8952524,,
,,,,,,,,10602,2.6592441489738134,244,2,0,0.0003,5.21,0,5.21,1.447351159286499,273,-1.447351159286499,5.2,1892,38,15,0.53934884,,
,,,,,,,,10620,4.300726154888037,244,2,0,0.0003,5.16,0,5.16,2.3653169289645692,273,-2.3653169289645692,5.2,1896,38,15,0.5949819,,
,,,,,,,,10645,5.669240205094083,244,2,0,0.0003,5.21,0,5.21,3.251262240853645,273,-3.24280430770022,5.2,1900,38,15,0.6781878,,
,,,,,,,,10666,5.901794454771974,244,2,0,0.0003,5.14,0,5.14,3.364680530446933,273,-3.364680530446933,5.1,1904,39,15,0.55631155,,
,,,,,,,,10681,2.632651707484075,244,2,0,0.0003,5.04,0,5.04,1.2098624921162922,273,-1.1093221720377604,5.0,1908,39,15,0.8773778,,
,,,,,,,,10706,5.669240205094083,249,2,0,0.0003,5.08,0,5.08,3.0578668220734544,278,-3.0448937859885983,5.1,1912,38,15,0.8760982,,
,,,,,,,,10738,4.506280984730165,249,2,0,0.0003,5.19,0,5.19,2.8539975683608785,278,-2.8539975683608785,5.2,1916,38,15,0.5882489,,
,,,,,,,,10752,3.563626223982618,249,2,0,0.0003,5.12,0,5.12,1.930742930334568,278,-1.930742930334568,5.1,1920,38,15,0.5443818,,
,,,,,,,,10773,5.033048642002996,249,2,0,0.0003,5.18,0,5.18,2.8079226613759136,278,-2.8079226613759136,5.2,1924,38,15,0.6343239,,
,,,,,,,,10788,5.345889284235237,249,2,0,0.0003,5.07,0,5.07,2.6823587070623183,278,-2.6302291999974985,5.1,1928,38,15,0.81201726,,
,,,,,,,,10803,2.632651707484075,254,2,0,0.0003,5.08,0,5.08,1.4238735056241352,283,-1.4238735056241352,5.1,1932,38,15,0.5628265,,
,,,,,,,,10831,9.673848389124291,254,2,0,0.0003,5.16,0,5.16,5.634448190264588,283,-5.634448190264588,5.2,1936,38,15,0.633071,,
,,,,,,,,10854,7.513152912532277,254,2,0,0.0003,5.14,0,5.14,4.1664043499969665,283,-4.1664043499969665,5.1,1940,38,16,0.7025679,,
,,,,,,,,10869,2.632651707484075,254,2,0,0.0003,5.13,0,5.13,1.3938268836657206,283,-1.3938268836657206,5.1,1944,38,16,0.59287316,,
,,,,,,,,10892,2.429265395357535,254,2,0,0.0003,5.18,0,5.18,1.4413565016110736,283,-1.4413565016110736,5.2,1948,38,16,0.5453435,,
,,,,,,,,10914,4.13126038448809,258,2,0,0.0003,5.23,0,5.23,2.329146672826721,288,-2.329146672826721,5.2,1952,37,16,0.63115215,,
,,,,,,,,10932,4.300726154888037,258,2,0,0.0003,5.18,0,5.18,2.4212996200141452,288,-2.4212996200141452,5.2,1956,37,16,0.5389992,,
,,,,,,,,10951,2.5289147259288898,258,2,0,0.0003,5.21,0,5.21,1.2529676175435382,288,-1.1519382214864093,5.2,1960,38,16,0.8347618,,
,,,,,,,,10981,4.597776741893853,258,2,0,0.0003,5.33,0,5.33,2.820542832287067,288,-2.820542832287067,5.3,1964,38,16,0.6217037,,
,,,,,,,,10997,3.4927100621253633,258,2,0,0.0003,5.3,0,5.3,2.0149044726905823,288,-2.0149044726905823,5.3,1968,38,16,0.46022028,,
,,,,,,,,11020,4.089947780643209,263,2,0,0.0003,5.29,0,5.29,2.333473034244492,293,-2.333473034244492,5.3,1972,37,16,0.62682575,,
,,,,,,,,11051,4.551798974474914,263,2,0,0.0003,5.28,0,5.28,2.639930546355162,293,-2.5984044671773057,5.3,1976,37,16,0.843842,,
,,,,,,,,11076,8.223699524214172,263,2,0,0.0003,5.3,0,5.3,4.548893812978607,293,-4.548893812978607,5.3,1980,37,16,0.7893604,,
,,,,,,,,11093,6.143888162487761,263,2,0,0.0003,5.19,0,5.19,3.2480626166898814,293,-3.2480626166898814,5.2,1984,37,16,0.67292947,,
,,,,,,,,11124,12.775498498689085,268,2,0,0.0003,5.36,0,5.36,7.394653857943127,298,-7.394653857943127,5.4,1988,37,16,0.69484204,,
,,,,,,,,11152,3.095885360358624,268,2,0,0.0003,5.5,0,5.5,1.6094554548082352,298,-1.5868694667634964,5.5,1992,37,16,0.8882553,,
,,,,,,,,11175,5.784348745122012,268,2,0,0.0003,5.55,0,5.55,3.298415743556358,298,-3.298415743556358,5.5,1996,37,16,0.6225763,,
,,,,,,,,11198,4.089947780643209,268,2,0,0.0003,5.53,0,5.53,2.237564303022339,298,-2.177215935331299,5.5,2000,37,16,0.78308284,,
,,,,,,,,11214,5.292430391392885,273,2,0,0.0003,5.48,0,5.48,2.81246435152681,303,-2.81246435152681,5.5,2004,36,16,0.62978214,,
,,,,,,,,11233,3.388973080570178,273,2,0,0.0003,5.52,0,5.52,1.9727080871281624,303,-1.9727080871281624,5.5,2008,37,16,0.5024167,,
,,,,,,,,11248,4.432372036751596,273,2,0,0.0003,5.42,0,5.42,2.4457977310237426,303,-2.4457977310237426,5.4,2012,37,16,0.5145011,,
,,,,,,,,11265,3.45778296150411,273,2,0,0.0003,5.27,0,5.27,1.8148688559350967,303,-1.8148688559350967,5.3,2016,37,16,0.6602559,,
,,,,,,,,11287,4.13126038448809,273,2,0,0.0003,5.35,0,5.35,2.339082707506134,303,-2.339082707506134,5.3,2020,37,16,0.6212161,,
,,,,,,,,11313,3.9684722416103253,278,2,0,0.0003,5.4,0,5.4,2.448844160181,308,-2.448844160181,5.4,2024,36,16,0.5114547,,
,,,,,,,,11339,8.141462528972033,278,2,0,0.0003,5.51,0,5.51,4.6696631557587205,308,-4.6696631557587205,5.5,2028,36,16,0.6685911,,
,,,,,,,,11355,3.4927100621253633,278,2,0,0.0003,5.52,0,5.52,1.6142972295103073,308,-1.562231678229332,5.5,2032,36,16,0.91289306,,
,,,,,,,,11378,3.255434019193122,278,2,0,0.0003,5.47,0,5.47,1.9482675750670433,308,-1.9482675750670433,5.5,2036,36,16,0.52685714,,
,,,,,,,,11407,7.073484326563447,283,2,0,0.0003,5.53,0,5.53,4.258097029455161,313,-4.258097029455161,5.5,2040,36,16,0.61087525,,
,,,,,,,,11430,2.429265395357535,283,2,0,0.0003,5.61,0,5.61,1.1819623029549915,313,-1.165028384955724,5.6,2044,36,16,0.82167166,,
,,,,,,,,11445,2.632651707484075,283,2,0,0.0003,5.53,0,5.53,1.3451508697191874,313,-1.2419801569302875,5.5,2048,36,16,0.7447198,,
,,,,,,,,11465,3.3550833497644765,283,2,0,0.0003,5.51,0,5.51,1.9303489808855057,314,-1.9303489808855057,5.5,2052,36,16,0.5447758,,
,,,,,,,,11485,2.503625578669601,283,2,0,0.0003,5.53,0,5.53,1.4676668759504954,314,-1.4676668759504954,5.5,2056,36,16,0.51903313,,
,,,,,,,,11513,11.402652556534559,288,2,0,0.0003,5.62,0,5.62,6.431647865750965,319,-6.431647865750965,5.6,2060,36,16,0.7528912,,
,,,,,,,,11541,7.979447424645488,288,2,0,0.0003,5.6,0,5.6,4.824726974153858,319,-4.824726974153858,5.6,2064,36,16,0.5135273,,
,,,,,,,,11570,11.28862603096921,288,2,0,0.0003,5.73,0,5.73,6.38287176283343,319,-6.38287176283343,5.7,2068,36,17,0.8016673,,
,,,,,,,,11603,2.9441561733321273,293,2,0,0.0003,5.83,0,5.83,1.9355151240644455,324,-1.9355151240644455,5.8,2072,35,17,0.5396096,,
,,,,,,,,11633,6.193021615076553,293,2,0,0.0003,5.82,0,5.82,3.706276851408171,324,-3.6776298756524795,5.8,2076,35,17,0.71892947,,
,,,,,,,,11658,2.38092301398992,293,2,0,0.0003,5.82,0,5.82,1.442963244152069,324,-1.442963244152069,5.8,2080,35,17,0.54373676,,
