eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,eval_discount_q,total timesteps,eval_eplenmean,eval_qs,eval_abs_qs_difference,eval_time_elapsed,eplenmean,ep_rewmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,fps,act_time,mean 100 episode reward,env_time,episodes,discount_q,train_time,qs_mean,n_updates,q_grad_norm,qfs_loss
3.7,-2.766193295875007,3.727272727272727,3.66615677883709,1,3.727272727272727,-0.42750394,2.7661932,0,,,,,,,,,,,,,,,,,,
,,,,7816,,,,,5.56,5.56,-2.4009885207232973,0.0003,154,2.4009885207232973,133,50,1,5.6,11,1396,3.7362378389250104,0,0.5593103,0,,
,,,,7851,,,,,5.71,5.71,-1.4091978884061176,0.0003,154,1.4091978884061176,133,50,1,5.7,11,1400,2.1532640958284204,0,0.5775021,0,,
,,,,7867,,,,,5.71,5.71,-2.394336058240845,0.0003,154,2.394336058240845,133,50,1,5.7,11,1404,4.38804831638408,0,0.5659628,0,,
,,,,7881,,,,,5.59,5.59,-1.9955674065967404,0.0003,154,1.9955674065967404,133,50,1,5.6,11,1408,2.6592441489738134,0,-0.008867406,0,,
,,,,7912,,,,,5.7,5.7,-3.1671278297373795,0.0003,157,3.1671278297373795,137,50,1,5.7,11,1412,4.551798974474914,0,0.27511868,0,,
,,,,7940,,,,,5.79,5.79,-5.028952345186811,0.0003,157,5.028952345186811,137,50,1,5.8,11,1416,7.979447424645488,0,0.3093019,0,,
,,,,7952,,,,,5.61,5.61,-1.9949312300801278,0.0003,158,1.9949312300801278,137,50,1,5.6,11,1420,2.713237576751162,0,-0.00823123,0,,
,,,,7988,,,,,5.64,5.64,-1.420485816033681,0.0003,158,1.420485816033681,137,50,1,5.6,11,1424,2.131731454870136,0,0.5662142,0,,
,,,,8018,,,,,5.76,5.76,-4.926830798322301,0.0003,161,4.926830798322301,140,49,1,5.8,11,1428,7.820656420895043,0,0.41142344,0,,
,,,,8037,,,,,5.81,5.81,-1.8942203556118011,0.0003,161,1.8942203556118011,140,49,1,5.8,11,1432,3.388973080570178,0,0.58090436,0,,
,,,,8057,,,,,5.81,5.81,-2.0029616049249968,0.0003,161,2.0029616049249968,140,49,1,5.8,11,1436,2.503625578669601,0,-0.016261606,0,,
,,,,8072,,,,,5.79,5.79,-1.4213687992413837,0.0003,161,1.4213687992413837,140,49,1,5.8,11,1440,2.632651707484075,0,0.5653312,0,,
,,,,8101,,,,,5.83,5.83,-1.9188850202977656,0.0003,165,1.9188850202977656,143,49,1,5.8,11,1444,2.2871051473558914,0,0.067814976,0,,
,,,,8113,,,,,5.8,5.8,-1.9991672924478852,0.0003,165,1.9991672924478852,143,49,1,5.8,11,1448,2.713237576751162,0,-0.012467292,0,,
,,,,8130,,,,,5.75,5.75,-2.3692849055346987,0.0003,165,2.3692849055346987,143,49,1,5.8,11,1452,4.344167833220239,0,0.59101385,0,,
,,,,8153,,,,,5.7,5.7,-1.8694535528240204,0.0003,165,1.8694535528240204,143,49,1,5.7,11,1456,3.255434019193122,0,0.60567117,0,,
,,,,8173,,,,,5.71,5.71,-3.5543865744524292,0.0003,165,3.5543865744524292,143,49,1,5.7,11,1460,5.961408540173711,0,0.36660546,0,,
,,,,8190,,,,,5.67,5.67,-1.8849554692325592,0.0003,165,1.8849554692325592,143,49,1,5.7,11,1464,3.45778296150411,0,0.59016925,0,,
,,,,8215,,,,,5.77,5.77,-3.6425339257046105,0.0003,169,3.6425339257046105,147,48,1,5.8,11,1468,5.669240205094083,0,0.27845815,0,,
,,,,8238,,,,,5.82,5.82,-1.9698754776338738,0.0003,169,1.9698754776338738,147,48,1,5.8,11,1472,2.429265395357535,0,0.016824523,0,,
,,,,8258,,,,,5.81,5.81,-4.495873379271218,0.0003,169,4.495873379271218,147,48,1,5.8,11,1476,7.743131666148557,0,0.37309885,0,,
,,,,8275,,,,,5.79,5.79,-1.8906933172365028,0.0003,169,1.8906933172365028,147,48,1,5.8,11,1480,2.580261938505142,0,0.096006684,0,,
,,,,8300,,,,,5.86,5.86,-4.572811029912024,0.0003,173,4.572811029912024,151,47,1,5.9,12,1484,7.363641169572886,0,0.29616123,0,,
,,,,8319,,,,,5.71,5.71,-3.674133564422126,0.0003,173,3.674133564422126,151,48,1,5.7,12,1488,6.021624788054253,0,0.24685846,0,,
,,,,8342,,,,,5.58,5.58,-2.049247381922364,0.0003,173,2.049247381922364,151,48,1,5.6,12,1492,3.255434019193122,0,0.4258774,0,,
,,,,8363,,,,,5.47,5.47,-3.51584845482979,0.0003,173,3.51584845482979,151,48,1,5.5,12,1496,5.901794454771974,0,0.40514356,0,,
,,,,8392,,,,,5.41,5.41,-4.88165472664867,0.0003,173,4.88165472664867,151,48,1,5.4,12,1500,7.899652950399034,0,0.45659956,0,,
,,,,8413,,,,,5.46,5.46,-1.4131089266459147,0.0003,177,1.4131089266459147,154,47,1,5.5,12,1504,2.478589322882905,0,0.57359105,0,,
,,,,8445,,,,,5.64,5.64,-2.2830507286754846,0.0003,177,2.2830507286754846,154,47,1,5.6,12,1508,2.973895124577907,0,0.19207402,0,,
,,,,8466,,,,,5.54,5.54,-1.9588890489260355,0.0003,177,1.9588890489260355,154,47,1,5.5,12,1512,2.478589322882905,0,0.027810952,0,,
,,,,8483,,,,,5.43,5.43,-3.0229383285561338,0.0003,177,3.0229383285561338,154,47,1,5.4,12,1516,5.239506087478956,0,0.4193082,0,,
,,,,8497,,,,,5.45,5.45,-1.9698492292384306,0.0003,177,1.9698492292384306,154,47,1,5.5,12,1520,2.6592441489738134,0,0.016850771,0,,
,,,,8517,,,,,5.29,5.29,-2.5444114312943955,0.0003,181,2.5444114312943955,158,47,1,5.3,12,1524,4.215141704405765,0,0.41588736,0,,
,,,,8546,,,,,5.28,5.28,-5.8869463090923295,0.0003,181,5.8869463090923295,158,47,1,5.3,12,1528,9.57710990523305,0,0.38057283,0,,
,,,,8571,,,,,5.34,5.34,-2.5210230410513423,0.0003,181,2.5210230410513423,158,47,1,5.3,12,1532,4.008557819808409,0,0.43927574,0,,
,,,,8607,,,,,5.5,5.5,-4.195016469974059,0.0003,184,4.195016469974059,162,46,1,5.5,12,1536,5.830606915405896,0,0.20154288,0,,
,,,,8634,,,,,5.62,5.62,-1.9538276460091273,0.0003,185,1.9538276460091273,162,46,1,5.6,12,1540,2.3335426460115203,0,0.032872356,0,,
,,,,8665,,,,,5.64,5.64,-1.8847090934333801,0.0003,185,1.8847090934333801,162,46,1,5.6,12,1544,3.0039344692706127,0,0.5904156,0,,
,,,,8680,,,,,5.67,5.67,-1.9958642476618291,0.0003,185,1.9958642476618291,162,46,1,5.7,12,1548,2.632651707484075,0,-0.009164247,0,,
,,,,8707,,,,,5.77,5.77,-2.4235165358451605,0.0003,189,2.4235165358451605,166,46,1,5.8,12,1552,3.127156929655176,0,0.051608212,0,,
,,,,8720,,,,,5.67,5.67,-1.4157846784909565,0.0003,189,1.4157846784909565,166,46,1,5.7,12,1556,2.68610520098365,0,0.5709153,0,,
,,,,8741,,,,,5.68,5.68,-2.4822761394945383,0.0003,189,2.4822761394945383,166,46,1,5.7,12,1560,3.321532516266832,0,-0.0071513886,0,,
,,,,8760,,,,,5.7,5.7,-2.772752979439213,0.0003,189,2.772752979439213,166,46,1,5.7,12,1564,4.257718893339156,0,0.1875458,0,,
,,,,8795,,,,,5.8,5.8,-2.3627744093951724,0.0003,189,2.3627744093951724,166,46,1,5.8,12,1568,3.625267838871098,0,0.59752434,0,,
,,,,8813,,,,,5.75,5.75,-1.9331596447845298,0.0003,193,1.9331596447845298,169,45,1,5.8,12,1572,2.554459319120091,0,0.053540353,0,,
,,,,8829,,,,,5.71,5.71,-1.8871856515226364,0.0003,193,1.8871856515226364,169,45,1,5.7,12,1576,3.4927100621253633,0,0.58793914,0,,
,,,,8847,,,,,5.72,5.72,-2.8825681806325054,0.0003,193,2.8825681806325054,169,45,1,5.7,12,1580,5.187111026604166,0,0.5596783,0,,
,,,,8866,,,,,5.66,5.66,-2.406038750749542,0.0003,193,2.406038750749542,169,45,1,5.7,12,1584,4.257718893339156,0,0.55426,0,,
,,,,8882,,,,,5.63,5.63,-1.410272023709615,0.0003,193,1.410272023709615,169,45,1,5.6,12,1588,2.6063251904092346,0,0.576428,0,,
,,,,8910,,,,,5.68,5.68,-5.8893732952092455,0.0003,197,5.8893732952092455,173,45,1,5.7,12,1592,9.673848389124291,0,0.37814584,0,,
,,,,8942,,,,,5.79,5.79,-5.070365669885617,0.0003,197,5.070365669885617,173,45,1,5.8,12,1596,7.665025358119231,0,0.2678886,0,,
,,,,8971,,,,,5.79,5.79,-1.8867012278556823,0.0003,197,1.8867012278556823,173,45,1,5.8,12,1600,2.2871051473558914,0,0.09999877,0,,
,,,,8991,,,,,5.78,5.78,-1.4265149251937865,0.0003,197,1.4265149251937865,173,45,1,5.8,13,1604,2.503625578669601,0,0.5601851,0,,
,,,,9011,,,,,5.66,5.66,-2.019581520688534,0.0003,201,2.019581520688534,177,44,1,5.7,13,1608,2.503625578669601,0,-0.03288152,0,,
,,,,9045,,,,,5.79,5.79,-2.9830429554699993,0.0003,201,2.9830429554699993,177,44,1,5.8,13,1612,4.416605993134035,0,0.45920357,0,,
,,,,9064,,,,,5.81,5.81,-2.995714428595616,0.0003,201,2.995714428595616,177,44,1,5.8,13,1616,5.135239916338124,0,0.4465321,0,,
,,,,9082,,,,,5.85,5.85,-1.9518700394848985,0.0003,201,1.9518700394848985,177,45,1,5.8,13,1620,2.554459319120091,0,0.03482996,0,,
,,,,9102,,,,,5.85,5.85,-2.005467124662797,0.0003,205,2.005467124662797,181,44,1,5.8,13,1624,2.503625578669601,0,-0.018767124,0,,
,,,,9136,,,,,5.9,5.9,-1.8794245903310776,0.0003,205,1.8794245903310776,181,44,1,5.9,13,1628,2.914714611598806,0,0.59570014,0,,
,,,,9161,,,,,5.9,5.9,-5.872045720351424,0.0003,205,5.872045720351424,181,44,1,5.9,13,1632,9.96996635998212,0,0.39547345,0,,
,,,,9181,,,,,5.74,5.74,-3.743102019064081,0.0003,205,3.743102019064081,181,44,1,5.7,13,1636,5.961408540173711,0,0.17789002,0,,
,,,,9200,,,,,5.66,5.66,-1.3949595705986022,0.0003,209,1.3949595705986022,185,43,1,5.7,13,1640,2.5289147259288898,0,0.5917404,0,,
,,,,9222,,,,,5.57,5.57,-3.0858046785711384,0.0003,209,3.0858046785711384,185,43,1,5.6,13,1644,4.982718155582965,0,0.35644183,0,,
,,,,9238,,,,,5.58,5.58,-2.9889336117326355,0.0003,209,2.9889336117326355,185,44,1,5.6,13,1648,5.292430391392885,0,0.45331287,0,,
,,,,9258,,,,,5.51,5.51,-3.597326451323879,0.0003,209,3.597326451323879,185,44,1,5.5,13,1652,5.961408540173711,0,0.32366562,0,,
,,,,9278,,,,,5.58,5.58,-1.4029867267926532,0.0003,209,1.4029867267926532,185,44,1,5.6,13,1656,2.503625578669601,0,0.58371323,0,,
,,,,9299,,,,,5.58,5.58,-4.170525461137283,0.0003,209,4.170525461137283,185,44,1,5.6,13,1660,6.7793154777709415,0,0.2260339,0,,
,,,,9323,,,,,5.63,5.63,-2.5566391654727,0.0003,213,2.5566391654727,189,43,1,5.6,13,1664,4.049048302836777,0,0.40365964,0,,
,,,,9342,,,,,5.47,5.47,-1.415317735703786,0.0003,214,1.415317735703786,189,43,1,5.5,13,1668,2.5289147259288898,0,0.5713823,0,,
,,,,9364,,,,,5.51,5.51,-2.4573384595034122,0.0003,214,2.4573384595034122,189,43,1,5.5,13,1672,3.2883171911041633,0,0.01778629,0,,
,,,,9385,,,,,5.56,5.56,-5.5570634434868875,0.0003,214,5.5570634434868875,189,43,1,5.6,13,1676,9.465420678754592,0,0.24736539,0,,
,,,,9406,,,,,5.59,5.59,-5.552670675653849,0.0003,218,5.552670675653849,193,43,1,5.6,13,1680,9.465420678754592,0,0.25175816,0,,
,,,,9424,,,,,5.58,5.58,-2.4384513792512417,0.0003,218,2.4384513792512417,193,43,1,5.6,13,1684,3.423205131889069,0,0.036673367,0,,
,,,,9441,,,,,5.59,5.59,-1.9170042832312584,0.0003,218,1.9170042832312584,193,43,1,5.6,13,1688,3.45778296150411,0,0.5581205,0,,
,,,,9483,,,,,5.73,5.73,-1.893348473769188,0.0003,218,1.893348473769188,193,43,1,5.7,13,1692,2.689537443624334,0,0.58177626,0,,
,,,,9527,,,,,5.85,5.85,-2.5752026386973403,0.0003,222,2.5752026386973403,197,42,1,5.8,13,1696,3.311744697556493,0,0.38509613,0,,
,,,,9542,,,,,5.71,5.71,-1.9065833275136947,0.0003,222,1.9065833275136947,197,42,1,5.7,13,1700,3.527989961742792,0,0.5685414,0,,
,,,,9560,,,,,5.69,5.69,-2.378942157369568,0.0003,222,2.378942157369568,197,42,1,5.7,13,1704,4.300726154888037,0,0.58135664,0,,
,,,,9594,,,,,5.83,5.83,-4.693958332615749,0.0003,222,4.693958332615749,197,43,1,5.8,13,1708,6.72681321268544,0,0.17501391,0,,
,,,,9614,,,,,5.69,5.69,-2.334208807621658,0.0003,227,2.334208807621658,201,42,1,5.7,13,1712,3.3550833497644765,0,0.14091595,0,,
,,,,9638,,,,,5.74,5.74,-2.842139606219246,0.0003,227,2.842139606219246,201,42,1,5.7,13,1716,4.049048302836777,0,0.1181592,0,,
,,,,9656,,,,,5.74,5.74,-1.9280221198616028,0.0003,227,1.9280221198616028,201,42,1,5.7,13,1720,3.423205131889069,0,0.54710263,0,,
,,,,9668,,,,,5.66,5.66,-1.4312478220780689,0.0003,227,1.4312478220780689,201,42,1,5.7,13,1724,2.713237576751162,0,0.55545217,0,,
,,,,9686,,,,,5.5,5.5,-1.9438756273508073,0.0003,227,1.9438756273508073,201,42,1,5.5,14,1728,2.554459319120091,0,0.042824373,0,,
,,,,9704,,,,,5.43,5.43,-2.4004076913413543,0.0003,231,2.4004076913413543,205,41,1,5.4,14,1732,4.300726154888037,0,0.5598911,0,,
,,,,9725,,,,,5.44,5.44,-2.871434624534561,0.0003,231,2.871434624534561,205,42,1,5.4,14,1736,4.172990287361707,0,0.08886418,0,,
,,,,9749,,,,,5.49,5.49,-1.9948416393319768,0.0003,231,1.9948416393319768,205,42,1,5.5,14,1740,2.40497274140396,0,-0.00814164,0,,
,,,,9785,,,,,5.63,5.63,-4.915549338543754,0.0003,231,4.915549338543754,205,42,1,5.6,14,1744,7.362992775558155,0,0.42270494,0,,
,,,,9810,,,,,5.72,5.72,-2.9055491879996795,0.0003,235,2.9055491879996795,210,41,1,5.7,14,1748,4.008557819808409,0,0.054749608,0,,
,,,,9829,,,,,5.71,5.71,-2.8890452824947377,0.0003,235,2.8890452824947377,210,41,1,5.7,14,1752,4.257718893339156,0,0.071253516,0,,
,,,,9859,,,,,5.81,5.81,-5.1539852193835785,0.0003,235,5.1539852193835785,210,41,1,5.8,14,1756,7.820656420895043,0,0.18426904,0,,
,,,,9877,,,,,5.78,5.78,-2.8532618433951473,0.0003,236,2.8532618433951473,210,41,1,5.8,14,1760,5.187111026604166,0,0.58898467,0,,
,,,,9901,,,,,5.78,5.78,-3.8775607521459334,0.0003,240,3.8775607521459334,214,41,1,5.8,14,1764,6.577963028765667,0,0.5189986,0,,
,,,,9924,,,,,5.82,5.82,-3.998620865568506,0.0003,240,3.998620865568506,214,41,1,5.8,14,1768,6.644407099763299,0,0.3979385,0,,
,,,,9943,,,,,5.79,5.79,-3.371769766399855,0.0003,240,3.371769766399855,214,41,1,5.8,14,1772,6.021624788054253,0,0.54922235,0,,
,,,,9977,,,,,5.92,5.92,-5.401814007693617,0.0003,240,5.401814007693617,214,41,1,5.9,14,1776,8.306105637136314,0,0.40261486,0,,
,,,,9994,,,,,5.88,5.88,-2.5604430452403566,0.0003,240,2.5604430452403566,214,41,1,5.9,14,1780,4.344167833220239,0,0.39985576,0,,
4.0,-3.126601218665696,4.454545454545454,4.36918250883709,10001,4.454545454545454,-0.4335804,3.1266012,0,,,,,,,,,,,,,,,,,,
,,,,10015,,,,,5.91,5.91,-2.3714158550319215,0.0003,244,2.3714158550319215,218,40,1,5.9,14,1784,4.172990287361707,0,0.588883,0,,
,,,,10043,,,,,6.02,6.02,-3.8571594364908717,0.0003,245,3.8571594364908717,218,40,1,6.0,14,1788,5.500858101762584,0,0.063832596,0,,
,,,,10070,,,,,5.87,5.87,-7.198659530273482,0.0003,245,7.198659530273482,218,41,1,5.9,14,1792,12.404215736902552,0,0.43985456,0,,
,,,,10086,,,,,5.59,5.59,-1.4215016778628031,0.0003,245,1.4215016778628031,218,41,1,5.6,14,1796,2.6063251904092346,0,0.56519836,0,,
,,,,10109,,,,,5.67,5.67,-2.4299497154471874,0.0003,249,2.4299497154471874,222,40,1,5.7,14,1800,3.255434019193122,0,0.045175035,0,,
,,,,10124,,,,,5.64,5.64,-1.9254730707724892,0.0003,249,1.9254730707724892,222,40,1,5.6,14,1804,2.632651707484075,0,0.06122693,0,,
,,,,10156,,,,,5.62,5.62,-5.352926425705803,0.0003,249,5.352926425705803,222,40,1,5.6,14,1808,8.47475322634049,0,0.4515024,0,,
,,,,10180,,,,,5.66,5.66,-3.2339606273391976,0.0003,249,3.2339606273391976,222,40,1,5.7,14,1812,4.883562064286864,0,0.20828585,0,,
,,,,10201,,,,,5.63,5.63,-4.616649260598079,0.0003,254,4.616649260598079,227,40,1,5.6,14,1816,7.665700349487071,0,0.252323,0,,
,,,,10219,,,,,5.63,5.63,-2.710742061626627,0.0003,254,2.710742061626627,227,40,1,5.6,14,1820,4.300726154888037,0,0.24955675,0,,
,,,,10233,,,,,5.65,5.65,-1.9105565731344223,0.0003,254,1.9105565731344223,227,40,1,5.7,14,1824,3.563626223982618,0,0.56456816,0,,
,,,,10252,,,,,5.66,5.66,-2.220187989708543,0.0003,254,2.220187989708543,227,40,1,5.7,14,1828,3.388973080570178,0,0.25493678,0,,
,,,,10287,,,,,5.83,5.83,-4.045026292260724,0.0003,254,4.045026292260724,227,40,1,5.8,14,1832,5.889501934753431,0,0.35153306,0,,
,,,,10314,,,,,5.89,5.89,-1.4162555651187896,0.0003,258,1.4162555651187896,231,39,1,5.9,14,1836,2.3335426460115203,0,0.57044446,0,,
,,,,10331,,,,,5.82,5.82,-1.9066371356067657,0.0003,258,1.9066371356067657,231,39,1,5.8,14,1840,3.45778296150411,0,0.56848764,0,,
,,,,10365,,,,,5.8,5.8,-8.733353239790837,0.0003,259,8.733353239790837,231,40,1,5.8,14,1844,14.090454382258326,0,0.24921554,0,,
,,,,10387,,,,,5.77,5.77,-3.4596691655228766,0.0003,259,3.4596691655228766,231,40,1,5.8,14,1848,5.842776510224254,0,0.46132284,0,,
,,,,10406,,,,,5.77,5.77,-2.892581646185829,0.0003,263,2.892581646185829,236,39,1,5.8,14,1852,4.257718893339156,0,0.06771715,0,,
,,,,10426,,,,,5.67,5.67,-1.4200308736483256,0.0003,263,1.4200308736483256,236,39,1,5.7,15,1856,2.503625578669601,0,0.5666691,0,,
,,,,10452,,,,,5.75,5.75,-2.0413936429587602,0.0003,263,2.0413936429587602,236,39,1,5.8,15,1860,3.1587443733890668,0,0.43373108,0,,
,,,,10478,,,,,5.77,5.77,-2.81437112767668,0.0003,263,2.81437112767668,236,39,1,5.8,15,1864,3.9684722416103253,0,0.14592768,0,,
,,,,10499,,,,,5.75,5.75,-3.2966707268823328,0.0003,263,3.2966707268823328,236,39,1,5.8,15,1868,5.033048642002996,0,0.14557579,0,,
,,,,10516,,,,,5.73,5.73,-1.9276136343297958,0.0003,268,1.9276136343297958,240,39,1,5.7,15,1872,3.45778296150411,0,0.5475111,0,,
,,,,10539,,,,,5.62,5.62,-4.942193468222362,0.0003,268,4.942193468222362,240,39,1,5.6,15,1876,8.390673935531245,0,0.39606076,0,,
,,,,10566,,,,,5.72,5.72,-8.270681685887475,0.0003,268,8.270681685887475,240,39,1,5.7,15,1880,14.203936066170074,0,0.26682505,0,,
,,,,10585,,,,,5.7,5.7,-1.921879339676857,0.0003,268,1.921879339676857,240,39,1,5.7,15,1884,3.388973080570178,0,0.5532454,0,,
,,,,10602,,,,,5.59,5.59,-3.037609837399834,0.0003,273,3.037609837399834,245,38,1,5.6,15,1888,5.239506087478956,0,0.4046367,0,,
,,,,10626,,,,,5.56,5.56,-2.069480510142207,0.0003,273,2.069480510142207,245,38,1,5.6,15,1892,3.2228796790011907,0,0.40564424,0,,
,,,,10648,,,,,5.62,5.62,-2.9900920869876084,0.0003,273,2.9900920869876084,245,38,1,5.6,15,1896,4.982718155582965,0,0.45215443,0,,
,,,,10676,,,,,5.67,5.67,-4.157005716282862,0.0003,273,4.157005716282862,245,39,2,5.7,15,1900,6.318765039359814,0,0.23955365,0,,
,,,,10693,,,,,5.69,5.69,-1.4105838950792948,0.0003,273,1.4105838950792948,245,39,2,5.7,15,1904,2.580261938505142,0,0.5761161,0,,
,,,,10717,,,,,5.61,5.61,-2.560903725069477,0.0003,278,2.560903725069477,250,38,2,5.6,15,1908,4.049048302836777,0,0.39939505,0,,
,,,,10740,,,,,5.6,5.6,-2.668284957152321,0.0003,278,2.668284957152321,250,38,2,5.6,15,1912,4.089947780643209,0,0.29201385,0,,
,,,,10755,,,,,5.54,5.54,-2.373903944802046,0.0003,278,2.373903944802046,250,38,2,5.5,15,1916,3.527989961742792,0,0.1012208,0,,
,,,,10781,,,,,5.62,5.62,-6.420069442148721,0.0003,278,6.420069442148721,250,38,2,5.6,15,1920,10.747787719381266,0,0.30747885,0,,
,,,,10804,,,,,5.71,5.71,-2.369551803213074,0.0003,282,2.369551803213074,254,38,2,5.7,15,1924,4.089947780643209,0,0.590747,0,,
,,,,10822,,,,,5.7,5.7,-1.959265597544114,0.0003,282,1.959265597544114,254,38,2,5.7,15,1928,2.554459319120091,0,0.027434403,0,,
,,,,10852,,,,,5.65,5.65,-2.9167076863762875,0.0003,282,2.9167076863762875,254,38,2,5.7,15,1932,3.812098601086634,0,0.04359112,0,,
,,,,10877,,,,,5.63,5.63,-2.4911234413204193,0.0003,283,2.4911234413204193,254,38,2,5.6,15,1936,3.1906508822111785,0,-0.015998691,0,,
,,,,10897,,,,,5.66,5.66,-4.0464237836934505,0.0003,283,4.0464237836934505,254,38,2,5.7,15,1940,6.84779341188984,0,0.35013556,0,,
,,,,10938,,,,,5.73,5.73,-6.868124573209461,0.0003,287,6.868124573209461,259,37,2,5.7,15,1944,10.006067336312004,0,0.31641442,0,,
,,,,10980,,,,,5.93,5.93,-8.749052882397745,0.0003,288,8.749052882397745,259,38,2,5.9,15,1948,13.001892023307505,0,0.23351592,0,,
,,,,11016,,,,,6.1,6.1,-3.4692410642514857,0.0003,292,3.4692410642514857,264,37,2,6.1,15,1952,5.075887628202263,0,0.45175096,0,,
,,,,11043,,,,,6.17,6.17,-1.9077974294242859,0.0003,292,1.9077974294242859,264,37,2,6.2,15,1956,3.127156929655176,0,0.5673273,0,,
,,,,11066,,,,,6.14,6.14,-2.94323392887087,0.0003,293,2.94323392887087,264,37,2,6.1,15,1960,4.089947780643209,0,0.017064873,0,,
,,,,11091,,,,,6.13,6.13,-1.9262989812910556,0.0003,293,1.9262989812910556,264,37,2,6.1,15,1964,2.38092301398992,0,0.060401022,0,,
,,,,11132,,,,,6.33,6.33,-5.030527360672098,0.0003,297,5.030527360672098,268,37,2,6.3,15,1968,7.0021328670413885,0,0.3077269,0,,
,,,,11161,,,,,6.45,6.45,-1.4327383852322895,0.0003,297,1.4327383852322895,268,37,2,6.5,16,1972,2.2871051473558914,0,0.55396163,0,,
,,,,11174,,,,,6.35,6.35,-1.4305336491584777,0.0003,297,1.4305336491584777,268,37,2,6.3,16,1976,2.68610520098365,0,0.55616635,0,,
,,,,11189,,,,,6.23,6.23,-2.454629869845271,0.0003,297,2.454629869845271,268,37,2,6.2,16,1980,3.527989961742792,0,0.02049488,0,,
,,,,11217,,,,,6.32,6.32,-2.040242308464408,0.0003,302,2.040242308464408,273,37,2,6.3,16,1984,3.095885360358624,0,0.43488243,0,,
,,,,11251,,,,,6.49,6.49,-2.841628556521648,0.0003,302,2.841628556521648,273,37,2,6.5,16,1988,4.416605993134035,0,0.60061795,0,,
,,,,11267,,,,,6.41,6.41,-2.8822674073693295,0.0003,302,2.8822674073693295,273,37,2,6.4,16,1992,4.38804831638408,0,0.0780314,0,,
,,,,11284,,,,,6.36,6.36,-2.862782405358269,0.0003,303,2.862782405358269,273,37,2,6.4,16,1996,4.344167833220239,0,0.097516395,0,,
,,,,11302,,,,,6.26,6.26,-1.9820330444792909,0.0003,307,1.9820330444792909,278,36,2,6.3,16,2000,2.554459319120091,0,0.0046669557,0,,
,,,,11334,,,,,6.41,6.41,-1.4315692599932353,0.0003,308,1.4315692599932353,278,36,2,6.4,16,2004,2.219175837374274,0,0.5551307,0,,
,,,,11354,,,,,6.37,6.37,-1.96068899247249,0.0003,308,1.96068899247249,278,36,2,6.4,16,2008,2.503625578669601,0,0.026011007,0,,
,,,,11374,,,,,6.34,6.34,-2.4229987195623517,0.0003,308,2.4229987195623517,278,36,2,6.3,16,2012,3.3550833497644765,0,0.05212603,0,,
,,,,11395,,,,,6.4,6.4,-1.8846995864925384,0.0003,308,1.8846995864925384,278,36,2,6.4,16,2016,3.321532516266832,0,0.5904252,0,,
,,,,11428,,,,,6.47,6.47,-5.36815619137025,0.0003,313,5.36815619137025,283,36,2,6.5,16,2020,8.390005694077084,0,0.43627262,0,,
,,,,11447,,,,,6.43,6.43,-1.9098451898813247,0.0003,313,1.9098451898813247,283,36,2,6.4,16,2024,2.5289147259288898,0,0.07685482,0,,
,,,,11473,,,,,6.51,6.51,-4.514062349641644,0.0003,313,4.514062349641644,283,36,2,6.5,16,2028,7.290004757877157,0,0.35490987,0,,
,,,,11500,,,,,6.48,6.48,-3.701559887078144,0.0003,318,3.701559887078144,288,36,2,6.5,16,2032,5.5564223250127105,0,0.21943215,0,,
,,,,11515,,,,,6.38,6.38,-1.9123250429449081,0.0003,318,1.9123250429449081,288,36,2,6.4,16,2036,3.527989961742792,0,0.5627997,0,,
,,,,11532,,,,,6.35,6.35,-1.8642212782917023,0.0003,318,1.8642212782917023,288,36,2,6.3,16,2040,3.45778296150411,0,0.61090344,0,,
,,,,11561,,,,,6.23,6.23,-4.630652544459689,0.0003,318,4.630652544459689,288,36,2,6.2,16,2044,7.073484326563447,0,0.23831967,0,,
,,,,11577,,,,,5.97,5.97,-2.851981257470363,0.0003,318,2.851981257470363,288,36,2,6.0,16,2048,5.292430391392885,0,0.5902653,0,,
,,,,11610,,,,,5.94,5.94,-4.403999451194527,0.0003,323,4.403999451194527,293,35,2,5.9,16,2052,6.794760820894384,0,0.46497276,0,,
,,,,11645,,,,,6.02,6.02,-2.711096612405493,0.0003,323,2.711096612405493,293,35,2,6.0,16,2056,3.625267838871098,0,0.24920218,0,,
,,,,11677,,,,,6.11,6.11,-4.4016282668736135,0.0003,323,4.4016282668736135,293,36,2,6.1,16,2060,6.863394768580187,0,0.46734396,0,,
,,,,11707,,,,,6.16,6.16,-2.4472069607046842,0.0003,328,2.4472069607046842,298,35,2,6.2,16,2064,3.0342772416874877,0,0.02791779,0,,
,,,,11728,,,,,5.96,5.96,-3.1968201616872487,0.0003,328,3.1968201616872487,298,35,2,6.0,16,2068,5.033048642002996,0,0.24542636,0,,
,,,,11741,,,,,5.8,5.8,-1.946244274955988,0.0003,328,1.946244274955988,298,35,2,5.8,16,2072,2.68610520098365,0,0.040455725,0,,
,,,,11762,,,,,5.88,5.88,-2.364705051523163,0.0003,328,2.364705051523163,298,35,2,5.9,16,2076,4.172990287361707,0,0.59559375,0,,
,,,,11782,,,,,5.93,5.93,-3.5106320516306964,0.0003,328,3.5106320516306964,298,35,2,5.9,16,2080,5.961408540173711,0,0.41036,0,,
